doc_key, span_idx, span_start, span_end, antecedent_rank, antecedent_score, antecedent_idx, antecedent_start, antecedent_end
bn/cnn/01/cnn_0119_0, 10, 23, 31, 1, 22.039817810058594, 1, 1, 6
bn/cnn/01/cnn_0119_0, 21, 42, 42, 1, 45.51923370361328, 0, 1, 3
bn/cnn/01/cnn_0119_0, 24, 46, 46, 1, 42.07773208618164, 21, 42, 42
bn/cnn/01/cnn_0119_0, 24, 46, 46, 2, 34.248741149902344, 0, 1, 3
bn/cnn/01/cnn_0119_0, 24, 46, 46, 3, 3.700712203979492, 1, 1, 6
bn/cnn/01/cnn_0119_0, 33, 58, 58, 1, 1.579916000366211, 5, 9, 13
bn/cnn/01/cnn_0119_0, 41, 89, 89, 1, 51.163536071777344, 37, 68, 84
bn/cnn/01/cnn_0119_0, 44, 100, 100, 1, 12.10830020904541, 38, 78, 84
bn/cnn/01/cnn_0119_0, 44, 100, 100, 2, 11.180492401123047, 36, 68, 76
bn/cnn/01/cnn_0119_0, 47, 108, 108, 1, 26.091798782348633, 44, 100, 100
bn/cnn/01/cnn_0119_0, 47, 108, 108, 2, 15.090923309326172, 36, 68, 76
bn/cnn/01/cnn_0119_0, 50, 115, 115, 1, 31.0803165435791, 47, 108, 108
bn/cnn/01/cnn_0119_0, 50, 115, 115, 2, 25.178754806518555, 44, 100, 100
bn/cnn/01/cnn_0119_0, 50, 115, 115, 3, 15.275821685791016, 36, 68, 76
bn/cnn/01/cnn_0119_0, 50, 115, 115, 4, 0.41030311584472656, 38, 78, 84
bn/cnn/01/cnn_0119_0, 52, 124, 124, 1, 23.272327423095703, 38, 78, 84
bn/cnn/01/cnn_0119_0, 52, 124, 124, 2, 22.053482055664062, 44, 100, 100
bn/cnn/01/cnn_0119_0, 52, 124, 124, 3, 5.839799404144287, 47, 108, 108
bn/cnn/01/cnn_0119_0, 52, 124, 124, 4, 5.292040824890137, 50, 115, 115
bn/cnn/01/cnn_0119_0, 55, 130, 130, 1, 18.541576385498047, 38, 78, 84
bn/cnn/01/cnn_0119_0, 55, 130, 130, 2, 15.02970027923584, 52, 124, 124
bn/cnn/01/cnn_0119_0, 55, 130, 130, 3, 4.441779613494873, 44, 100, 100
bn/cnn/01/cnn_0119_0, 58, 135, 135, 1, 15.31447696685791, 36, 68, 76
bn/cnn/01/cnn_0119_0, 58, 135, 135, 2, 10.95909595489502, 44, 100, 100
bn/cnn/01/cnn_0119_0, 58, 135, 135, 3, 3.089700698852539, 47, 108, 108
bn/cnn/01/cnn_0119_0, 59, 135, 137, 1, 36.51387023925781, 37, 68, 84
bn/cnn/01/cnn_0119_0, 59, 135, 137, 2, 33.6240234375, 41, 89, 89
bn/cnn/01/cnn_0119_0, 61, 137, 137, 1, 33.201141357421875, 38, 78, 84
bn/cnn/01/cnn_0119_0, 61, 137, 137, 2, 17.042644500732422, 55, 130, 130
bn/cnn/01/cnn_0119_0, 61, 137, 137, 3, 15.348043441772461, 52, 124, 124
bn/cnn/01/cnn_0119_0, 61, 137, 137, 4, 0.4947357177734375, 44, 100, 100
bn/cnn/01/cnn_0119_0, 66, 146, 146, 1, 50.62051773071289, 59, 135, 137
bn/cnn/01/cnn_0119_0, 66, 146, 146, 2, 35.68902587890625, 37, 68, 84
bn/cnn/01/cnn_0119_0, 66, 146, 146, 3, 27.34248161315918, 41, 89, 89
bn/cnn/01/cnn_0119_0, 68, 149, 149, 1, 39.05263137817383, 0, 1, 3
bn/cnn/01/cnn_0119_0, 68, 149, 149, 2, 35.699501037597656, 21, 42, 42
bn/cnn/01/cnn_0119_0, 68, 149, 149, 3, 8.951059341430664, 24, 46, 46
bn/cnn/01/cnn_0119_0, 71, 153, 156, 1, 33.19917678833008, 68, 149, 149
bn/cnn/01/cnn_0119_0, 71, 153, 156, 2, 30.035457611083984, 0, 1, 3
bn/cnn/01/cnn_0119_0, 71, 153, 156, 3, 26.737564086914062, 21, 42, 42
bn/cnn/01/cnn_0119_0, 71, 153, 156, 4, 11.211347579956055, 24, 46, 46
bn/cnn/01/cnn_0119_0, 73, 159, 180, 1, 7.847572326660156, 10, 23, 31
