doc_key, span_idx, span_start, span_end, antecedent_rank, antecedent_score, antecedent_idx, antecedent_start, antecedent_end
mz/sinorama/10/ectb_1069_0, 22, 41, 41, 1, 58.66827392578125, 18, 36, 37
mz/sinorama/10/ectb_1069_0, 27, 55, 55, 1, 40.012962341308594, 18, 36, 37
mz/sinorama/10/ectb_1069_0, 27, 55, 55, 2, 24.21347427368164, 22, 41, 41
mz/sinorama/10/ectb_1069_0, 28, 62, 62, 1, 54.466461181640625, 25, 50, 51
mz/sinorama/10/ectb_1069_0, 66, 143, 143, 1, 36.6375846862793, 58, 122, 133
mz/sinorama/10/ectb_1069_0, 83, 217, 217, 1, 53.45658874511719, 80, 203, 211
mz/sinorama/10/ectb_1069_0, 97, 247, 247, 1, 49.248687744140625, 88, 234, 234
mz/sinorama/10/ectb_1069_0, 111, 295, 295, 1, 70.42609405517578, 107, 287, 291
mz/sinorama/10/ectb_1069_0, 111, 295, 295, 2, 15.879966735839844, 108, 287, 296
mz/sinorama/10/ectb_1069_0, 120, 314, 314, 1, 49.434818267822266, 115, 304, 315
mz/sinorama/10/ectb_1069_0, 126, 323, 323, 1, 49.803558349609375, 115, 304, 315
mz/sinorama/10/ectb_1069_0, 126, 323, 323, 2, 44.88685989379883, 120, 314, 314
mz/sinorama/10/ectb_1069_0, 128, 332, 332, 1, 50.3812141418457, 115, 304, 315
mz/sinorama/10/ectb_1069_0, 128, 332, 332, 2, 45.38995361328125, 120, 314, 314
mz/sinorama/10/ectb_1069_0, 128, 332, 332, 3, 44.7298583984375, 126, 323, 323
