doc_key,anaphor_idx,anaphor_start,anaphor_end,antecedent_idx,antecedent_start,antecedent_end,cluster_id
bn/cnn/01/cnn_0129_0,0,11,13,-1,-1,-1,1
bn/cnn/01/cnn_0129_0,1,15,19,-1,-1,-1,2
bn/cnn/01/cnn_0129_0,2,22,30,0,11,13,1
bn/cnn/01/cnn_0129_0,3,36,36,2,22,30,1
bn/cnn/01/cnn_0129_0,4,50,52,-1,-1,-1,3
bn/cnn/01/cnn_0129_0,5,61,67,3,36,36,1
bn/cnn/01/cnn_0129_0,6,72,74,-1,-1,-1,4
bn/cnn/01/cnn_0129_0,7,82,84,5,61,67,1
bn/cnn/01/cnn_0129_0,8,86,88,-1,-1,-1,5
bn/cnn/01/cnn_0129_0,9,113,113,7,82,84,1
bn/cnn/01/cnn_0129_0,10,115,115,9,113,113,1
bn/cnn/01/cnn_0129_0,11,137,139,6,72,74,4
bn/cnn/01/cnn_0129_0,12,141,141,10,115,115,1
bn/cnn/01/cnn_0129_0,13,146,150,8,86,88,5
bn/cnn/01/cnn_0129_0,14,152,152,12,141,141,1
bn/cnn/01/cnn_0129_0,15,167,176,14,152,152,1
bn/cnn/01/cnn_0129_0,16,185,185,15,167,176,1
bn/cnn/01/cnn_0129_0,17,196,197,16,185,185,1
bn/cnn/01/cnn_0129_0,18,199,199,17,196,197,1
bn/cnn/01/cnn_0129_0,19,209,209,18,199,199,1
bn/cnn/01/cnn_0129_0,20,212,212,13,146,150,5
bn/cnn/01/cnn_0129_0,21,214,216,19,209,209,1
bn/cnn/01/cnn_0129_0,22,220,230,-1,-1,-1,6
bn/cnn/01/cnn_0129_0,23,255,258,22,220,230,6
bn/cnn/01/cnn_0129_0,24,260,260,21,214,216,1
bn/cnn/01/cnn_0129_0,25,271,273,4,50,52,3
bn/cnn/01/cnn_0129_0,26,277,277,1,15,19,2
