doc_key,anaphor_idx,anaphor_start,anaphor_end,antecedent_idx,antecedent_start,antecedent_end,cluster_id
nw/xinhua/00/chtb_0059_0,0,7,7,-1,-1,-1,1
nw/xinhua/00/chtb_0059_0,1,14,16,-1,-1,-1,2
nw/xinhua/00/chtb_0059_0,2,18,18,-1,-1,-1,3
nw/xinhua/00/chtb_0059_0,3,20,20,-1,-1,-1,4
nw/xinhua/00/chtb_0059_0,4,22,23,-1,-1,-1,5
nw/xinhua/00/chtb_0059_0,5,25,36,-1,-1,-1,6
nw/xinhua/00/chtb_0059_0,6,26,28,0,7,7,1
nw/xinhua/00/chtb_0059_0,7,35,36,4,22,23,5
nw/xinhua/00/chtb_0059_0,8,51,51,-1,-1,-1,7
nw/xinhua/00/chtb_0059_0,9,53,54,1,14,16,2
nw/xinhua/00/chtb_0059_0,10,66,69,-1,-1,-1,8
nw/xinhua/00/chtb_0059_0,11,86,88,6,26,28,1
nw/xinhua/00/chtb_0059_0,12,105,105,11,86,88,1
nw/xinhua/00/chtb_0059_0,13,105,107,-1,-1,-1,9
nw/xinhua/00/chtb_0059_0,14,110,110,13,105,107,9
nw/xinhua/00/chtb_0059_0,15,118,118,12,105,105,1
nw/xinhua/00/chtb_0059_0,16,121,124,7,35,36,5
nw/xinhua/00/chtb_0059_0,17,121,127,-1,-1,-1,10
nw/xinhua/00/chtb_0059_0,18,156,156,8,51,51,7
nw/xinhua/00/chtb_0059_0,19,169,172,17,121,127,10
nw/xinhua/00/chtb_0059_0,20,187,187,15,118,118,1
nw/xinhua/00/chtb_0059_0,21,220,220,20,187,187,1
nw/xinhua/00/chtb_0059_0,22,238,238,21,220,220,1
nw/xinhua/00/chtb_0059_0,23,242,242,-1,-1,-1,11
nw/xinhua/00/chtb_0059_0,24,260,260,23,242,242,11
nw/xinhua/00/chtb_0059_0,25,263,267,22,238,238,1
nw/xinhua/00/chtb_0059_0,26,277,293,-1,-1,-1,12
nw/xinhua/00/chtb_0059_0,27,289,289,26,277,293,12
nw/xinhua/00/chtb_0059_0,28,354,354,25,263,267,1
nw/xinhua/00/chtb_0059_0,29,381,381,28,354,354,1
nw/xinhua/00/chtb_0059_0,30,396,396,29,381,381,1
nw/xinhua/00/chtb_0059_0,31,433,433,30,396,396,1
nw/xinhua/00/chtb_0059_0,32,438,438,31,433,433,1
nw/xinhua/00/chtb_0059_0,33,446,451,-1,-1,-1,13
nw/xinhua/00/chtb_0059_0,34,465,467,32,438,438,1
nw/xinhua/00/chtb_0059_0,35,478,479,16,121,124,5
nw/xinhua/00/chtb_0059_0,36,489,489,18,156,156,7
nw/xinhua/00/chtb_0059_0,37,551,555,34,465,467,1
nw/xinhua/00/chtb_0059_0,38,551,557,5,25,36,6
nw/xinhua/00/chtb_0059_0,39,560,560,2,18,18,3
nw/xinhua/00/chtb_0059_0,40,562,562,3,20,20,4
nw/xinhua/00/chtb_0059_0,41,564,571,33,446,451,13
nw/xinhua/00/chtb_0059_0,42,590,594,37,551,555,1
nw/xinhua/00/chtb_0059_0,43,590,596,38,551,557,6
nw/xinhua/00/chtb_0059_0,44,603,606,10,66,69,8
nw/xinhua/00/chtb_0059_0,45,608,608,42,590,594,1
nw/xinhua/00/chtb_0059_0,46,644,644,45,608,608,1
nw/xinhua/00/chtb_0059_0,47,660,660,46,644,644,1
nw/xinhua/00/chtb_0059_0,48,678,678,47,660,660,1
nw/xinhua/00/chtb_0059_0,49,698,698,48,678,678,1
nw/xinhua/00/chtb_0059_0,50,721,721,49,698,698,1
nw/xinhua/00/chtb_0059_0,51,731,732,35,478,479,5
