doc_key, span_idx, span_start, span_end, antecedent_rank, antecedent_score, antecedent_idx, antecedent_start, antecedent_end
bn/cnn/03/cnn_0379_0, 12, 24, 28, 1, 36.69908905029297, 4, 5, 7
bn/cnn/03/cnn_0379_0, 17, 37, 39, 1, 39.567745208740234, 8, 15, 18
bn/cnn/03/cnn_0379_0, 19, 43, 43, 1, 38.63335418701172, 9, 15, 19
bn/cnn/03/cnn_0379_0, 19, 43, 43, 2, 7.992713928222656, 7, 11, 19
bn/cnn/03/cnn_0379_0, 21, 49, 50, 1, 61.04536437988281, 10, 21, 30
bn/cnn/03/cnn_0379_0, 21, 49, 50, 2, 27.438169479370117, 13, 24, 30
bn/cnn/03/cnn_0379_0, 23, 53, 53, 1, 63.873390197753906, 21, 49, 50
bn/cnn/03/cnn_0379_0, 23, 53, 53, 2, 62.0783576965332, 10, 21, 30
bn/cnn/03/cnn_0379_0, 23, 53, 53, 3, 24.09249496459961, 13, 24, 30
bn/cnn/03/cnn_0379_0, 27, 63, 63, 1, 30.285125732421875, 8, 15, 18
bn/cnn/03/cnn_0379_0, 27, 63, 63, 2, 19.643516540527344, 17, 37, 39
bn/cnn/03/cnn_0379_0, 30, 81, 84, 1, 48.56382751464844, 8, 15, 18
bn/cnn/03/cnn_0379_0, 30, 81, 84, 2, 43.81474304199219, 17, 37, 39
bn/cnn/03/cnn_0379_0, 30, 81, 84, 3, 30.568998336791992, 27, 63, 63
bn/cnn/03/cnn_0379_0, 32, 87, 87, 1, 27.43460464477539, 30, 81, 84
bn/cnn/03/cnn_0379_0, 32, 87, 87, 2, 27.281940460205078, 8, 15, 18
bn/cnn/03/cnn_0379_0, 32, 87, 87, 3, 21.254837036132812, 17, 37, 39
bn/cnn/03/cnn_0379_0, 32, 87, 87, 4, 20.815940856933594, 27, 63, 63
bn/cnn/03/cnn_0379_0, 37, 94, 94, 1, 43.18574523925781, 32, 87, 87
bn/cnn/03/cnn_0379_0, 37, 94, 94, 2, 43.176578521728516, 30, 81, 84
bn/cnn/03/cnn_0379_0, 37, 94, 94, 3, 40.73469543457031, 17, 37, 39
bn/cnn/03/cnn_0379_0, 37, 94, 94, 4, 36.763851165771484, 8, 15, 18
bn/cnn/03/cnn_0379_0, 37, 94, 94, 5, 32.409820556640625, 27, 63, 63
bn/cnn/03/cnn_0379_0, 38, 94, 97, 1, 20.54631996154785, 12, 24, 28
bn/cnn/03/cnn_0379_0, 38, 94, 97, 2, 19.94924545288086, 4, 5, 7
bn/cnn/03/cnn_0379_0, 48, 121, 121, 1, 28.747159957885742, 43, 106, 106
