doc_key,anaphor_idx,anaphor_start,anaphor_end,antecedent_idx,antecedent_start,antecedent_end,cluster_id
nw/wsj/23/wsj_2381_0,0,1,16,-1,-1,-1,1
nw/wsj/23/wsj_2381_0,1,18,18,0,1,16,1
nw/wsj/23/wsj_2381_0,2,26,26,-1,-1,-1,2
nw/wsj/23/wsj_2381_0,3,26,31,-1,-1,-1,3
nw/wsj/23/wsj_2381_0,4,34,34,1,18,18,1
nw/wsj/23/wsj_2381_0,5,39,39,-1,-1,-1,4
nw/wsj/23/wsj_2381_0,6,47,50,-1,-1,-1,5
nw/wsj/23/wsj_2381_0,7,62,62,6,47,50,5
nw/wsj/23/wsj_2381_0,8,65,68,-1,-1,-1,6
nw/wsj/23/wsj_2381_0,9,82,83,-1,-1,-1,7
nw/wsj/23/wsj_2381_0,10,87,87,9,82,83,7
nw/wsj/23/wsj_2381_0,11,98,98,5,39,39,4
nw/wsj/23/wsj_2381_0,12,100,100,10,87,87,7
nw/wsj/23/wsj_2381_0,13,108,109,-1,-1,-1,8
nw/wsj/23/wsj_2381_0,14,112,112,12,100,100,7
nw/wsj/23/wsj_2381_0,15,117,117,14,112,112,7
nw/wsj/23/wsj_2381_0,16,136,136,-1,-1,-1,9
nw/wsj/23/wsj_2381_0,17,155,179,-1,-1,-1,10
nw/wsj/23/wsj_2381_0,18,162,179,16,136,136,9
nw/wsj/23/wsj_2381_0,19,181,183,17,155,179,10
nw/wsj/23/wsj_2381_0,20,186,186,19,181,183,10
nw/wsj/23/wsj_2381_0,21,190,190,2,26,26,2
nw/wsj/23/wsj_2381_0,22,194,194,18,162,179,9
nw/wsj/23/wsj_2381_0,23,204,204,20,186,186,10
nw/wsj/23/wsj_2381_0,24,211,212,13,108,109,8
nw/wsj/23/wsj_2381_0,25,217,223,-1,-1,-1,11
nw/wsj/23/wsj_2381_0,26,231,231,21,190,190,2
nw/wsj/23/wsj_2381_0,27,231,235,3,26,31,3
nw/wsj/23/wsj_2381_0,28,252,252,25,217,223,11
nw/wsj/23/wsj_2381_0,29,257,257,28,252,252,11
nw/wsj/23/wsj_2381_0,30,272,272,29,257,257,11
nw/wsj/23/wsj_2381_0,31,276,276,30,272,272,11
nw/wsj/23/wsj_2381_0,32,279,280,24,211,212,8
nw/wsj/23/wsj_2381_0,33,284,284,31,276,276,11
nw/wsj/23/wsj_2381_0,34,298,300,-1,-1,-1,12
nw/wsj/23/wsj_2381_0,35,303,303,34,298,300,12
nw/wsj/23/wsj_2381_0,36,309,309,-1,-1,-1,13
