doc_key,anaphor_idx,anaphor_start,anaphor_end,antecedent_idx,antecedent_start,antecedent_end,cluster_id
tc/ch/00/ch_0009_1,0,4,4,-1,-1,-1,1
tc/ch/00/ch_0009_1,1,12,12,0,4,4,1
tc/ch/00/ch_0009_1,2,20,20,1,12,12,1
tc/ch/00/ch_0009_1,3,27,27,2,20,20,1
tc/ch/00/ch_0009_1,4,34,34,3,27,27,1
tc/ch/00/ch_0009_1,5,46,46,4,34,34,1
tc/ch/00/ch_0009_1,6,56,56,-1,-1,-1,2
tc/ch/00/ch_0009_1,7,64,64,5,46,46,1
tc/ch/00/ch_0009_1,8,77,77,6,56,56,2
tc/ch/00/ch_0009_1,9,84,84,8,77,77,2
tc/ch/00/ch_0009_1,10,98,98,7,64,64,1
tc/ch/00/ch_0009_1,11,105,105,9,84,84,2
tc/ch/00/ch_0009_1,12,110,110,10,98,98,1
tc/ch/00/ch_0009_1,13,122,122,12,110,110,1
tc/ch/00/ch_0009_1,14,135,137,-1,-1,-1,3
tc/ch/00/ch_0009_1,15,154,154,14,135,137,3
tc/ch/00/ch_0009_1,16,175,175,-1,-1,-1,4
tc/ch/00/ch_0009_1,17,178,178,15,154,154,3
tc/ch/00/ch_0009_1,18,182,182,16,175,175,4
tc/ch/00/ch_0009_1,19,185,185,17,178,178,3
tc/ch/00/ch_0009_1,20,203,203,13,122,122,1
tc/ch/00/ch_0009_1,21,233,233,19,185,185,3
tc/ch/00/ch_0009_1,22,306,306,20,203,203,1
tc/ch/00/ch_0009_1,23,324,324,22,306,306,1
tc/ch/00/ch_0009_1,24,333,333,23,324,324,1
tc/ch/00/ch_0009_1,25,333,335,-1,-1,-1,5
tc/ch/00/ch_0009_1,26,356,356,24,333,333,1
tc/ch/00/ch_0009_1,27,386,386,25,333,335,5
tc/ch/00/ch_0009_1,28,394,394,27,386,386,5
tc/ch/00/ch_0009_1,29,425,425,-1,-1,-1,6
tc/ch/00/ch_0009_1,30,427,430,-1,-1,-1,7
tc/ch/00/ch_0009_1,31,433,433,30,427,430,7
tc/ch/00/ch_0009_1,32,435,435,29,425,425,6
tc/ch/00/ch_0009_1,33,442,442,31,433,433,7
tc/ch/00/ch_0009_1,34,448,448,33,442,442,7
tc/ch/00/ch_0009_1,35,456,460,-1,-1,-1,8
tc/ch/00/ch_0009_1,36,467,467,35,456,460,8
tc/ch/00/ch_0009_1,37,474,475,36,467,467,8
tc/ch/00/ch_0009_1,38,482,482,26,356,356,1
tc/ch/00/ch_0009_1,39,499,499,37,474,475,8
tc/ch/00/ch_0009_1,40,516,516,-1,-1,-1,9
tc/ch/00/ch_0009_1,41,524,524,40,516,516,9
tc/ch/00/ch_0009_1,42,550,550,38,482,482,1
tc/ch/00/ch_0009_1,43,568,578,-1,-1,-1,10
tc/ch/00/ch_0009_1,44,584,584,42,550,550,1
tc/ch/00/ch_0009_1,45,584,591,43,568,578,10
tc/ch/00/ch_0009_1,46,601,601,45,584,591,10
tc/ch/00/ch_0009_1,47,610,610,46,601,601,10
tc/ch/00/ch_0009_1,48,619,619,47,610,610,10
tc/ch/00/ch_0009_1,49,626,626,48,619,619,10
tc/ch/00/ch_0009_1,50,634,634,49,626,626,10
tc/ch/00/ch_0009_1,51,640,640,50,634,634,10
tc/ch/00/ch_0009_1,52,645,645,-1,-1,-1,11
tc/ch/00/ch_0009_1,53,647,647,51,640,640,10
tc/ch/00/ch_0009_1,54,653,653,52,645,645,11
