doc_key,anaphor_idx,anaphor_start,anaphor_end,antecedent_idx,antecedent_start,antecedent_end,cluster_id
tc/ch/00/ch_0029_1,0,3,4,-1,-1,-1,1
tc/ch/00/ch_0029_1,1,5,5,-1,-1,-1,2
tc/ch/00/ch_0029_1,2,9,9,0,3,4,1
tc/ch/00/ch_0029_1,3,13,13,-1,-1,-1,3
tc/ch/00/ch_0029_1,4,15,15,2,9,9,1
tc/ch/00/ch_0029_1,5,24,24,-1,-1,-1,4
tc/ch/00/ch_0029_1,6,29,29,4,15,15,1
tc/ch/00/ch_0029_1,7,37,38,3,13,13,3
tc/ch/00/ch_0029_1,8,44,44,6,29,29,1
tc/ch/00/ch_0029_1,9,47,47,1,5,5,2
tc/ch/00/ch_0029_1,10,93,93,7,37,38,3
tc/ch/00/ch_0029_1,11,94,94,-1,-1,-1,5
tc/ch/00/ch_0029_1,12,100,100,11,94,94,5
tc/ch/00/ch_0029_1,13,107,107,8,44,44,1
tc/ch/00/ch_0029_1,14,116,116,10,93,93,3
tc/ch/00/ch_0029_1,15,123,123,14,116,116,3
tc/ch/00/ch_0029_1,16,125,125,15,123,123,3
tc/ch/00/ch_0029_1,17,132,132,-1,-1,-1,6
tc/ch/00/ch_0029_1,18,135,135,17,132,132,6
tc/ch/00/ch_0029_1,19,137,137,16,125,125,3
tc/ch/00/ch_0029_1,20,139,139,19,137,137,3
tc/ch/00/ch_0029_1,21,141,143,18,135,135,6
tc/ch/00/ch_0029_1,22,141,145,-1,-1,-1,7
tc/ch/00/ch_0029_1,23,149,149,20,139,139,3
tc/ch/00/ch_0029_1,24,159,160,22,141,145,7
tc/ch/00/ch_0029_1,25,163,165,21,141,143,6
tc/ch/00/ch_0029_1,26,173,173,23,149,149,3
tc/ch/00/ch_0029_1,27,194,194,9,47,47,2
tc/ch/00/ch_0029_1,28,198,198,27,194,194,2
tc/ch/00/ch_0029_1,29,209,209,26,173,173,3
tc/ch/00/ch_0029_1,30,214,214,28,198,198,2
tc/ch/00/ch_0029_1,31,217,217,29,209,209,3
tc/ch/00/ch_0029_1,32,221,221,30,214,214,2
tc/ch/00/ch_0029_1,33,223,223,31,217,217,3
tc/ch/00/ch_0029_1,34,228,228,33,223,223,3
tc/ch/00/ch_0029_1,35,232,232,32,221,221,2
tc/ch/00/ch_0029_1,36,259,259,5,24,24,4
tc/ch/00/ch_0029_1,37,268,268,36,259,259,4
tc/ch/00/ch_0029_1,38,275,275,37,268,268,4
tc/ch/00/ch_0029_1,39,282,283,13,107,107,1
tc/ch/00/ch_0029_1,40,284,284,38,275,275,4
tc/ch/00/ch_0029_1,41,286,288,34,228,228,3
tc/ch/00/ch_0029_1,42,294,294,40,284,284,4
tc/ch/00/ch_0029_1,43,296,296,39,282,283,1
tc/ch/00/ch_0029_1,44,305,305,41,286,288,3
tc/ch/00/ch_0029_1,45,327,327,35,232,232,2
tc/ch/00/ch_0029_1,46,333,333,43,296,296,1
tc/ch/00/ch_0029_1,47,338,338,45,327,327,2
tc/ch/00/ch_0029_1,48,364,364,46,333,333,1
tc/ch/00/ch_0029_1,49,364,365,-1,-1,-1,8
tc/ch/00/ch_0029_1,50,367,367,-1,-1,-1,9
tc/ch/00/ch_0029_1,51,380,380,49,364,365,8
tc/ch/00/ch_0029_1,52,391,391,44,305,305,3
tc/ch/00/ch_0029_1,53,407,407,48,364,364,1
tc/ch/00/ch_0029_1,54,410,410,50,367,367,9
tc/ch/00/ch_0029_1,55,420,420,53,407,407,1
tc/ch/00/ch_0029_1,56,422,422,54,410,410,9
tc/ch/00/ch_0029_1,57,432,432,55,420,420,1
tc/ch/00/ch_0029_1,58,434,434,51,380,380,8
tc/ch/00/ch_0029_1,59,442,442,58,434,434,8
tc/ch/00/ch_0029_1,60,446,446,56,422,422,9
tc/ch/00/ch_0029_1,61,455,455,52,391,391,3
tc/ch/00/ch_0029_1,62,472,472,57,432,432,1
tc/ch/00/ch_0029_1,63,478,478,61,455,455,3
tc/ch/00/ch_0029_1,64,491,491,47,338,338,2
tc/ch/00/ch_0029_1,65,497,497,64,491,491,2
tc/ch/00/ch_0029_1,66,522,522,65,497,497,2
tc/ch/00/ch_0029_1,67,532,532,62,472,472,1
tc/ch/00/ch_0029_1,68,541,541,66,522,522,2
tc/ch/00/ch_0029_1,69,548,548,67,532,532,1
tc/ch/00/ch_0029_1,70,550,550,63,478,478,3
tc/ch/00/ch_0029_1,71,556,556,70,550,550,3
tc/ch/00/ch_0029_1,72,556,557,-1,-1,-1,10
tc/ch/00/ch_0029_1,73,559,559,69,548,548,1
tc/ch/00/ch_0029_1,74,564,564,73,559,559,1
tc/ch/00/ch_0029_1,75,580,580,-1,-1,-1,11
tc/ch/00/ch_0029_1,76,584,584,74,564,564,1
tc/ch/00/ch_0029_1,77,587,587,75,580,580,11
tc/ch/00/ch_0029_1,78,601,601,72,556,557,10
tc/ch/00/ch_0029_1,79,603,603,76,584,584,1
tc/ch/00/ch_0029_1,80,610,610,78,601,601,10
tc/ch/00/ch_0029_1,81,624,624,79,603,603,1
tc/ch/00/ch_0029_1,82,627,627,80,610,610,10
tc/ch/00/ch_0029_1,83,630,644,-1,-1,-1,12
tc/ch/00/ch_0029_1,84,644,644,83,630,644,12
tc/ch/00/ch_0029_1,85,646,646,82,627,627,10
tc/ch/00/ch_0029_1,86,652,652,84,644,644,12
tc/ch/00/ch_0029_1,87,654,655,71,556,556,3
tc/ch/00/ch_0029_1,88,663,665,-1,-1,-1,13
tc/ch/00/ch_0029_1,89,678,678,85,646,646,10
tc/ch/00/ch_0029_1,90,681,681,87,654,655,3
tc/ch/00/ch_0029_1,91,687,687,90,681,681,3
tc/ch/00/ch_0029_1,92,693,693,91,687,687,3
tc/ch/00/ch_0029_1,93,696,696,89,678,678,10
tc/ch/00/ch_0029_1,94,696,698,88,663,665,13
tc/ch/00/ch_0029_1,95,707,707,94,696,698,13
tc/ch/00/ch_0029_1,96,718,718,92,693,693,3
tc/ch/00/ch_0029_1,97,725,725,93,696,696,10
tc/ch/00/ch_0029_1,98,725,726,95,707,707,13
tc/ch/00/ch_0029_1,99,731,731,97,725,725,10
tc/ch/00/ch_0029_1,100,734,734,99,731,731,10
tc/ch/00/ch_0029_1,101,734,736,98,725,726,13
tc/ch/00/ch_0029_1,102,742,742,101,734,736,13
tc/ch/00/ch_0029_1,103,749,749,102,742,742,13
tc/ch/00/ch_0029_1,104,764,764,100,734,734,10
tc/ch/00/ch_0029_1,105,771,771,104,764,764,10
tc/ch/00/ch_0029_1,106,787,787,105,771,771,10
tc/ch/00/ch_0029_1,107,790,790,106,787,787,10
tc/ch/00/ch_0029_1,108,798,798,81,624,624,1
tc/ch/00/ch_0029_1,109,823,823,108,798,798,1
tc/ch/00/ch_0029_1,110,827,827,107,790,790,10
tc/ch/00/ch_0029_1,111,830,830,109,823,823,1
tc/ch/00/ch_0029_1,112,859,859,111,830,830,1
