doc_key,anaphor_idx,anaphor_start,anaphor_end,antecedent_idx,antecedent_start,antecedent_end,cluster_id
bn/cnn/03/cnn_0339_0,0,1,12,-1,-1,-1,1
bn/cnn/03/cnn_0339_0,1,24,24,0,1,12,1
bn/cnn/03/cnn_0339_0,2,26,27,-1,-1,-1,2
bn/cnn/03/cnn_0339_0,3,29,29,1,24,24,1
bn/cnn/03/cnn_0339_0,4,31,31,3,29,29,1
bn/cnn/03/cnn_0339_0,5,35,37,-1,-1,-1,3
bn/cnn/03/cnn_0339_0,6,47,50,4,31,31,1
bn/cnn/03/cnn_0339_0,7,52,52,-1,-1,-1,4
bn/cnn/03/cnn_0339_0,8,59,59,6,47,50,1
bn/cnn/03/cnn_0339_0,9,61,61,7,52,52,4
bn/cnn/03/cnn_0339_0,10,66,66,8,59,59,1
bn/cnn/03/cnn_0339_0,11,68,68,10,66,66,1
bn/cnn/03/cnn_0339_0,12,68,69,2,26,27,2
bn/cnn/03/cnn_0339_0,13,73,74,-1,-1,-1,5
bn/cnn/03/cnn_0339_0,14,86,86,11,68,68,1
bn/cnn/03/cnn_0339_0,15,99,99,9,61,61,4
bn/cnn/03/cnn_0339_0,16,100,100,14,86,86,1
bn/cnn/03/cnn_0339_0,17,105,105,16,100,100,1
bn/cnn/03/cnn_0339_0,18,115,115,17,105,105,1
bn/cnn/03/cnn_0339_0,19,136,136,18,115,115,1
bn/cnn/03/cnn_0339_0,20,146,146,19,136,136,1
bn/cnn/03/cnn_0339_0,21,154,154,20,146,146,1
bn/cnn/03/cnn_0339_0,22,163,163,21,154,154,1
bn/cnn/03/cnn_0339_0,23,163,165,-1,-1,-1,6
bn/cnn/03/cnn_0339_0,24,169,169,23,163,165,6
bn/cnn/03/cnn_0339_0,25,178,178,22,163,163,1
bn/cnn/03/cnn_0339_0,26,183,183,25,178,178,1
bn/cnn/03/cnn_0339_0,27,186,186,-1,-1,-1,7
bn/cnn/03/cnn_0339_0,28,229,230,5,35,37,3
bn/cnn/03/cnn_0339_0,29,237,237,28,229,230,3
bn/cnn/03/cnn_0339_0,30,240,240,29,237,237,3
bn/cnn/03/cnn_0339_0,31,248,250,-1,-1,-1,8
bn/cnn/03/cnn_0339_0,32,254,255,31,248,250,8
bn/cnn/03/cnn_0339_0,33,259,259,30,240,240,3
bn/cnn/03/cnn_0339_0,34,264,264,33,259,259,3
bn/cnn/03/cnn_0339_0,35,267,267,-1,-1,-1,9
bn/cnn/03/cnn_0339_0,36,268,270,32,254,255,8
bn/cnn/03/cnn_0339_0,37,272,272,34,264,264,3
bn/cnn/03/cnn_0339_0,38,275,275,37,272,272,3
bn/cnn/03/cnn_0339_0,39,279,279,35,267,267,9
bn/cnn/03/cnn_0339_0,40,282,282,39,279,279,9
bn/cnn/03/cnn_0339_0,41,285,285,38,275,275,3
bn/cnn/03/cnn_0339_0,42,290,310,-1,-1,-1,11
bn/cnn/03/cnn_0339_0,43,297,299,-1,-1,-1,10
bn/cnn/03/cnn_0339_0,44,333,333,42,290,310,11
bn/cnn/03/cnn_0339_0,45,366,368,-1,-1,-1,12
bn/cnn/03/cnn_0339_0,46,376,376,-1,-1,-1,13
bn/cnn/03/cnn_0339_0,47,379,379,-1,-1,-1,14
bn/cnn/03/cnn_0339_0,48,388,388,46,376,376,13
bn/cnn/03/cnn_0339_0,49,394,394,47,379,379,14
bn/cnn/03/cnn_0339_0,50,405,405,26,183,183,1
bn/cnn/03/cnn_0339_0,51,423,424,41,285,285,3
bn/cnn/03/cnn_0339_0,52,427,427,51,423,424,3
bn/cnn/03/cnn_0339_0,53,436,438,43,297,299,10
bn/cnn/03/cnn_0339_0,54,443,443,50,405,405,1
bn/cnn/03/cnn_0339_0,55,447,452,-1,-1,-1,15
bn/cnn/03/cnn_0339_0,56,464,464,54,443,443,1
bn/cnn/03/cnn_0339_0,57,472,472,56,464,464,1
bn/cnn/03/cnn_0339_0,58,476,477,13,73,74,5
bn/cnn/03/cnn_0339_0,59,482,482,57,472,472,1
bn/cnn/03/cnn_0339_0,60,485,485,59,482,482,1
bn/cnn/03/cnn_0339_0,61,497,498,-1,-1,-1,16
bn/cnn/03/cnn_0339_0,62,502,502,15,99,99,4
bn/cnn/03/cnn_0339_0,63,508,509,61,497,498,16
bn/cnn/03/cnn_0339_0,64,513,513,-1,-1,-1,17
bn/cnn/03/cnn_0339_0,65,518,518,64,513,513,17
bn/cnn/03/cnn_0339_0,66,525,525,-1,-1,-1,18
bn/cnn/03/cnn_0339_0,67,528,528,65,518,518,17
bn/cnn/03/cnn_0339_0,68,529,529,-1,-1,-1,19
bn/cnn/03/cnn_0339_0,69,530,531,-1,-1,-1,20
bn/cnn/03/cnn_0339_0,70,544,544,66,525,525,18
bn/cnn/03/cnn_0339_0,71,549,549,68,529,529,19
bn/cnn/03/cnn_0339_0,72,550,551,-1,-1,-1,21
bn/cnn/03/cnn_0339_0,73,555,555,67,528,528,17
bn/cnn/03/cnn_0339_0,74,560,560,70,544,544,18
bn/cnn/03/cnn_0339_0,75,564,564,72,550,551,21
bn/cnn/03/cnn_0339_0,76,566,566,73,555,555,17
bn/cnn/03/cnn_0339_0,77,575,575,76,566,566,17
bn/cnn/03/cnn_0339_0,78,577,579,69,530,531,20
bn/cnn/03/cnn_0339_0,79,581,581,-1,-1,-1,22
bn/cnn/03/cnn_0339_0,80,594,595,58,476,477,5
bn/cnn/03/cnn_0339_0,81,600,600,79,581,581,22
bn/cnn/03/cnn_0339_0,82,602,604,45,366,368,12
bn/cnn/03/cnn_0339_0,83,628,628,60,485,485,1
bn/cnn/03/cnn_0339_0,84,647,649,-1,-1,-1,23
bn/cnn/03/cnn_0339_0,85,655,655,83,628,628,1
bn/cnn/03/cnn_0339_0,86,659,659,84,647,649,23
bn/cnn/03/cnn_0339_0,87,664,671,-1,-1,-1,24
bn/cnn/03/cnn_0339_0,88,676,676,87,664,671,24
bn/cnn/03/cnn_0339_0,89,681,682,52,427,427,3
bn/cnn/03/cnn_0339_0,90,687,689,86,659,659,23
bn/cnn/03/cnn_0339_0,91,697,701,55,447,452,15
bn/cnn/03/cnn_0339_0,92,757,757,27,186,186,7
bn/cnn/03/cnn_0339_0,93,836,838,53,436,438,10
bn/cnn/03/cnn_0339_0,94,855,857,93,836,838,10
