doc_key, span_idx, span_start, span_end, antecedent_rank, antecedent_score, antecedent_idx, antecedent_start, antecedent_end
bn/cnn/01/cnn_0179_0, 12, 18, 19, 1, 62.20357131958008, 11, 14, 16
bn/cnn/01/cnn_0179_0, 12, 18, 19, 2, 35.60395812988281, 7, 9, 9
bn/cnn/01/cnn_0179_0, 15, 34, 34, 1, 75.23838806152344, 0, 1, 2
bn/cnn/01/cnn_0179_0, 17, 41, 41, 1, 68.3356704711914, 15, 34, 34
bn/cnn/01/cnn_0179_0, 17, 41, 41, 2, 66.75360107421875, 0, 1, 2
bn/cnn/01/cnn_0179_0, 18, 44, 44, 1, 75.04972839355469, 15, 34, 34
bn/cnn/01/cnn_0179_0, 18, 44, 44, 2, 73.08939361572266, 0, 1, 2
bn/cnn/01/cnn_0179_0, 18, 44, 44, 3, 58.9058723449707, 17, 41, 41
bn/cnn/01/cnn_0179_0, 21, 50, 52, 1, 73.81880187988281, 0, 1, 2
bn/cnn/01/cnn_0179_0, 21, 50, 52, 2, 60.42694854736328, 15, 34, 34
bn/cnn/01/cnn_0179_0, 21, 50, 52, 3, 45.01325988769531, 18, 44, 44
bn/cnn/01/cnn_0179_0, 21, 50, 52, 4, 42.98308563232422, 17, 41, 41
bn/cnn/01/cnn_0179_0, 24, 57, 57, 1, 79.3212661743164, 15, 34, 34
bn/cnn/01/cnn_0179_0, 24, 57, 57, 2, 74.00691223144531, 0, 1, 2
bn/cnn/01/cnn_0179_0, 24, 57, 57, 3, 72.80512237548828, 21, 50, 52
bn/cnn/01/cnn_0179_0, 24, 57, 57, 4, 64.41130828857422, 17, 41, 41
bn/cnn/01/cnn_0179_0, 24, 57, 57, 5, 62.3849983215332, 18, 44, 44
bn/cnn/01/cnn_0179_0, 26, 63, 63, 1, 60.331581115722656, 23, 53, 53
bn/cnn/01/cnn_0179_0, 26, 63, 63, 2, 15.91904067993164, 12, 18, 19
bn/cnn/01/cnn_0179_0, 26, 63, 63, 3, 1.8592987060546875, 11, 14, 16
bn/cnn/01/cnn_0179_0, 29, 70, 70, 1, 84.04298400878906, 24, 57, 57
bn/cnn/01/cnn_0179_0, 29, 70, 70, 2, 80.71356201171875, 0, 1, 2
bn/cnn/01/cnn_0179_0, 29, 70, 70, 3, 79.7625961303711, 15, 34, 34
bn/cnn/01/cnn_0179_0, 29, 70, 70, 4, 75.61322784423828, 21, 50, 52
bn/cnn/01/cnn_0179_0, 29, 70, 70, 5, 62.365169525146484, 18, 44, 44
bn/cnn/01/cnn_0179_0, 31, 77, 77, 1, 85.04320526123047, 29, 70, 70
bn/cnn/01/cnn_0179_0, 31, 77, 77, 2, 84.0835952758789, 24, 57, 57
bn/cnn/01/cnn_0179_0, 31, 77, 77, 3, 81.27095794677734, 15, 34, 34
bn/cnn/01/cnn_0179_0, 31, 77, 77, 4, 77.58901977539062, 0, 1, 2
bn/cnn/01/cnn_0179_0, 31, 77, 77, 5, 74.76586151123047, 21, 50, 52
