doc_key,anaphor_idx,anaphor_start,anaphor_end,antecedent_idx,antecedent_start,antecedent_end,cluster_id
bc/msnbc/00/msnbc_0007_0,0,4,5,-1,-1,-1,1
bc/msnbc/00/msnbc_0007_0,1,9,9,-1,-1,-1,2
bc/msnbc/00/msnbc_0007_0,2,12,14,-1,-1,-1,3
bc/msnbc/00/msnbc_0007_0,3,16,16,1,9,9,2
bc/msnbc/00/msnbc_0007_0,4,20,20,2,12,14,3
bc/msnbc/00/msnbc_0007_0,5,48,52,-1,-1,-1,4
bc/msnbc/00/msnbc_0007_0,6,55,55,5,48,52,4
bc/msnbc/00/msnbc_0007_0,7,77,85,-1,-1,-1,5
bc/msnbc/00/msnbc_0007_0,8,84,85,0,4,5,1
bc/msnbc/00/msnbc_0007_0,9,86,86,-1,-1,-1,6
bc/msnbc/00/msnbc_0007_0,10,92,92,7,77,85,5
bc/msnbc/00/msnbc_0007_0,11,97,97,10,92,92,5
bc/msnbc/00/msnbc_0007_0,12,105,105,11,97,97,5
bc/msnbc/00/msnbc_0007_0,13,120,120,9,86,86,6
bc/msnbc/00/msnbc_0007_0,14,122,122,-1,-1,-1,7
bc/msnbc/00/msnbc_0007_0,15,124,124,13,120,120,6
bc/msnbc/00/msnbc_0007_0,16,127,127,14,122,122,7
bc/msnbc/00/msnbc_0007_0,17,135,135,-1,-1,-1,8
bc/msnbc/00/msnbc_0007_0,18,139,139,17,135,135,8
bc/msnbc/00/msnbc_0007_0,19,146,146,-1,-1,-1,9
bc/msnbc/00/msnbc_0007_0,20,156,156,18,139,139,8
bc/msnbc/00/msnbc_0007_0,21,194,194,20,156,156,8
bc/msnbc/00/msnbc_0007_0,22,198,198,19,146,146,9
bc/msnbc/00/msnbc_0007_0,23,208,208,-1,-1,-1,10
bc/msnbc/00/msnbc_0007_0,24,216,216,23,208,208,10
bc/msnbc/00/msnbc_0007_0,25,221,221,24,216,216,10
bc/msnbc/00/msnbc_0007_0,26,227,228,12,105,105,5
bc/msnbc/00/msnbc_0007_0,27,246,246,25,221,221,10
bc/msnbc/00/msnbc_0007_0,28,260,263,-1,-1,-1,11
bc/msnbc/00/msnbc_0007_0,29,276,276,28,260,263,11
bc/msnbc/00/msnbc_0007_0,30,291,291,-1,-1,-1,12
bc/msnbc/00/msnbc_0007_0,31,304,304,30,291,291,12
