doc_key,anaphor_idx,anaphor_start,anaphor_end,antecedent_idx,antecedent_start,antecedent_end,cluster_id
bn/pri/00/pri_0089_0,0,1,1,-1,-1,-1,1
bn/pri/00/pri_0089_0,1,3,6,-1,-1,-1,2
bn/pri/00/pri_0089_0,2,7,7,-1,-1,-1,3
bn/pri/00/pri_0089_0,3,13,14,1,3,6,2
bn/pri/00/pri_0089_0,4,16,16,0,1,1,1
bn/pri/00/pri_0089_0,5,20,20,4,16,16,1
bn/pri/00/pri_0089_0,6,20,21,-1,-1,-1,4
bn/pri/00/pri_0089_0,7,33,35,-1,-1,-1,5
bn/pri/00/pri_0089_0,8,33,39,-1,-1,-1,6
bn/pri/00/pri_0089_0,9,42,44,-1,-1,-1,7
bn/pri/00/pri_0089_0,10,46,48,5,20,20,1
bn/pri/00/pri_0089_0,11,49,49,2,7,7,3
bn/pri/00/pri_0089_0,12,51,54,-1,-1,-1,8
bn/pri/00/pri_0089_0,13,65,68,-1,-1,-1,9
bn/pri/00/pri_0089_0,14,65,71,10,46,48,1
bn/pri/00/pri_0089_0,15,73,75,14,65,71,1
bn/pri/00/pri_0089_0,16,73,76,6,20,21,4
bn/pri/00/pri_0089_0,17,80,83,-1,-1,-1,10
bn/pri/00/pri_0089_0,18,89,90,13,65,68,9
bn/pri/00/pri_0089_0,19,93,94,3,13,14,2
bn/pri/00/pri_0089_0,20,104,107,12,51,54,8
bn/pri/00/pri_0089_0,21,108,109,17,80,83,10
bn/pri/00/pri_0089_0,22,116,118,19,93,94,2
bn/pri/00/pri_0089_0,23,149,149,22,116,118,2
bn/pri/00/pri_0089_0,24,152,152,15,73,75,1
bn/pri/00/pri_0089_0,25,174,177,8,33,39,6
bn/pri/00/pri_0089_0,26,179,180,7,33,35,5
bn/pri/00/pri_0089_0,27,182,182,9,42,44,7
