doc_key,span_idx,span_start,span_end,antecedent_rank,antecedent_score,antecedent_idx,antecedent_start,antecedent_end
nw/xinhua/03/chtb_0309_0,17,48,49,1,15.493417739868164,8,26,26
nw/xinhua/03/chtb_0309_0,34,82,88,1,16.447681427001953,4,2,4
nw/xinhua/03/chtb_0309_0,34,82,88,2,3.447092056274414,1,1,4
nw/xinhua/03/chtb_0309_0,64,142,143,1,40.129661560058594,34,82,88
nw/xinhua/03/chtb_0309_0,64,142,143,2,21.1209659576416,4,2,4
nw/xinhua/03/chtb_0309_0,64,142,143,3,9.126710891723633,1,1,4
nw/xinhua/03/chtb_0309_0,81,178,179,1,67.99825286865234,71,160,166
nw/xinhua/03/chtb_0309_0,81,178,179,2,7.1911773681640625,13,31,41
nw/xinhua/03/chtb_0309_0,85,187,192,1,46.78015899658203,2,1,9
nw/xinhua/03/chtb_0309_0,85,187,192,2,21.273414611816406,55,127,131
nw/xinhua/03/chtb_0309_0,99,211,211,1,58.551536560058594,96,208,208
nw/xinhua/03/chtb_0309_0,99,211,211,2,13.02857780456543,97,208,209
nw/xinhua/03/chtb_0309_0,104,222,225,1,44.519004821777344,85,187,192
nw/xinhua/03/chtb_0309_0,104,222,225,2,33.88264465332031,2,1,9
nw/xinhua/03/chtb_0309_0,104,222,225,3,16.917797088623047,55,127,131
nw/xinhua/03/chtb_0309_0,107,233,234,1,61.259613037109375,104,222,225
nw/xinhua/03/chtb_0309_0,107,233,234,2,57.081790924072266,85,187,192
nw/xinhua/03/chtb_0309_0,107,233,234,3,52.41101837158203,2,1,9
nw/xinhua/03/chtb_0309_0,107,233,234,4,24.41632080078125,55,127,131
nw/xinhua/03/chtb_0309_0,110,241,241,1,51.08452224731445,64,142,143
nw/xinhua/03/chtb_0309_0,110,241,241,2,42.39823913574219,34,82,88
nw/xinhua/03/chtb_0309_0,110,241,241,3,32.00236511230469,4,2,4
nw/xinhua/03/chtb_0309_0,110,241,241,4,3.4622802734375,1,1,4
nw/xinhua/03/chtb_0309_0,120,251,253,1,41.14786148071289,104,222,225
nw/xinhua/03/chtb_0309_0,120,251,253,2,35.791629791259766,107,233,234
nw/xinhua/03/chtb_0309_0,120,251,253,3,35.44247055053711,85,187,192
nw/xinhua/03/chtb_0309_0,120,251,253,4,29.54620933532715,2,1,9
