doc_key,anaphor_idx,anaphor_start,anaphor_end,antecedent_idx,antecedent_start,antecedent_end,cluster_id
tc/ch/00/ch_0039_1,0,2,2,-1,-1,-1,1
tc/ch/00/ch_0039_1,1,4,5,-1,-1,-1,2
tc/ch/00/ch_0039_1,2,11,11,1,4,5,2
tc/ch/00/ch_0039_1,3,25,25,2,11,11,2
tc/ch/00/ch_0039_1,4,31,31,3,25,25,2
tc/ch/00/ch_0039_1,5,33,33,0,2,2,1
tc/ch/00/ch_0039_1,6,33,35,-1,-1,-1,3
tc/ch/00/ch_0039_1,7,50,50,5,33,33,1
tc/ch/00/ch_0039_1,8,55,55,7,50,50,1
tc/ch/00/ch_0039_1,9,61,61,6,33,35,3
tc/ch/00/ch_0039_1,10,93,93,8,55,55,1
tc/ch/00/ch_0039_1,11,100,100,9,61,61,3
tc/ch/00/ch_0039_1,12,106,106,10,93,93,1
tc/ch/00/ch_0039_1,13,109,109,11,100,100,3
tc/ch/00/ch_0039_1,14,115,115,12,106,106,1
tc/ch/00/ch_0039_1,15,121,121,14,115,115,1
tc/ch/00/ch_0039_1,16,132,132,15,121,121,1
tc/ch/00/ch_0039_1,17,144,144,-1,-1,-1,4
tc/ch/00/ch_0039_1,18,153,153,16,132,132,1
tc/ch/00/ch_0039_1,19,163,163,-1,-1,-1,5
tc/ch/00/ch_0039_1,20,188,188,19,163,163,5
tc/ch/00/ch_0039_1,21,190,190,18,153,153,1
tc/ch/00/ch_0039_1,22,196,201,-1,-1,-1,6
tc/ch/00/ch_0039_1,23,208,208,21,190,190,1
tc/ch/00/ch_0039_1,24,211,212,22,196,201,6
tc/ch/00/ch_0039_1,25,215,215,17,144,144,4
tc/ch/00/ch_0039_1,26,222,222,25,215,215,4
tc/ch/00/ch_0039_1,27,225,225,-1,-1,-1,7
tc/ch/00/ch_0039_1,28,225,227,-1,-1,-1,8
tc/ch/00/ch_0039_1,29,227,227,26,222,222,4
tc/ch/00/ch_0039_1,30,233,233,-1,-1,-1,9
tc/ch/00/ch_0039_1,31,236,236,28,225,227,8
tc/ch/00/ch_0039_1,32,242,242,-1,-1,-1,10
tc/ch/00/ch_0039_1,33,244,244,31,236,236,8
tc/ch/00/ch_0039_1,34,250,250,32,242,242,10
tc/ch/00/ch_0039_1,35,253,253,20,188,188,5
tc/ch/00/ch_0039_1,36,255,255,-1,-1,-1,11
tc/ch/00/ch_0039_1,37,258,258,36,255,255,11
tc/ch/00/ch_0039_1,38,259,259,30,233,233,9
tc/ch/00/ch_0039_1,39,264,264,35,253,253,5
tc/ch/00/ch_0039_1,40,271,271,39,264,264,5
tc/ch/00/ch_0039_1,41,273,273,-1,-1,-1,12
tc/ch/00/ch_0039_1,42,276,276,41,273,273,12
tc/ch/00/ch_0039_1,43,277,277,38,259,259,9
tc/ch/00/ch_0039_1,44,285,285,40,271,271,5
tc/ch/00/ch_0039_1,45,285,286,33,244,244,8
tc/ch/00/ch_0039_1,46,295,295,45,285,286,8
tc/ch/00/ch_0039_1,47,302,302,44,285,285,5
tc/ch/00/ch_0039_1,48,307,307,46,295,295,8
tc/ch/00/ch_0039_1,49,318,318,23,208,208,1
tc/ch/00/ch_0039_1,50,321,321,49,318,318,1
tc/ch/00/ch_0039_1,51,330,330,50,321,321,1
tc/ch/00/ch_0039_1,52,345,345,-1,-1,-1,13
tc/ch/00/ch_0039_1,53,354,354,52,345,345,13
tc/ch/00/ch_0039_1,54,375,375,51,330,330,1
tc/ch/00/ch_0039_1,55,377,377,47,302,302,5
tc/ch/00/ch_0039_1,56,378,380,42,276,276,12
tc/ch/00/ch_0039_1,57,384,384,55,377,377,5
tc/ch/00/ch_0039_1,58,387,387,-1,-1,-1,14
tc/ch/00/ch_0039_1,59,421,421,57,384,384,5
tc/ch/00/ch_0039_1,60,425,425,58,387,387,14
tc/ch/00/ch_0039_1,61,436,440,-1,-1,-1,15
tc/ch/00/ch_0039_1,62,452,454,-1,-1,-1,16
tc/ch/00/ch_0039_1,63,462,462,27,225,225,7
tc/ch/00/ch_0039_1,64,462,466,48,307,307,8
tc/ch/00/ch_0039_1,65,462,467,-1,-1,-1,17
tc/ch/00/ch_0039_1,66,464,464,29,227,227,4
tc/ch/00/ch_0039_1,67,474,474,63,462,462,7
tc/ch/00/ch_0039_1,68,474,478,64,462,466,8
tc/ch/00/ch_0039_1,69,474,479,65,462,467,17
tc/ch/00/ch_0039_1,70,476,476,66,464,464,4
tc/ch/00/ch_0039_1,71,486,491,-1,-1,-1,18
tc/ch/00/ch_0039_1,72,503,503,71,486,491,18
tc/ch/00/ch_0039_1,73,504,504,67,474,474,7
tc/ch/00/ch_0039_1,74,504,506,68,474,478,8
tc/ch/00/ch_0039_1,75,506,506,70,476,476,4
tc/ch/00/ch_0039_1,76,523,523,-1,-1,-1,19
tc/ch/00/ch_0039_1,77,527,529,62,452,454,16
tc/ch/00/ch_0039_1,78,535,535,77,527,529,16
tc/ch/00/ch_0039_1,79,538,538,76,523,523,19
tc/ch/00/ch_0039_1,80,544,548,61,436,440,15
tc/ch/00/ch_0039_1,81,550,550,79,538,538,19
tc/ch/00/ch_0039_1,82,557,557,81,550,550,19
tc/ch/00/ch_0039_1,83,567,567,82,557,557,19
tc/ch/00/ch_0039_1,84,569,569,59,421,421,5
tc/ch/00/ch_0039_1,85,572,572,83,567,567,19
tc/ch/00/ch_0039_1,86,574,574,84,569,569,5
tc/ch/00/ch_0039_1,87,579,579,85,572,572,19
tc/ch/00/ch_0039_1,88,586,586,86,574,574,5
tc/ch/00/ch_0039_1,89,588,588,88,586,586,5
tc/ch/00/ch_0039_1,90,595,595,89,588,588,5
tc/ch/00/ch_0039_1,91,606,606,73,504,504,7
tc/ch/00/ch_0039_1,92,606,608,74,504,506,8
tc/ch/00/ch_0039_1,93,608,608,75,506,506,4
tc/ch/00/ch_0039_1,94,626,626,90,595,595,5
tc/ch/00/ch_0039_1,95,635,635,94,626,626,5
tc/ch/00/ch_0039_1,96,640,640,-1,-1,-1,20
tc/ch/00/ch_0039_1,97,645,645,95,635,635,5
tc/ch/00/ch_0039_1,98,647,647,96,640,640,20
tc/ch/00/ch_0039_1,99,655,655,97,645,645,5
tc/ch/00/ch_0039_1,100,665,665,99,655,655,5
tc/ch/00/ch_0039_1,101,683,683,100,665,665,5
tc/ch/00/ch_0039_1,102,695,695,92,606,608,8
tc/ch/00/ch_0039_1,103,703,703,87,579,579,19
tc/ch/00/ch_0039_1,104,710,710,102,695,695,8
tc/ch/00/ch_0039_1,105,719,719,101,683,683,5
tc/ch/00/ch_0039_1,106,733,733,54,375,375,1
tc/ch/00/ch_0039_1,107,735,735,106,733,733,1
