doc_key,span_idx,span_start,span_end,antecedent_rank,antecedent_score,antecedent_idx,antecedent_start,antecedent_end
bn/voa/00/voa_0059_0,7,24,24,1,66.29969787597656,4,11,16
bn/voa/00/voa_0059_0,12,35,36,1,52.185546875,7,24,24
bn/voa/00/voa_0059_0,12,35,36,2,50.95833206176758,4,11,16
bn/voa/00/voa_0059_0,13,38,39,1,57.97199249267578,0,1,16
bn/voa/00/voa_0059_0,22,61,66,1,25.00870704650879,10,31,36
bn/voa/00/voa_0059_0,24,65,66,1,66.75581359863281,12,35,36
bn/voa/00/voa_0059_0,24,65,66,2,57.318870544433594,4,11,16
bn/voa/00/voa_0059_0,24,65,66,3,56.1746711730957,7,24,24
bn/voa/00/voa_0059_0,26,70,74,1,55.31486129760742,4,11,16
bn/voa/00/voa_0059_0,26,70,74,2,50.564064025878906,24,65,66
bn/voa/00/voa_0059_0,26,70,74,3,46.83230209350586,12,35,36
bn/voa/00/voa_0059_0,26,70,74,4,42.46735382080078,7,24,24
bn/voa/00/voa_0059_0,27,70,75,1,41.296234130859375,8,24,29
bn/voa/00/voa_0059_0,31,80,93,1,35.84718322753906,10,31,36
bn/voa/00/voa_0059_0,31,80,93,2,22.101591110229492,22,61,66
bn/voa/00/voa_0059_0,33,85,89,1,57.543216705322266,4,11,16
bn/voa/00/voa_0059_0,33,85,89,2,55.07813262939453,24,65,66
bn/voa/00/voa_0059_0,33,85,89,3,51.48579406738281,12,35,36
bn/voa/00/voa_0059_0,33,85,89,4,46.587371826171875,26,70,74
bn/voa/00/voa_0059_0,33,85,89,5,41.83624267578125,7,24,24
bn/voa/00/voa_0059_0,39,101,102,1,76.56035614013672,24,65,66
bn/voa/00/voa_0059_0,39,101,102,2,74.35588836669922,12,35,36
bn/voa/00/voa_0059_0,39,101,102,3,67.35697937011719,7,24,24
bn/voa/00/voa_0059_0,39,101,102,4,63.62629699707031,4,11,16
bn/voa/00/voa_0059_0,39,101,102,5,58.842315673828125,33,85,89
bn/voa/00/voa_0059_0,40,104,109,1,51.55984115600586,17,46,66
bn/voa/00/voa_0059_0,40,104,109,2,44.2115478515625,3,8,16
bn/voa/00/voa_0059_0,41,104,110,1,45.811065673828125,13,38,39
bn/voa/00/voa_0059_0,41,104,110,2,39.201419830322266,0,1,16
