doc_key,anaphor_idx,anaphor_start,anaphor_end,antecedent_idx,antecedent_start,antecedent_end,cluster_id
nw/xinhua/02/chtb_0219_0,0,14,17,-1,-1,-1,1
nw/xinhua/02/chtb_0219_0,1,18,24,-1,-1,-1,3
nw/xinhua/02/chtb_0219_0,2,22,24,-1,-1,-1,2
nw/xinhua/02/chtb_0219_0,3,64,67,-1,-1,-1,4
nw/xinhua/02/chtb_0219_0,4,118,119,2,22,24,2
nw/xinhua/02/chtb_0219_0,5,136,138,1,18,24,3
nw/xinhua/02/chtb_0219_0,6,144,146,4,118,119,2
nw/xinhua/02/chtb_0219_0,7,148,149,0,14,17,1
nw/xinhua/02/chtb_0219_0,8,151,152,6,144,146,2
nw/xinhua/02/chtb_0219_0,9,223,232,-1,-1,-1,5
nw/xinhua/02/chtb_0219_0,10,253,255,9,223,232,5
nw/xinhua/02/chtb_0219_0,11,257,259,8,151,152,2
nw/xinhua/02/chtb_0219_0,12,283,285,10,253,255,5
nw/xinhua/02/chtb_0219_0,13,383,386,3,64,67,4
nw/xinhua/02/chtb_0219_0,14,388,398,12,283,285,5
nw/xinhua/02/chtb_0219_0,15,431,442,-1,-1,-1,6
nw/xinhua/02/chtb_0219_0,16,468,468,15,431,442,6
nw/xinhua/02/chtb_0219_0,17,484,491,-1,-1,-1,7
nw/xinhua/02/chtb_0219_0,18,494,497,11,257,259,2
nw/xinhua/02/chtb_0219_0,19,525,527,17,484,491,7
nw/xinhua/02/chtb_0219_0,20,534,536,5,136,138,3
