doc_key,anaphor_idx,anaphor_start,anaphor_end,antecedent_idx,antecedent_start,antecedent_end,cluster_id
bn/cnn/04/cnn_0429_0,0,9,11,-1,-1,-1,1
bn/cnn/04/cnn_0429_0,1,15,16,-1,-1,-1,2
bn/cnn/04/cnn_0429_0,2,22,23,-1,-1,-1,3
bn/cnn/04/cnn_0429_0,3,23,23,2,22,23,3
bn/cnn/04/cnn_0429_0,4,32,32,-1,-1,-1,4
bn/cnn/04/cnn_0429_0,5,35,35,-1,-1,-1,5
bn/cnn/04/cnn_0429_0,6,53,56,-1,-1,-1,6
bn/cnn/04/cnn_0429_0,7,65,65,3,23,23,3
bn/cnn/04/cnn_0429_0,8,65,66,0,9,11,1
bn/cnn/04/cnn_0429_0,9,71,74,6,53,56,6
bn/cnn/04/cnn_0429_0,10,81,81,5,35,35,5
bn/cnn/04/cnn_0429_0,11,87,87,-1,-1,-1,7
bn/cnn/04/cnn_0429_0,12,96,96,8,65,66,1
bn/cnn/04/cnn_0429_0,13,99,99,12,96,96,1
bn/cnn/04/cnn_0429_0,14,111,111,4,32,32,4
bn/cnn/04/cnn_0429_0,15,113,113,-1,-1,-1,8
bn/cnn/04/cnn_0429_0,16,113,114,11,87,87,7
bn/cnn/04/cnn_0429_0,17,118,118,14,111,111,4
bn/cnn/04/cnn_0429_0,18,122,125,-1,-1,-1,9
bn/cnn/04/cnn_0429_0,19,127,127,18,122,125,9
bn/cnn/04/cnn_0429_0,20,127,129,-1,-1,-1,10
bn/cnn/04/cnn_0429_0,21,129,129,17,118,118,4
bn/cnn/04/cnn_0429_0,22,133,133,20,127,129,10
bn/cnn/04/cnn_0429_0,23,145,145,21,129,129,4
bn/cnn/04/cnn_0429_0,24,147,147,19,127,127,9
bn/cnn/04/cnn_0429_0,25,152,152,23,145,145,4
bn/cnn/04/cnn_0429_0,26,159,159,25,152,152,4
bn/cnn/04/cnn_0429_0,27,176,176,15,113,113,8
bn/cnn/04/cnn_0429_0,28,189,189,27,176,176,8
bn/cnn/04/cnn_0429_0,29,189,190,16,113,114,7
bn/cnn/04/cnn_0429_0,30,192,192,26,159,159,4
bn/cnn/04/cnn_0429_0,31,196,196,29,189,190,7
bn/cnn/04/cnn_0429_0,32,199,199,31,196,196,7
bn/cnn/04/cnn_0429_0,33,201,201,10,81,81,5
bn/cnn/04/cnn_0429_0,34,204,204,33,201,201,5
bn/cnn/04/cnn_0429_0,35,207,207,13,99,99,1
bn/cnn/04/cnn_0429_0,36,220,220,35,207,207,1
bn/cnn/04/cnn_0429_0,37,245,245,30,192,192,4
bn/cnn/04/cnn_0429_0,38,247,247,28,189,189,8
bn/cnn/04/cnn_0429_0,39,257,257,38,247,247,8
bn/cnn/04/cnn_0429_0,40,260,262,39,257,257,8
bn/cnn/04/cnn_0429_0,41,267,267,37,245,245,4
bn/cnn/04/cnn_0429_0,42,276,276,36,220,220,1
bn/cnn/04/cnn_0429_0,43,297,297,7,65,65,3
bn/cnn/04/cnn_0429_0,44,297,299,42,276,276,1
bn/cnn/04/cnn_0429_0,45,311,311,44,297,299,1
bn/cnn/04/cnn_0429_0,46,325,325,45,311,311,1
bn/cnn/04/cnn_0429_0,47,354,354,46,325,325,1
bn/cnn/04/cnn_0429_0,48,358,358,47,354,354,1
bn/cnn/04/cnn_0429_0,49,361,361,48,358,358,1
bn/cnn/04/cnn_0429_0,50,361,365,1,15,16,2
bn/cnn/04/cnn_0429_0,51,366,366,-1,-1,-1,11
bn/cnn/04/cnn_0429_0,52,371,373,43,297,297,3
bn/cnn/04/cnn_0429_0,53,375,375,51,366,366,11
bn/cnn/04/cnn_0429_0,54,381,381,49,361,361,1
bn/cnn/04/cnn_0429_0,55,397,397,54,381,381,1
bn/cnn/04/cnn_0429_0,56,407,407,32,199,199,7
bn/cnn/04/cnn_0429_0,57,412,412,55,397,397,1
bn/cnn/04/cnn_0429_0,58,432,432,57,412,412,1
bn/cnn/04/cnn_0429_0,59,447,447,40,260,262,8
bn/cnn/04/cnn_0429_0,60,447,449,-1,-1,-1,12
bn/cnn/04/cnn_0429_0,61,451,451,60,447,449,12
bn/cnn/04/cnn_0429_0,62,466,466,52,371,373,3
bn/cnn/04/cnn_0429_0,63,466,467,58,432,432,1
bn/cnn/04/cnn_0429_0,64,481,481,63,466,467,1
bn/cnn/04/cnn_0429_0,65,483,494,50,361,365,2
bn/cnn/04/cnn_0429_0,66,490,491,64,481,481,1
bn/cnn/04/cnn_0429_0,67,491,491,62,466,466,3
bn/cnn/04/cnn_0429_0,68,496,498,59,447,447,8
bn/cnn/04/cnn_0429_0,69,500,500,68,496,498,8
bn/cnn/04/cnn_0429_0,70,500,501,56,407,407,7
