doc_key,anaphor_idx,anaphor_start,anaphor_end,antecedent_idx,antecedent_start,antecedent_end,cluster_id
nw/wsj/23/wsj_2331_0,0,7,15,-1,-1,-1,1
nw/wsj/23/wsj_2331_0,1,17,25,-1,-1,-1,3
nw/wsj/23/wsj_2331_0,2,20,20,-1,-1,-1,2
nw/wsj/23/wsj_2331_0,3,22,25,-1,-1,-1,4
nw/wsj/23/wsj_2331_0,4,35,40,-1,-1,-1,5
nw/wsj/23/wsj_2331_0,5,39,40,0,7,15,1
nw/wsj/23/wsj_2331_0,6,57,57,-1,-1,-1,6
nw/wsj/23/wsj_2331_0,7,79,104,5,39,40,1
nw/wsj/23/wsj_2331_0,8,90,91,-1,-1,-1,7
nw/wsj/23/wsj_2331_0,9,93,103,-1,-1,-1,8
nw/wsj/23/wsj_2331_0,10,100,103,3,22,25,4
nw/wsj/23/wsj_2331_0,11,116,117,8,90,91,7
nw/wsj/23/wsj_2331_0,12,119,121,7,79,104,1
nw/wsj/23/wsj_2331_0,13,119,131,-1,-1,-1,9
nw/wsj/23/wsj_2331_0,14,133,133,13,119,131,9
nw/wsj/23/wsj_2331_0,15,150,177,-1,-1,-1,10
nw/wsj/23/wsj_2331_0,16,190,191,12,119,121,1
nw/wsj/23/wsj_2331_0,17,199,202,2,20,20,2
nw/wsj/23/wsj_2331_0,18,204,210,15,150,177,10
nw/wsj/23/wsj_2331_0,19,212,212,18,204,210,10
nw/wsj/23/wsj_2331_0,20,222,232,4,35,40,5
nw/wsj/23/wsj_2331_0,21,226,232,16,190,191,1
nw/wsj/23/wsj_2331_0,22,244,266,-1,-1,-1,11
nw/wsj/23/wsj_2331_0,23,257,259,21,226,232,1
nw/wsj/23/wsj_2331_0,24,268,268,23,257,259,1
nw/wsj/23/wsj_2331_0,25,276,276,22,244,266,11
nw/wsj/23/wsj_2331_0,26,291,291,24,268,268,1
nw/wsj/23/wsj_2331_0,27,304,305,20,222,232,5
nw/wsj/23/wsj_2331_0,28,315,338,-1,-1,-1,12
nw/wsj/23/wsj_2331_0,29,322,325,10,100,103,4
nw/wsj/23/wsj_2331_0,30,335,338,17,199,202,2
nw/wsj/23/wsj_2331_0,31,340,346,19,212,212,10
nw/wsj/23/wsj_2331_0,32,353,354,28,315,338,12
nw/wsj/23/wsj_2331_0,33,364,366,26,291,291,1
nw/wsj/23/wsj_2331_0,34,379,380,27,304,305,5
nw/wsj/23/wsj_2331_0,35,394,396,33,364,366,1
nw/wsj/23/wsj_2331_0,36,407,408,34,379,380,5
nw/wsj/23/wsj_2331_0,37,410,439,-1,-1,-1,13
nw/wsj/23/wsj_2331_0,38,412,414,35,394,396,1
nw/wsj/23/wsj_2331_0,39,418,422,9,93,103,8
nw/wsj/23/wsj_2331_0,40,427,428,38,412,414,1
nw/wsj/23/wsj_2331_0,41,432,433,1,17,25,3
nw/wsj/23/wsj_2331_0,42,441,442,37,410,439,13
nw/wsj/23/wsj_2331_0,43,446,446,6,57,57,6
nw/wsj/23/wsj_2331_0,44,454,482,39,418,422,8
nw/wsj/23/wsj_2331_0,45,469,471,40,427,428,1
nw/wsj/23/wsj_2331_0,46,477,477,45,469,471,1
nw/wsj/23/wsj_2331_0,47,477,478,32,353,354,12
nw/wsj/23/wsj_2331_0,48,486,508,44,454,482,8
nw/wsj/23/wsj_2331_0,49,528,530,46,477,477,1
nw/wsj/23/wsj_2331_0,50,540,566,42,441,442,13
nw/wsj/23/wsj_2331_0,51,543,550,48,486,508,8
nw/wsj/23/wsj_2331_0,52,555,556,-1,-1,-1,14
