doc_key,anaphor_idx,anaphor_start,anaphor_end,antecedent_idx,antecedent_start,antecedent_end,cluster_id
nw/xinhua/00/chtb_0099_0,0,20,24,-1,-1,-1,1
nw/xinhua/00/chtb_0099_0,1,33,34,0,20,24,1
nw/xinhua/00/chtb_0099_0,2,37,44,-1,-1,-1,2
nw/xinhua/00/chtb_0099_0,3,48,50,2,37,44,2
nw/xinhua/00/chtb_0099_0,4,75,77,-1,-1,-1,3
nw/xinhua/00/chtb_0099_0,5,85,86,-1,-1,-1,4
nw/xinhua/00/chtb_0099_0,6,88,95,3,48,50,2
nw/xinhua/00/chtb_0099_0,7,114,120,-1,-1,-1,6
nw/xinhua/00/chtb_0099_0,8,118,120,-1,-1,-1,5
nw/xinhua/00/chtb_0099_0,9,138,144,7,114,120,6
nw/xinhua/00/chtb_0099_0,10,142,144,8,118,120,5
nw/xinhua/00/chtb_0099_0,11,146,146,6,88,95,2
nw/xinhua/00/chtb_0099_0,12,163,164,11,146,146,2
nw/xinhua/00/chtb_0099_0,13,171,177,9,138,144,6
nw/xinhua/00/chtb_0099_0,14,175,177,10,142,144,5
nw/xinhua/00/chtb_0099_0,15,211,218,12,163,164,2
nw/xinhua/00/chtb_0099_0,16,224,226,4,75,77,3
nw/xinhua/00/chtb_0099_0,17,247,254,15,211,218,2
nw/xinhua/00/chtb_0099_0,18,321,321,17,247,254,2
nw/xinhua/00/chtb_0099_0,19,368,370,18,321,321,2
nw/xinhua/00/chtb_0099_0,20,382,383,19,368,370,2
nw/xinhua/00/chtb_0099_0,21,385,385,20,382,383,2
nw/xinhua/00/chtb_0099_0,22,413,414,21,385,385,2
nw/xinhua/00/chtb_0099_0,23,433,435,22,413,414,2
nw/xinhua/00/chtb_0099_0,24,457,466,23,433,435,2
nw/xinhua/00/chtb_0099_0,25,479,480,5,85,86,4
nw/xinhua/00/chtb_0099_0,26,535,536,24,457,466,2
nw/xinhua/00/chtb_0099_0,27,569,570,26,535,536,2
nw/xinhua/00/chtb_0099_0,28,571,572,25,479,480,4
nw/xinhua/00/chtb_0099_0,29,594,599,27,569,570,2
