doc_key,anaphor_idx,anaphor_start,anaphor_end,antecedent_idx,antecedent_start,antecedent_end,cluster_id
bc/cctv/00/cctv_0005_5,0,5,6,-1,-1,-1,1
bc/cctv/00/cctv_0005_5,1,8,8,0,5,6,1
bc/cctv/00/cctv_0005_5,2,11,13,-1,-1,-1,2
bc/cctv/00/cctv_0005_5,3,23,24,2,11,13,2
bc/cctv/00/cctv_0005_5,4,26,29,-1,-1,-1,3
bc/cctv/00/cctv_0005_5,5,33,36,4,26,29,3
bc/cctv/00/cctv_0005_5,6,39,44,5,33,36,3
bc/cctv/00/cctv_0005_5,7,56,62,-1,-1,-1,5
bc/cctv/00/cctv_0005_5,8,61,62,-1,-1,-1,4
bc/cctv/00/cctv_0005_5,9,73,74,8,61,62,4
bc/cctv/00/cctv_0005_5,10,86,86,1,8,8,1
bc/cctv/00/cctv_0005_5,11,89,90,7,56,62,5
bc/cctv/00/cctv_0005_5,12,95,95,11,89,90,5
bc/cctv/00/cctv_0005_5,13,97,97,10,86,86,1
bc/cctv/00/cctv_0005_5,14,109,109,-1,-1,-1,6
bc/cctv/00/cctv_0005_5,15,112,112,3,23,24,2
bc/cctv/00/cctv_0005_5,16,125,125,14,109,109,6
bc/cctv/00/cctv_0005_5,17,131,131,15,112,112,2
bc/cctv/00/cctv_0005_5,18,133,157,-1,-1,-1,7
bc/cctv/00/cctv_0005_5,19,148,157,-1,-1,-1,9
bc/cctv/00/cctv_0005_5,20,154,157,-1,-1,-1,8
bc/cctv/00/cctv_0005_5,21,159,159,18,133,157,7
bc/cctv/00/cctv_0005_5,22,162,166,20,154,157,8
bc/cctv/00/cctv_0005_5,23,189,189,21,159,159,7
bc/cctv/00/cctv_0005_5,24,211,212,-1,-1,-1,10
bc/cctv/00/cctv_0005_5,25,217,217,24,211,212,10
bc/cctv/00/cctv_0005_5,26,243,243,17,131,131,2
bc/cctv/00/cctv_0005_5,27,260,263,19,148,157,9
bc/cctv/00/cctv_0005_5,28,325,325,-1,-1,-1,11
bc/cctv/00/cctv_0005_5,29,328,328,26,243,243,2
bc/cctv/00/cctv_0005_5,30,328,330,-1,-1,-1,12
bc/cctv/00/cctv_0005_5,31,332,332,29,328,328,2
bc/cctv/00/cctv_0005_5,32,334,335,30,328,330,12
bc/cctv/00/cctv_0005_5,33,340,342,32,334,335,12
bc/cctv/00/cctv_0005_5,34,343,343,31,332,332,2
bc/cctv/00/cctv_0005_5,35,355,355,28,325,325,11
bc/cctv/00/cctv_0005_5,36,357,357,13,97,97,1
bc/cctv/00/cctv_0005_5,37,366,367,-1,-1,-1,13
bc/cctv/00/cctv_0005_5,38,380,380,16,125,125,6
bc/cctv/00/cctv_0005_5,39,381,381,35,355,355,11
bc/cctv/00/cctv_0005_5,40,430,431,-1,-1,-1,14
bc/cctv/00/cctv_0005_5,41,437,437,40,430,431,14
bc/cctv/00/cctv_0005_5,42,455,456,-1,-1,-1,15
bc/cctv/00/cctv_0005_5,43,468,468,42,455,456,15
bc/cctv/00/cctv_0005_5,44,482,483,-1,-1,-1,16
bc/cctv/00/cctv_0005_5,45,485,485,44,482,483,16
bc/cctv/00/cctv_0005_5,46,488,488,45,485,485,16
bc/cctv/00/cctv_0005_5,47,497,497,46,488,488,16
bc/cctv/00/cctv_0005_5,48,502,502,47,497,497,16
bc/cctv/00/cctv_0005_5,49,508,509,48,502,502,16
bc/cctv/00/cctv_0005_5,50,523,523,36,357,357,1
bc/cctv/00/cctv_0005_5,51,535,536,37,366,367,13
bc/cctv/00/cctv_0005_5,52,544,545,-1,-1,-1,17
bc/cctv/00/cctv_0005_5,53,548,548,52,544,545,17
bc/cctv/00/cctv_0005_5,54,555,565,-1,-1,-1,18
bc/cctv/00/cctv_0005_5,55,569,569,-1,-1,-1,19
bc/cctv/00/cctv_0005_5,56,573,573,55,569,569,19
bc/cctv/00/cctv_0005_5,57,594,594,53,548,548,17
bc/cctv/00/cctv_0005_5,58,598,598,57,594,594,17
bc/cctv/00/cctv_0005_5,59,605,605,-1,-1,-1,20
bc/cctv/00/cctv_0005_5,60,606,607,-1,-1,-1,21
bc/cctv/00/cctv_0005_5,61,614,615,60,606,607,21
bc/cctv/00/cctv_0005_5,62,621,625,54,555,565,18
bc/cctv/00/cctv_0005_5,63,631,631,58,598,598,17
bc/cctv/00/cctv_0005_5,64,633,633,59,605,605,20
bc/cctv/00/cctv_0005_5,65,642,642,50,523,523,1
