doc_key,anaphor_idx,anaphor_start,anaphor_end,antecedent_idx,antecedent_start,antecedent_end,cluster_id
nw/wsj/23/wsj_2347_0,0,2,4,-1,-1,-1,1
nw/wsj/23/wsj_2347_0,1,9,9,0,2,4,1
nw/wsj/23/wsj_2347_0,2,13,15,-1,-1,-1,2
nw/wsj/23/wsj_2347_0,3,16,16,-1,-1,-1,3
nw/wsj/23/wsj_2347_0,4,30,30,1,9,9,1
nw/wsj/23/wsj_2347_0,5,38,44,4,30,30,1
nw/wsj/23/wsj_2347_0,6,46,46,5,38,44,1
nw/wsj/23/wsj_2347_0,7,60,64,2,13,15,2
nw/wsj/23/wsj_2347_0,8,77,77,6,46,46,1
nw/wsj/23/wsj_2347_0,9,84,89,-1,-1,-1,4
nw/wsj/23/wsj_2347_0,10,91,94,-1,-1,-1,5
nw/wsj/23/wsj_2347_0,11,96,97,-1,-1,-1,6
nw/wsj/23/wsj_2347_0,12,101,111,-1,-1,-1,7
nw/wsj/23/wsj_2347_0,13,115,117,-1,-1,-1,8
nw/wsj/23/wsj_2347_0,14,127,129,7,60,64,2
nw/wsj/23/wsj_2347_0,15,135,136,12,101,111,7
nw/wsj/23/wsj_2347_0,16,141,143,13,115,117,8
nw/wsj/23/wsj_2347_0,17,152,152,16,141,143,8
nw/wsj/23/wsj_2347_0,18,161,161,8,77,77,1
nw/wsj/23/wsj_2347_0,19,163,163,11,96,97,6
nw/wsj/23/wsj_2347_0,20,167,167,17,152,152,8
nw/wsj/23/wsj_2347_0,21,171,171,9,84,89,4
nw/wsj/23/wsj_2347_0,22,173,175,10,91,94,5
nw/wsj/23/wsj_2347_0,23,180,183,15,135,136,7
nw/wsj/23/wsj_2347_0,24,203,203,14,127,129,2
nw/wsj/23/wsj_2347_0,25,216,216,23,180,183,7
nw/wsj/23/wsj_2347_0,26,255,255,24,203,203,2
nw/wsj/23/wsj_2347_0,27,283,300,18,161,161,1
nw/wsj/23/wsj_2347_0,28,297,300,-1,-1,-1,9
nw/wsj/23/wsj_2347_0,29,305,306,26,255,255,2
nw/wsj/23/wsj_2347_0,30,322,326,-1,-1,-1,10
nw/wsj/23/wsj_2347_0,31,323,323,28,297,300,9
nw/wsj/23/wsj_2347_0,32,329,330,27,283,300,1
nw/wsj/23/wsj_2347_0,33,344,345,30,322,326,10
nw/wsj/23/wsj_2347_0,34,350,350,32,329,330,1
nw/wsj/23/wsj_2347_0,35,370,370,34,350,350,1
nw/wsj/23/wsj_2347_0,36,376,377,35,370,370,1
nw/wsj/23/wsj_2347_0,37,381,381,36,376,377,1
nw/wsj/23/wsj_2347_0,38,402,403,29,305,306,2
nw/wsj/23/wsj_2347_0,39,438,438,37,381,381,1
nw/wsj/23/wsj_2347_0,40,446,446,39,438,438,1
nw/wsj/23/wsj_2347_0,41,451,451,40,446,446,1
nw/wsj/23/wsj_2347_0,42,461,461,41,451,451,1
nw/wsj/23/wsj_2347_0,43,469,470,-1,-1,-1,11
nw/wsj/23/wsj_2347_0,44,472,472,42,461,461,1
nw/wsj/23/wsj_2347_0,45,476,476,44,472,472,1
nw/wsj/23/wsj_2347_0,46,480,482,-1,-1,-1,12
nw/wsj/23/wsj_2347_0,47,488,506,46,480,482,12
nw/wsj/23/wsj_2347_0,48,501,505,33,344,345,10
nw/wsj/23/wsj_2347_0,49,512,518,21,171,171,4
nw/wsj/23/wsj_2347_0,50,520,520,49,512,518,4
nw/wsj/23/wsj_2347_0,51,529,529,38,402,403,2
nw/wsj/23/wsj_2347_0,52,542,542,50,520,520,4
nw/wsj/23/wsj_2347_0,53,550,558,-1,-1,-1,13
nw/wsj/23/wsj_2347_0,54,551,551,51,529,529,2
