doc_key, span_idx, span_start, span_end, antecedent_rank, antecedent_score, antecedent_idx, antecedent_start, antecedent_end
mz/sinorama/10/ectb_1069_1, 29, 56, 56, 1, 61.321556091308594, 21, 29, 43
mz/sinorama/10/ectb_1069_1, 29, 56, 56, 2, 14.077875137329102, 23, 29, 54
mz/sinorama/10/ectb_1069_1, 29, 56, 56, 3, 5.085004806518555, 22, 29, 44
mz/sinorama/10/ectb_1069_1, 93, 228, 228, 1, 68.03634643554688, 91, 219, 222
mz/sinorama/10/ectb_1069_1, 123, 307, 307, 1, 72.57057189941406, 122, 304, 305
mz/sinorama/10/ectb_1069_1, 126, 318, 318, 1, 52.259368896484375, 123, 307, 307
mz/sinorama/10/ectb_1069_1, 126, 318, 318, 2, 47.24778747558594, 122, 304, 305
mz/sinorama/10/ectb_1069_1, 127, 322, 322, 1, 78.49287414550781, 126, 318, 318
mz/sinorama/10/ectb_1069_1, 127, 322, 322, 2, 61.02296447753906, 123, 307, 307
mz/sinorama/10/ectb_1069_1, 127, 322, 322, 3, 44.60929870605469, 122, 304, 305
mz/sinorama/10/ectb_1069_1, 129, 331, 331, 1, 53.29755783081055, 127, 322, 322
mz/sinorama/10/ectb_1069_1, 129, 331, 331, 2, 45.30231857299805, 126, 318, 318
mz/sinorama/10/ectb_1069_1, 129, 331, 331, 3, 36.51652145385742, 123, 307, 307
mz/sinorama/10/ectb_1069_1, 129, 331, 331, 4, 23.665180206298828, 122, 304, 305
