doc_key,anaphor_idx,anaphor_start,anaphor_end,antecedent_idx,antecedent_start,antecedent_end,cluster_id
mz/sinorama/10/ectb_1009_8,0,12,12,-1,-1,-1,1
mz/sinorama/10/ectb_1009_8,1,15,16,-1,-1,-1,2
mz/sinorama/10/ectb_1009_8,2,24,27,-1,-1,-1,3
mz/sinorama/10/ectb_1009_8,3,33,35,-1,-1,-1,4
mz/sinorama/10/ectb_1009_8,4,37,41,-1,-1,-1,5
mz/sinorama/10/ectb_1009_8,5,37,49,-1,-1,-1,6
mz/sinorama/10/ectb_1009_8,6,56,56,0,12,12,1
mz/sinorama/10/ectb_1009_8,7,61,62,2,24,27,3
mz/sinorama/10/ectb_1009_8,8,92,92,5,37,49,6
mz/sinorama/10/ectb_1009_8,9,93,94,-1,-1,-1,7
mz/sinorama/10/ectb_1009_8,10,97,97,8,92,92,6
mz/sinorama/10/ectb_1009_8,11,101,104,-1,-1,-1,8
mz/sinorama/10/ectb_1009_8,12,103,103,6,56,56,1
mz/sinorama/10/ectb_1009_8,13,106,108,3,33,35,4
mz/sinorama/10/ectb_1009_8,14,115,115,11,101,104,8
mz/sinorama/10/ectb_1009_8,15,123,123,9,93,94,7
mz/sinorama/10/ectb_1009_8,16,125,125,10,97,97,6
mz/sinorama/10/ectb_1009_8,17,130,131,16,125,125,6
mz/sinorama/10/ectb_1009_8,18,144,146,4,37,41,5
mz/sinorama/10/ectb_1009_8,19,149,149,12,103,103,1
mz/sinorama/10/ectb_1009_8,20,152,154,13,106,108,4
mz/sinorama/10/ectb_1009_8,21,158,159,1,15,16,2
mz/sinorama/10/ectb_1009_8,22,171,174,-1,-1,-1,9
mz/sinorama/10/ectb_1009_8,23,172,172,19,149,149,1
mz/sinorama/10/ectb_1009_8,24,187,187,22,171,174,9
mz/sinorama/10/ectb_1009_8,25,199,201,21,158,159,2
mz/sinorama/10/ectb_1009_8,26,207,207,23,172,172,1
mz/sinorama/10/ectb_1009_8,27,209,209,25,199,201,2
mz/sinorama/10/ectb_1009_8,28,220,220,27,209,209,2
mz/sinorama/10/ectb_1009_8,29,226,226,26,207,207,1
mz/sinorama/10/ectb_1009_8,30,252,252,29,226,226,1
mz/sinorama/10/ectb_1009_8,31,255,257,20,152,154,4
mz/sinorama/10/ectb_1009_8,32,297,303,18,144,146,5
mz/sinorama/10/ectb_1009_8,33,301,303,31,255,257,4
