doc_key,span_idx,span_start,span_end,antecedent_rank,antecedent_score,antecedent_idx,antecedent_start,antecedent_end
bc/cctv/00/cctv_0005_4,23,38,38,1,9.715907096862793,12,26,26
bc/cctv/00/cctv_0005_4,32,50,50,1,17.67517852783203,12,26,26
bc/cctv/00/cctv_0005_4,32,50,50,2,7.745386600494385,23,38,38
bc/cctv/00/cctv_0005_4,40,67,70,1,2.016523838043213,38,63,65
bc/cctv/00/cctv_0005_4,45,79,79,1,10.714570999145508,12,26,26
bc/cctv/00/cctv_0005_4,45,79,79,2,9.62603759765625,32,50,50
bc/cctv/00/cctv_0005_4,55,103,103,1,16.589088439941406,45,79,79
bc/cctv/00/cctv_0005_4,55,103,103,2,9.60637378692627,12,26,26
bc/cctv/00/cctv_0005_4,55,103,103,3,8.240981101989746,32,50,50
bc/cctv/00/cctv_0005_4,58,109,109,1,37.24873352050781,55,103,103
bc/cctv/00/cctv_0005_4,58,109,109,2,7.815195083618164,45,79,79
bc/cctv/00/cctv_0005_4,67,122,122,1,26.485782623291016,45,79,79
bc/cctv/00/cctv_0005_4,67,122,122,2,22.958044052124023,55,103,103
bc/cctv/00/cctv_0005_4,67,122,122,3,17.595077514648438,58,109,109
bc/cctv/00/cctv_0005_4,67,122,122,4,16.074373245239258,12,26,26
bc/cctv/00/cctv_0005_4,67,122,122,5,10.639425277709961,32,50,50
bc/cctv/00/cctv_0005_4,70,128,129,1,37.44032287597656,48,86,87
bc/cctv/00/cctv_0005_4,73,137,138,1,38.824806213378906,68,125,129
bc/cctv/00/cctv_0005_4,84,171,171,1,17.96961784362793,55,103,103
bc/cctv/00/cctv_0005_4,84,171,171,2,12.887248992919922,58,109,109
bc/cctv/00/cctv_0005_4,84,171,171,3,6.730155944824219,67,122,122
bc/cctv/00/cctv_0005_4,84,171,171,4,3.7837228775024414,45,79,79
bc/cctv/00/cctv_0005_4,105,232,236,1,23.45981216430664,48,86,87
bc/cctv/00/cctv_0005_4,105,232,236,2,20.611785888671875,70,128,129
bc/cctv/00/cctv_0005_4,116,267,272,1,14.38683032989502,98,216,217
bc/cctv/00/cctv_0005_4,139,358,358,1,54.576171875,134,341,351
bc/cctv/00/cctv_0005_4,139,358,358,2,6.925008773803711,135,341,360
bc/cctv/00/cctv_0005_4,141,365,366,1,15.315574645996094,114,258,259
bc/cctv/00/cctv_0005_4,149,391,391,1,56.10115051269531,145,385,388
bc/cctv/00/cctv_0005_4,153,403,403,1,7.456689834594727,134,341,351
bc/cctv/00/cctv_0005_4,157,406,407,1,13.216156005859375,122,286,287
bc/cctv/00/cctv_0005_4,157,406,407,2,10.715636253356934,131,326,339
bc/cctv/00/cctv_0005_4,161,410,414,1,30.38460922241211,116,267,272
bc/cctv/00/cctv_0005_4,161,410,414,2,30.226375579833984,98,216,217
