doc_key,span_idx,span_start,span_end,antecedent_rank,antecedent_score,antecedent_idx,antecedent_start,antecedent_end
bc/cctv/00/cctv_0005_3,19,30,30,1,45.63102340698242,16,23,25
bc/cctv/00/cctv_0005_3,19,30,30,2,15.931495666503906,9,7,9
bc/cctv/00/cctv_0005_3,27,50,51,1,40.84886169433594,23,37,38
bc/cctv/00/cctv_0005_3,46,112,112,1,10.925983428955078,41,83,110
bc/cctv/00/cctv_0005_3,67,172,172,1,33.77875518798828,61,158,158
bc/cctv/00/cctv_0005_3,76,193,194,1,22.83356475830078,68,176,177
bc/cctv/00/cctv_0005_3,76,193,194,2,10.804244041442871,69,176,179
bc/cctv/00/cctv_0005_3,77,202,202,1,27.634685516357422,71,181,184
bc/cctv/00/cctv_0005_3,86,222,222,1,27.903762817382812,67,172,172
bc/cctv/00/cctv_0005_3,86,222,222,2,27.0740966796875,61,158,158
bc/cctv/00/cctv_0005_3,105,261,262,1,16.606037139892578,86,222,222
bc/cctv/00/cctv_0005_3,105,261,262,2,11.607383728027344,67,172,172
bc/cctv/00/cctv_0005_3,105,261,262,3,10.523784637451172,61,158,158
bc/cctv/00/cctv_0005_3,112,280,280,1,39.484710693359375,106,265,265
bc/cctv/00/cctv_0005_3,115,288,288,1,38.73725891113281,105,261,262
bc/cctv/00/cctv_0005_3,115,288,288,2,24.94069480895996,86,222,222
bc/cctv/00/cctv_0005_3,115,288,288,3,19.12053680419922,61,158,158
bc/cctv/00/cctv_0005_3,115,288,288,4,19.11536407470703,67,172,172
bc/cctv/00/cctv_0005_3,122,314,314,1,31.74198341369629,115,288,288
bc/cctv/00/cctv_0005_3,122,314,314,2,23.709564208984375,105,261,262
bc/cctv/00/cctv_0005_3,122,314,314,3,9.140216827392578,86,222,222
bc/cctv/00/cctv_0005_3,122,314,314,4,4.53472900390625,67,172,172
bc/cctv/00/cctv_0005_3,122,314,314,5,2.878387451171875,61,158,158
bc/cctv/00/cctv_0005_3,127,324,324,1,3.434149742126465,125,320,322
bc/cctv/00/cctv_0005_3,133,335,335,1,38.794708251953125,122,314,314
bc/cctv/00/cctv_0005_3,133,335,335,2,25.535388946533203,105,261,262
bc/cctv/00/cctv_0005_3,133,335,335,3,23.648130416870117,115,288,288
bc/cctv/00/cctv_0005_3,133,335,335,4,12.509357452392578,86,222,222
bc/cctv/00/cctv_0005_3,133,335,335,5,6.8903350830078125,67,172,172
bc/cctv/00/cctv_0005_3,140,347,347,1,33.092960357666016,135,339,339
bc/cctv/00/cctv_0005_3,148,364,364,1,4.43563175201416,143,353,353
bc/cctv/00/cctv_0005_3,149,367,367,1,21.04840850830078,148,364,364
bc/cctv/00/cctv_0005_3,150,376,376,1,43.16865921020508,146,357,358
bc/cctv/00/cctv_0005_3,162,405,405,1,46.56753921508789,150,376,376
bc/cctv/00/cctv_0005_3,162,405,405,2,37.39567184448242,146,357,358
bc/cctv/00/cctv_0005_3,177,453,453,1,8.995369911193848,115,288,288
bc/cctv/00/cctv_0005_3,177,453,453,2,7.144371032714844,133,335,335
bc/cctv/00/cctv_0005_3,177,453,453,3,6.5030059814453125,86,222,222
bc/cctv/00/cctv_0005_3,177,453,453,4,6.365032196044922,105,261,262
bc/cctv/00/cctv_0005_3,177,453,453,5,5.3633270263671875,67,172,172
bc/cctv/00/cctv_0005_3,179,460,460,1,35.36408615112305,177,453,453
bc/cctv/00/cctv_0005_3,179,460,460,2,9.948857307434082,115,288,288
bc/cctv/00/cctv_0005_3,179,460,460,3,9.023828506469727,133,335,335
bc/cctv/00/cctv_0005_3,179,460,460,4,8.657537460327148,122,314,314
bc/cctv/00/cctv_0005_3,179,460,460,5,7.7766571044921875,105,261,262
bc/cctv/00/cctv_0005_3,181,462,462,1,6.594936370849609,140,347,347
bc/cctv/00/cctv_0005_3,181,462,462,2,5.630053520202637,135,339,339
bc/cctv/00/cctv_0005_3,188,470,471,1,15.97053050994873,181,462,462
bc/cctv/00/cctv_0005_3,188,470,471,2,0.6766119003295898,135,339,339
