doc_key,anaphor_idx,anaphor_start,anaphor_end,antecedent_idx,antecedent_start,antecedent_end,cluster_id
mz/sinorama/10/ectb_1009_4,0,8,14,-1,-1,-1,3
mz/sinorama/10/ectb_1009_4,1,9,9,-1,-1,-1,1
mz/sinorama/10/ectb_1009_4,2,12,14,-1,-1,-1,2
mz/sinorama/10/ectb_1009_4,3,19,19,0,8,14,3
mz/sinorama/10/ectb_1009_4,4,29,29,3,19,19,3
mz/sinorama/10/ectb_1009_4,5,33,33,1,9,9,1
mz/sinorama/10/ectb_1009_4,6,51,51,5,33,33,1
mz/sinorama/10/ectb_1009_4,7,68,73,-1,-1,-1,4
mz/sinorama/10/ectb_1009_4,8,75,79,-1,-1,-1,5
mz/sinorama/10/ectb_1009_4,9,87,87,7,68,73,4
mz/sinorama/10/ectb_1009_4,10,120,121,-1,-1,-1,6
mz/sinorama/10/ectb_1009_4,11,136,136,6,51,51,1
mz/sinorama/10/ectb_1009_4,12,179,180,10,120,121,6
mz/sinorama/10/ectb_1009_4,13,250,250,11,136,136,1
mz/sinorama/10/ectb_1009_4,14,254,255,12,179,180,6
mz/sinorama/10/ectb_1009_4,15,259,261,-1,-1,-1,7
mz/sinorama/10/ectb_1009_4,16,267,269,8,75,79,5
mz/sinorama/10/ectb_1009_4,17,276,279,-1,-1,-1,8
mz/sinorama/10/ectb_1009_4,18,284,284,17,276,279,8
mz/sinorama/10/ectb_1009_4,19,289,289,15,259,261,7
mz/sinorama/10/ectb_1009_4,20,292,293,16,267,269,5
mz/sinorama/10/ectb_1009_4,21,334,336,2,12,14,2
mz/sinorama/10/ectb_1009_4,22,347,351,-1,-1,-1,9
mz/sinorama/10/ectb_1009_4,23,362,362,22,347,351,9
mz/sinorama/10/ectb_1009_4,24,382,383,-1,-1,-1,10
mz/sinorama/10/ectb_1009_4,25,394,394,13,250,250,1
mz/sinorama/10/ectb_1009_4,26,408,415,-1,-1,-1,11
mz/sinorama/10/ectb_1009_4,27,417,417,26,408,415,11
mz/sinorama/10/ectb_1009_4,28,428,431,21,334,336,2
mz/sinorama/10/ectb_1009_4,29,441,441,25,394,394,1
mz/sinorama/10/ectb_1009_4,30,441,442,-1,-1,-1,12
mz/sinorama/10/ectb_1009_4,31,447,447,30,441,442,12
mz/sinorama/10/ectb_1009_4,32,450,450,31,447,447,12
mz/sinorama/10/ectb_1009_4,33,558,563,-1,-1,-1,13
mz/sinorama/10/ectb_1009_4,34,562,562,29,441,441,1
mz/sinorama/10/ectb_1009_4,35,572,575,24,382,383,10
mz/sinorama/10/ectb_1009_4,36,578,579,33,558,563,13
mz/sinorama/10/ectb_1009_4,37,597,597,34,562,562,1
mz/sinorama/10/ectb_1009_4,38,601,603,28,428,431,2
mz/sinorama/10/ectb_1009_4,39,611,612,35,572,575,10
mz/sinorama/10/ectb_1009_4,40,624,624,-1,-1,-1,14
mz/sinorama/10/ectb_1009_4,41,665,669,40,624,624,14
mz/sinorama/10/ectb_1009_4,42,677,680,41,665,669,14
mz/sinorama/10/ectb_1009_4,43,702,702,42,677,680,14
mz/sinorama/10/ectb_1009_4,44,708,708,-1,-1,-1,15
mz/sinorama/10/ectb_1009_4,45,709,709,43,702,702,14
mz/sinorama/10/ectb_1009_4,46,721,721,44,708,708,15
