doc_key,anaphor_idx,anaphor_start,anaphor_end,antecedent_idx,antecedent_start,antecedent_end,cluster_id
wb/c2e/00/c2e_0039_0,0,1,1,-1,-1,-1,1
wb/c2e/00/c2e_0039_0,1,3,3,0,1,1,1
wb/c2e/00/c2e_0039_0,2,3,5,-1,-1,-1,3
wb/c2e/00/c2e_0039_0,3,4,4,-1,-1,-1,2
wb/c2e/00/c2e_0039_0,4,8,8,-1,-1,-1,4
wb/c2e/00/c2e_0039_0,5,14,16,1,3,3,1
wb/c2e/00/c2e_0039_0,6,17,34,5,14,16,1
wb/c2e/00/c2e_0039_0,7,42,42,6,17,34,1
wb/c2e/00/c2e_0039_0,8,44,44,7,42,42,1
wb/c2e/00/c2e_0039_0,9,44,46,2,3,5,3
wb/c2e/00/c2e_0039_0,10,45,45,3,4,4,2
wb/c2e/00/c2e_0039_0,11,49,49,4,8,8,4
wb/c2e/00/c2e_0039_0,12,55,64,-1,-1,-1,5
wb/c2e/00/c2e_0039_0,13,87,87,8,44,44,1
wb/c2e/00/c2e_0039_0,14,92,92,13,87,87,1
wb/c2e/00/c2e_0039_0,15,94,94,14,92,92,1
wb/c2e/00/c2e_0039_0,16,99,99,15,94,94,1
wb/c2e/00/c2e_0039_0,17,120,120,16,99,99,1
wb/c2e/00/c2e_0039_0,18,144,144,17,120,120,1
wb/c2e/00/c2e_0039_0,19,170,170,18,144,144,1
wb/c2e/00/c2e_0039_0,20,176,176,19,170,170,1
wb/c2e/00/c2e_0039_0,21,189,189,20,176,176,1
wb/c2e/00/c2e_0039_0,22,196,196,21,189,189,1
wb/c2e/00/c2e_0039_0,23,214,214,22,196,196,1
wb/c2e/00/c2e_0039_0,24,218,218,23,214,214,1
wb/c2e/00/c2e_0039_0,25,221,221,-1,-1,-1,6
wb/c2e/00/c2e_0039_0,26,223,223,24,218,218,1
wb/c2e/00/c2e_0039_0,27,236,236,26,223,223,1
wb/c2e/00/c2e_0039_0,28,249,260,-1,-1,-1,7
wb/c2e/00/c2e_0039_0,29,250,250,27,236,236,1
wb/c2e/00/c2e_0039_0,30,255,255,25,221,221,6
wb/c2e/00/c2e_0039_0,31,257,257,29,250,250,1
wb/c2e/00/c2e_0039_0,32,261,261,28,249,260,7
