doc_key,anaphor_idx,anaphor_start,anaphor_end,antecedent_idx,antecedent_start,antecedent_end,cluster_id
bn/voa/02/voa_0259_0,0,1,10,-1,-1,-1,1
bn/voa/02/voa_0259_0,1,26,27,-1,-1,-1,2
bn/voa/02/voa_0259_0,2,37,37,-1,-1,-1,3
bn/voa/02/voa_0259_0,3,38,42,0,1,10,1
bn/voa/02/voa_0259_0,4,44,44,-1,-1,-1,4
bn/voa/02/voa_0259_0,5,64,64,3,38,42,1
bn/voa/02/voa_0259_0,6,78,84,-1,-1,-1,5
bn/voa/02/voa_0259_0,7,90,90,1,26,27,2
bn/voa/02/voa_0259_0,8,103,109,-1,-1,-1,6
bn/voa/02/voa_0259_0,9,114,115,7,90,90,2
bn/voa/02/voa_0259_0,10,118,121,-1,-1,-1,7
bn/voa/02/voa_0259_0,11,123,130,-1,-1,-1,8
bn/voa/02/voa_0259_0,12,135,140,8,103,109,6
bn/voa/02/voa_0259_0,13,145,149,6,78,84,5
bn/voa/02/voa_0259_0,14,154,158,13,145,149,5
bn/voa/02/voa_0259_0,15,154,168,-1,-1,-1,9
bn/voa/02/voa_0259_0,16,170,174,14,154,158,5
bn/voa/02/voa_0259_0,17,176,176,4,44,44,4
bn/voa/02/voa_0259_0,18,188,188,16,170,174,5
bn/voa/02/voa_0259_0,19,194,200,-1,-1,-1,10
bn/voa/02/voa_0259_0,20,211,211,19,194,200,10
bn/voa/02/voa_0259_0,21,221,224,15,154,168,9
bn/voa/02/voa_0259_0,22,225,229,18,188,188,5
bn/voa/02/voa_0259_0,23,233,233,22,225,229,5
bn/voa/02/voa_0259_0,24,238,238,23,233,233,5
bn/voa/02/voa_0259_0,25,241,241,-1,-1,-1,11
bn/voa/02/voa_0259_0,26,242,245,12,135,140,6
bn/voa/02/voa_0259_0,27,247,248,25,241,241,11
bn/voa/02/voa_0259_0,28,258,263,26,242,245,6
bn/voa/02/voa_0259_0,29,258,265,-1,-1,-1,12
bn/voa/02/voa_0259_0,30,269,269,2,37,37,3
bn/voa/02/voa_0259_0,31,280,280,29,258,265,12
bn/voa/02/voa_0259_0,32,282,286,21,221,224,9
bn/voa/02/voa_0259_0,33,283,285,24,238,238,5
bn/voa/02/voa_0259_0,34,290,293,28,258,263,6
bn/voa/02/voa_0259_0,35,297,299,27,247,248,11
bn/voa/02/voa_0259_0,36,302,306,10,118,121,7
bn/voa/02/voa_0259_0,37,308,308,34,290,293,6
bn/voa/02/voa_0259_0,38,328,330,11,123,130,8
