doc_key,anaphor_idx,anaphor_start,anaphor_end,antecedent_idx,antecedent_start,antecedent_end,cluster_id
nw/xinhua/01/chtb_0139_0,0,2,2,-1,-1,-1,1
nw/xinhua/01/chtb_0139_0,1,4,6,-1,-1,-1,2
nw/xinhua/01/chtb_0139_0,2,30,32,1,4,6,2
nw/xinhua/01/chtb_0139_0,3,30,35,-1,-1,-1,3
nw/xinhua/01/chtb_0139_0,4,36,37,-1,-1,-1,4
nw/xinhua/01/chtb_0139_0,5,46,46,3,30,35,3
nw/xinhua/01/chtb_0139_0,6,100,101,4,36,37,4
nw/xinhua/01/chtb_0139_0,7,117,119,2,30,32,2
nw/xinhua/01/chtb_0139_0,8,123,125,7,117,119,2
nw/xinhua/01/chtb_0139_0,9,129,129,0,2,2,1
nw/xinhua/01/chtb_0139_0,10,135,141,-1,-1,-1,5
nw/xinhua/01/chtb_0139_0,11,158,160,-1,-1,-1,6
nw/xinhua/01/chtb_0139_0,12,164,164,10,135,141,5
nw/xinhua/01/chtb_0139_0,13,199,199,11,158,160,6
nw/xinhua/01/chtb_0139_0,14,220,222,8,123,125,2
nw/xinhua/01/chtb_0139_0,15,253,255,14,220,222,2
nw/xinhua/01/chtb_0139_0,16,259,259,-1,-1,-1,7
nw/xinhua/01/chtb_0139_0,17,261,263,15,253,255,2
nw/xinhua/01/chtb_0139_0,18,279,281,17,261,263,2
nw/xinhua/01/chtb_0139_0,19,306,306,-1,-1,-1,8
nw/xinhua/01/chtb_0139_0,20,342,344,18,279,281,2
nw/xinhua/01/chtb_0139_0,21,361,361,19,306,306,8
nw/xinhua/01/chtb_0139_0,22,371,371,13,199,199,6
nw/xinhua/01/chtb_0139_0,23,380,381,9,129,129,1
nw/xinhua/01/chtb_0139_0,24,400,400,-1,-1,-1,9
nw/xinhua/01/chtb_0139_0,25,401,402,23,380,381,1
nw/xinhua/01/chtb_0139_0,26,407,408,25,401,402,1
nw/xinhua/01/chtb_0139_0,27,429,429,24,400,400,9
nw/xinhua/01/chtb_0139_0,28,441,441,26,407,408,1
nw/xinhua/01/chtb_0139_0,29,469,470,28,441,441,1
nw/xinhua/01/chtb_0139_0,30,498,499,29,469,470,1
nw/xinhua/01/chtb_0139_0,31,549,549,22,371,371,6
nw/xinhua/01/chtb_0139_0,32,615,615,16,259,259,7
nw/xinhua/01/chtb_0139_0,33,660,661,30,498,499,1
nw/xinhua/01/chtb_0139_0,34,667,683,-1,-1,-1,10
nw/xinhua/01/chtb_0139_0,35,677,677,6,100,101,4
nw/xinhua/01/chtb_0139_0,36,685,685,34,667,683,10
nw/xinhua/01/chtb_0139_0,37,690,691,35,677,677,4
nw/xinhua/01/chtb_0139_0,38,756,757,37,690,691,4
