doc_key,anaphor_idx,anaphor_start,anaphor_end,antecedent_idx,antecedent_start,antecedent_end,cluster_id
nw/wsj/23/wsj_2353_0,0,1,7,-1,-1,-1,1
nw/wsj/23/wsj_2353_0,1,9,13,-1,-1,-1,2
nw/wsj/23/wsj_2353_0,2,16,17,-1,-1,-1,3
nw/wsj/23/wsj_2353_0,3,18,18,1,9,13,2
nw/wsj/23/wsj_2353_0,4,18,25,-1,-1,-1,5
nw/wsj/23/wsj_2353_0,5,21,21,-1,-1,-1,4
nw/wsj/23/wsj_2353_0,6,22,25,-1,-1,-1,6
nw/wsj/23/wsj_2353_0,7,23,24,0,1,7,1
nw/wsj/23/wsj_2353_0,8,28,29,5,21,21,4
nw/wsj/23/wsj_2353_0,9,34,36,8,28,29,4
nw/wsj/23/wsj_2353_0,10,44,87,3,18,18,2
nw/wsj/23/wsj_2353_0,11,51,52,10,44,87,2
nw/wsj/23/wsj_2353_0,12,54,54,11,51,52,2
nw/wsj/23/wsj_2353_0,13,54,55,4,18,25,5
nw/wsj/23/wsj_2353_0,14,57,65,2,16,17,3
nw/wsj/23/wsj_2353_0,15,72,72,12,54,54,2
nw/wsj/23/wsj_2353_0,16,81,86,-1,-1,-1,7
nw/wsj/23/wsj_2353_0,17,81,87,-1,-1,-1,8
nw/wsj/23/wsj_2353_0,18,89,95,16,81,86,7
nw/wsj/23/wsj_2353_0,19,114,115,9,34,36,4
nw/wsj/23/wsj_2353_0,20,129,138,6,22,25,6
nw/wsj/23/wsj_2353_0,21,149,150,7,23,24,1
nw/wsj/23/wsj_2353_0,22,153,153,21,149,150,1
nw/wsj/23/wsj_2353_0,23,175,176,22,153,153,1
nw/wsj/23/wsj_2353_0,24,180,180,23,175,176,1
nw/wsj/23/wsj_2353_0,25,189,190,20,129,138,6
nw/wsj/23/wsj_2353_0,26,194,214,19,114,115,4
nw/wsj/23/wsj_2353_0,27,197,214,15,72,72,2
nw/wsj/23/wsj_2353_0,28,203,203,27,197,214,2
nw/wsj/23/wsj_2353_0,29,208,214,17,81,87,8
nw/wsj/23/wsj_2353_0,30,216,227,24,180,180,1
nw/wsj/23/wsj_2353_0,31,236,244,28,203,203,2
nw/wsj/23/wsj_2353_0,32,263,263,31,236,244,2
