doc_key,anaphor_idx,anaphor_start,anaphor_end,antecedent_idx,antecedent_start,antecedent_end,cluster_id
wb/a2e/00/a2e_0019_0,0,1,3,-1,-1,-1,1
wb/a2e/00/a2e_0019_0,1,10,10,0,1,3,1
wb/a2e/00/a2e_0019_0,2,13,16,-1,-1,-1,2
wb/a2e/00/a2e_0019_0,3,21,22,1,10,10,1
wb/a2e/00/a2e_0019_0,4,28,28,3,21,22,1
wb/a2e/00/a2e_0019_0,5,34,34,4,28,28,1
wb/a2e/00/a2e_0019_0,6,50,50,5,34,34,1
wb/a2e/00/a2e_0019_0,7,80,80,6,50,50,1
wb/a2e/00/a2e_0019_0,8,88,88,7,80,80,1
wb/a2e/00/a2e_0019_0,9,94,94,8,88,88,1
wb/a2e/00/a2e_0019_0,10,101,103,-1,-1,-1,3
wb/a2e/00/a2e_0019_0,11,106,106,10,101,103,3
wb/a2e/00/a2e_0019_0,12,109,109,9,94,94,1
wb/a2e/00/a2e_0019_0,13,112,112,2,13,16,2
wb/a2e/00/a2e_0019_0,14,115,116,12,109,109,1
wb/a2e/00/a2e_0019_0,15,124,124,13,112,112,2
wb/a2e/00/a2e_0019_0,16,127,127,14,115,116,1
wb/a2e/00/a2e_0019_0,17,142,142,16,127,127,1
wb/a2e/00/a2e_0019_0,18,149,149,15,124,124,2
wb/a2e/00/a2e_0019_0,19,164,164,18,149,149,2
wb/a2e/00/a2e_0019_0,20,170,170,-1,-1,-1,4
wb/a2e/00/a2e_0019_0,21,178,178,20,170,170,4
wb/a2e/00/a2e_0019_0,22,200,200,17,142,142,1
wb/a2e/00/a2e_0019_0,23,200,203,-1,-1,-1,5
wb/a2e/00/a2e_0019_0,24,216,216,22,200,200,1
wb/a2e/00/a2e_0019_0,25,218,218,23,200,203,5
wb/a2e/00/a2e_0019_0,26,226,226,25,218,218,5
wb/a2e/00/a2e_0019_0,27,247,247,26,226,226,5
wb/a2e/00/a2e_0019_0,28,259,259,24,216,216,1
wb/a2e/00/a2e_0019_0,29,261,261,28,259,259,1
wb/a2e/00/a2e_0019_0,30,269,269,29,261,261,1
wb/a2e/00/a2e_0019_0,31,269,274,27,247,247,5
wb/a2e/00/a2e_0019_0,32,272,272,30,269,269,1
wb/a2e/00/a2e_0019_0,33,277,277,32,272,272,1
wb/a2e/00/a2e_0019_0,34,287,288,19,164,164,2
wb/a2e/00/a2e_0019_0,35,288,288,34,287,288,2
wb/a2e/00/a2e_0019_0,36,301,302,33,277,277,1
wb/a2e/00/a2e_0019_0,37,329,329,36,301,302,1
wb/a2e/00/a2e_0019_0,38,329,330,-1,-1,-1,6
wb/a2e/00/a2e_0019_0,39,332,332,38,329,330,6
wb/a2e/00/a2e_0019_0,40,353,353,37,329,329,1
wb/a2e/00/a2e_0019_0,41,363,363,40,353,353,1
wb/a2e/00/a2e_0019_0,42,372,372,41,363,363,1
wb/a2e/00/a2e_0019_0,43,375,379,-1,-1,-1,7
wb/a2e/00/a2e_0019_0,44,391,391,42,372,372,1
wb/a2e/00/a2e_0019_0,45,395,395,43,375,379,7
wb/a2e/00/a2e_0019_0,46,400,400,44,391,391,1
wb/a2e/00/a2e_0019_0,47,404,404,46,400,400,1
wb/a2e/00/a2e_0019_0,48,411,413,-1,-1,-1,8
wb/a2e/00/a2e_0019_0,49,437,437,47,404,404,1
wb/a2e/00/a2e_0019_0,50,442,442,49,437,437,1
