doc_key,anaphor_idx,anaphor_start,anaphor_end,antecedent_idx,antecedent_start,antecedent_end,cluster_id
bn/cnn/02/cnn_0229_0,0,22,23,-1,-1,-1,1
bn/cnn/02/cnn_0229_0,1,28,32,-1,-1,-1,3
bn/cnn/02/cnn_0229_0,2,30,30,0,22,23,1
bn/cnn/02/cnn_0229_0,3,30,32,-1,-1,-1,2
bn/cnn/02/cnn_0229_0,4,34,34,2,30,30,1
bn/cnn/02/cnn_0229_0,5,36,36,4,34,34,1
bn/cnn/02/cnn_0229_0,6,42,42,5,36,36,1
bn/cnn/02/cnn_0229_0,7,45,54,1,28,32,3
bn/cnn/02/cnn_0229_0,8,48,54,3,30,32,2
bn/cnn/02/cnn_0229_0,9,59,61,-1,-1,-1,4
bn/cnn/02/cnn_0229_0,10,67,67,6,42,42,1
bn/cnn/02/cnn_0229_0,11,69,69,10,67,67,1
bn/cnn/02/cnn_0229_0,12,79,80,8,48,54,2
bn/cnn/02/cnn_0229_0,13,83,83,11,69,69,1
bn/cnn/02/cnn_0229_0,14,92,92,13,83,83,1
bn/cnn/02/cnn_0229_0,15,97,101,9,59,61,4
bn/cnn/02/cnn_0229_0,16,131,131,14,92,92,1
bn/cnn/02/cnn_0229_0,17,133,133,16,131,131,1
bn/cnn/02/cnn_0229_0,18,137,137,-1,-1,-1,5
bn/cnn/02/cnn_0229_0,19,145,148,-1,-1,-1,6
bn/cnn/02/cnn_0229_0,20,152,152,19,145,148,6
bn/cnn/02/cnn_0229_0,21,162,162,18,137,137,5
bn/cnn/02/cnn_0229_0,22,165,165,17,133,133,1
bn/cnn/02/cnn_0229_0,23,179,179,22,165,165,1
