doc_key,span_idx,span_start,span_end,antecedent_rank,antecedent_score,antecedent_idx,antecedent_start,antecedent_end
nw/wsj/23/wsj_2354_0,12,36,36,1,20.618005752563477,7,17,28
nw/wsj/23/wsj_2354_0,23,51,55,1,15.602727890014648,8,20,28
nw/wsj/23/wsj_2354_0,24,51,56,1,3.619363784790039,12,36,36
nw/wsj/23/wsj_2354_0,28,59,71,1,15.543174743652344,15,41,49
nw/wsj/23/wsj_2354_0,36,80,84,1,4.3446736335754395,23,51,55
nw/wsj/23/wsj_2354_0,36,80,84,2,4.249958038330078,8,20,28
nw/wsj/23/wsj_2354_0,47,105,106,1,8.999082565307617,27,57,57
nw/wsj/23/wsj_2354_0,51,115,115,1,28.40404510498047,47,105,106
nw/wsj/23/wsj_2354_0,51,115,115,2,13.363458633422852,27,57,57
nw/wsj/23/wsj_2354_0,51,115,115,3,8.297347068786621,0,2,2
nw/wsj/23/wsj_2354_0,51,115,115,4,1.2599973678588867,2,3,15
nw/wsj/23/wsj_2354_0,59,132,132,1,25.087390899658203,52,117,122
nw/wsj/23/wsj_2354_0,59,132,132,2,4.03743839263916,7,17,28
nw/wsj/23/wsj_2354_0,59,132,132,3,4.011957168579102,24,51,56
nw/wsj/23/wsj_2354_0,59,132,132,4,3.5412683486938477,12,36,36
nw/wsj/23/wsj_2354_0,62,143,143,1,28.60708236694336,61,137,140
nw/wsj/23/wsj_2354_0,64,149,150,1,17.078235626220703,27,57,57
nw/wsj/23/wsj_2354_0,64,149,150,2,10.346405982971191,51,115,115
nw/wsj/23/wsj_2354_0,64,149,150,3,8.118896484375,0,2,2
nw/wsj/23/wsj_2354_0,64,149,150,4,6.644062519073486,47,105,106
nw/wsj/23/wsj_2354_0,66,153,154,1,12.349942207336426,12,36,36
nw/wsj/23/wsj_2354_0,66,153,154,2,9.837711334228516,59,132,132
nw/wsj/23/wsj_2354_0,66,153,154,3,7.908636093139648,52,117,122
nw/wsj/23/wsj_2354_0,66,153,154,4,3.6944684982299805,7,17,28
nw/wsj/23/wsj_2354_0,66,153,154,5,1.4504480361938477,24,51,56
nw/wsj/23/wsj_2354_0,68,157,157,1,34.036529541015625,66,153,154
nw/wsj/23/wsj_2354_0,68,157,157,2,14.566362380981445,52,117,122
nw/wsj/23/wsj_2354_0,68,157,157,3,13.504401206970215,59,132,132
nw/wsj/23/wsj_2354_0,68,157,157,4,12.266026496887207,7,17,28
nw/wsj/23/wsj_2354_0,68,157,157,5,10.901090621948242,12,36,36
nw/wsj/23/wsj_2354_0,71,160,160,1,15.644387245178223,29,69,70
nw/wsj/23/wsj_2354_0,76,174,179,1,4.794637680053711,32,74,74
nw/wsj/23/wsj_2354_0,77,177,179,1,16.812843322753906,28,59,71
nw/wsj/23/wsj_2354_0,77,177,179,2,9.703852653503418,15,41,49
nw/wsj/23/wsj_2354_0,81,191,191,1,43.38301467895508,71,160,160
nw/wsj/23/wsj_2354_0,81,191,191,2,15.9376859664917,29,69,70
nw/wsj/23/wsj_2354_0,83,194,199,1,20.18018913269043,37,86,95
nw/wsj/23/wsj_2354_0,91,212,216,1,17.81633949279785,12,36,36
nw/wsj/23/wsj_2354_0,91,212,216,2,16.12086296081543,66,153,154
nw/wsj/23/wsj_2354_0,91,212,216,3,15.483541488647461,68,157,157
nw/wsj/23/wsj_2354_0,91,212,216,4,10.918325424194336,59,132,132
nw/wsj/23/wsj_2354_0,91,212,216,5,10.700191497802734,52,117,122
nw/wsj/23/wsj_2354_0,103,265,266,1,17.491859436035156,94,234,243
nw/wsj/23/wsj_2354_0,111,272,273,1,28.086273193359375,98,248,263
nw/wsj/23/wsj_2354_0,111,272,273,2,5.80422306060791,95,234,263
nw/wsj/23/wsj_2354_0,111,272,273,3,0.8388943672180176,105,265,273
nw/wsj/23/wsj_2354_0,112,275,276,1,18.882320404052734,103,265,266
nw/wsj/23/wsj_2354_0,112,275,276,2,11.70930004119873,94,234,243
nw/wsj/23/wsj_2354_0,115,278,281,1,23.936960220336914,37,86,95
nw/wsj/23/wsj_2354_0,115,278,281,2,18.074445724487305,83,194,199
nw/wsj/23/wsj_2354_0,130,310,312,1,16.66700553894043,103,265,266
nw/wsj/23/wsj_2354_0,130,310,312,2,15.802290916442871,112,275,276
nw/wsj/23/wsj_2354_0,130,310,312,3,6.5956621170043945,94,234,243
nw/wsj/23/wsj_2354_0,133,324,326,1,26.0270938873291,37,86,95
nw/wsj/23/wsj_2354_0,133,324,326,2,25.10725975036621,115,278,281
nw/wsj/23/wsj_2354_0,133,324,326,3,22.848072052001953,83,194,199
nw/wsj/23/wsj_2354_0,134,337,338,1,25.12479019165039,117,284,293
nw/wsj/23/wsj_2354_0,136,343,344,1,5.480398178100586,116,282,282
