doc_key,anaphor_idx,anaphor_start,anaphor_end,antecedent_idx,antecedent_start,antecedent_end,cluster_id
bc/cnn/00/cnn_0008_3,0,1,4,-1,-1,-1,1
bc/cnn/00/cnn_0008_3,1,5,6,-1,-1,-1,2
bc/cnn/00/cnn_0008_3,2,14,14,1,5,6,2
bc/cnn/00/cnn_0008_3,3,18,29,-1,-1,-1,3
bc/cnn/00/cnn_0008_3,4,65,68,-1,-1,-1,4
bc/cnn/00/cnn_0008_3,5,71,71,-1,-1,-1,5
bc/cnn/00/cnn_0008_3,6,85,85,0,1,4,1
bc/cnn/00/cnn_0008_3,7,88,88,5,71,71,5
bc/cnn/00/cnn_0008_3,8,91,92,-1,-1,-1,6
bc/cnn/00/cnn_0008_3,9,93,93,6,85,85,1
bc/cnn/00/cnn_0008_3,10,102,103,-1,-1,-1,7
bc/cnn/00/cnn_0008_3,11,107,107,10,102,103,7
bc/cnn/00/cnn_0008_3,12,111,112,-1,-1,-1,8
bc/cnn/00/cnn_0008_3,13,127,127,12,111,112,8
bc/cnn/00/cnn_0008_3,14,131,131,13,127,127,8
bc/cnn/00/cnn_0008_3,15,135,135,14,131,131,8
bc/cnn/00/cnn_0008_3,16,147,147,15,135,135,8
bc/cnn/00/cnn_0008_3,17,151,151,16,147,147,8
bc/cnn/00/cnn_0008_3,18,157,158,2,14,14,2
bc/cnn/00/cnn_0008_3,19,164,164,18,157,158,2
bc/cnn/00/cnn_0008_3,20,164,166,-1,-1,-1,9
bc/cnn/00/cnn_0008_3,21,167,167,19,164,164,2
bc/cnn/00/cnn_0008_3,22,171,171,21,167,167,2
bc/cnn/00/cnn_0008_3,23,185,185,3,18,29,3
bc/cnn/00/cnn_0008_3,24,192,192,23,185,185,3
bc/cnn/00/cnn_0008_3,25,201,201,24,192,192,3
bc/cnn/00/cnn_0008_3,26,212,212,25,201,201,3
bc/cnn/00/cnn_0008_3,27,216,216,22,171,171,2
bc/cnn/00/cnn_0008_3,28,226,226,26,212,212,3
bc/cnn/00/cnn_0008_3,29,231,232,-1,-1,-1,10
bc/cnn/00/cnn_0008_3,30,234,234,29,231,232,10
bc/cnn/00/cnn_0008_3,31,240,240,30,234,234,10
bc/cnn/00/cnn_0008_3,32,246,247,20,164,166,9
bc/cnn/00/cnn_0008_3,33,260,263,27,216,216,2
bc/cnn/00/cnn_0008_3,34,283,286,-1,-1,-1,11
bc/cnn/00/cnn_0008_3,35,289,293,32,246,247,9
bc/cnn/00/cnn_0008_3,36,296,297,28,226,226,3
bc/cnn/00/cnn_0008_3,37,301,301,8,91,92,6
bc/cnn/00/cnn_0008_3,38,307,324,-1,-1,-1,13
bc/cnn/00/cnn_0008_3,39,310,313,4,65,68,4
bc/cnn/00/cnn_0008_3,40,315,315,36,296,297,3
bc/cnn/00/cnn_0008_3,41,320,323,-1,-1,-1,12
bc/cnn/00/cnn_0008_3,42,326,326,40,315,315,3
bc/cnn/00/cnn_0008_3,43,333,334,38,307,324,13
bc/cnn/00/cnn_0008_3,44,338,338,42,326,326,3
bc/cnn/00/cnn_0008_3,45,338,339,-1,-1,-1,14
bc/cnn/00/cnn_0008_3,46,342,346,-1,-1,-1,15
bc/cnn/00/cnn_0008_3,47,348,348,44,338,338,3
bc/cnn/00/cnn_0008_3,48,350,351,46,342,346,15
bc/cnn/00/cnn_0008_3,49,355,355,34,283,286,11
bc/cnn/00/cnn_0008_3,50,360,360,47,348,348,3
bc/cnn/00/cnn_0008_3,51,367,369,43,333,334,13
bc/cnn/00/cnn_0008_3,52,376,377,37,301,301,6
bc/cnn/00/cnn_0008_3,53,381,381,49,355,355,11
bc/cnn/00/cnn_0008_3,54,401,401,50,360,360,3
bc/cnn/00/cnn_0008_3,55,401,402,51,367,369,13
bc/cnn/00/cnn_0008_3,56,412,415,41,320,323,12
bc/cnn/00/cnn_0008_3,57,421,421,54,401,401,3
bc/cnn/00/cnn_0008_3,58,431,433,-1,-1,-1,16
bc/cnn/00/cnn_0008_3,59,436,436,58,431,433,16
bc/cnn/00/cnn_0008_3,60,449,450,45,338,339,14
bc/cnn/00/cnn_0008_3,61,459,466,-1,-1,-1,17
bc/cnn/00/cnn_0008_3,62,460,463,56,412,415,12
bc/cnn/00/cnn_0008_3,63,482,482,61,459,466,17
