doc_key,anaphor_idx,anaphor_start,anaphor_end,antecedent_idx,antecedent_start,antecedent_end,cluster_id
mz/sinorama/10/ectb_1039_3,0,1,4,-1,-1,-1,1
mz/sinorama/10/ectb_1039_3,1,35,36,0,1,4,1
mz/sinorama/10/ectb_1039_3,2,39,42,-1,-1,-1,2
mz/sinorama/10/ectb_1039_3,3,56,58,-1,-1,-1,3
mz/sinorama/10/ectb_1039_3,4,65,66,1,35,36,1
mz/sinorama/10/ectb_1039_3,5,69,70,-1,-1,-1,4
mz/sinorama/10/ectb_1039_3,6,71,71,4,65,66,1
mz/sinorama/10/ectb_1039_3,7,74,74,-1,-1,-1,5
mz/sinorama/10/ectb_1039_3,8,79,87,2,39,42,2
mz/sinorama/10/ectb_1039_3,9,94,96,7,74,74,5
mz/sinorama/10/ectb_1039_3,10,108,109,3,56,58,3
mz/sinorama/10/ectb_1039_3,11,122,122,10,108,109,3
mz/sinorama/10/ectb_1039_3,12,141,141,11,122,122,3
mz/sinorama/10/ectb_1039_3,13,162,163,12,141,141,3
mz/sinorama/10/ectb_1039_3,14,176,177,-1,-1,-1,6
mz/sinorama/10/ectb_1039_3,15,181,181,14,176,177,6
mz/sinorama/10/ectb_1039_3,16,197,198,5,69,70,4
mz/sinorama/10/ectb_1039_3,17,229,233,13,162,163,3
mz/sinorama/10/ectb_1039_3,18,264,290,-1,-1,-1,7
mz/sinorama/10/ectb_1039_3,19,296,296,18,264,290,7
mz/sinorama/10/ectb_1039_3,20,301,306,-1,-1,-1,8
mz/sinorama/10/ectb_1039_3,21,304,306,6,71,71,1
mz/sinorama/10/ectb_1039_3,22,310,310,20,301,306,8
mz/sinorama/10/ectb_1039_3,23,321,324,-1,-1,-1,9
mz/sinorama/10/ectb_1039_3,24,326,326,19,296,296,7
mz/sinorama/10/ectb_1039_3,25,338,338,23,321,324,9
