doc_key,span_idx,span_start,span_end,antecedent_rank,antecedent_score,antecedent_idx,antecedent_start,antecedent_end
bn/cnn/02/cnn_0209_0,15,32,38,1,41.235618591308594,0,1,14
bn/cnn/02/cnn_0209_0,21,51,51,1,66.137939453125,15,32,38
bn/cnn/02/cnn_0209_0,21,51,51,2,52.90498733520508,0,1,14
bn/cnn/02/cnn_0209_0,31,70,70,1,39.972023010253906,3,9,9
bn/cnn/02/cnn_0209_0,33,77,77,1,99.0632553100586,21,51,51
bn/cnn/02/cnn_0209_0,33,77,77,2,52.5034294128418,15,32,38
bn/cnn/02/cnn_0209_0,33,77,77,3,35.281341552734375,0,1,14
bn/cnn/02/cnn_0209_0,43,109,109,1,74.7143783569336,21,51,51
bn/cnn/02/cnn_0209_0,43,109,109,2,69.41087341308594,33,77,77
bn/cnn/02/cnn_0209_0,43,109,109,3,46.02335739135742,15,32,38
bn/cnn/02/cnn_0209_0,43,109,109,4,43.259307861328125,0,1,14
bn/cnn/02/cnn_0209_0,43,109,109,5,1.6047801971435547,34,77,78
