doc_key,anaphor_idx,anaphor_start,anaphor_end,antecedent_idx,antecedent_start,antecedent_end,cluster_id
nw/wsj/23/wsj_2340_0,0,1,5,-1,-1,-1,1
nw/wsj/23/wsj_2340_0,1,7,7,0,1,5,1
nw/wsj/23/wsj_2340_0,2,8,8,-1,-1,-1,2
nw/wsj/23/wsj_2340_0,3,9,15,-1,-1,-1,3
nw/wsj/23/wsj_2340_0,4,30,30,1,7,7,1
nw/wsj/23/wsj_2340_0,5,41,42,4,30,30,1
nw/wsj/23/wsj_2340_0,6,44,44,5,41,42,1
nw/wsj/23/wsj_2340_0,7,66,66,6,44,44,1
nw/wsj/23/wsj_2340_0,8,66,69,-1,-1,-1,4
nw/wsj/23/wsj_2340_0,9,78,79,7,66,66,1
nw/wsj/23/wsj_2340_0,10,85,90,2,8,8,2
nw/wsj/23/wsj_2340_0,11,88,90,3,9,15,3
nw/wsj/23/wsj_2340_0,12,92,96,9,78,79,1
nw/wsj/23/wsj_2340_0,13,106,106,12,92,96,1
nw/wsj/23/wsj_2340_0,14,114,116,8,66,69,4
nw/wsj/23/wsj_2340_0,15,118,119,13,106,106,1
nw/wsj/23/wsj_2340_0,16,121,121,15,118,119,1
nw/wsj/23/wsj_2340_0,17,132,132,16,121,121,1
nw/wsj/23/wsj_2340_0,18,166,167,17,132,132,1
nw/wsj/23/wsj_2340_0,19,169,169,18,166,167,1
nw/wsj/23/wsj_2340_0,20,178,194,-1,-1,-1,5
nw/wsj/23/wsj_2340_0,21,196,197,19,169,169,1
nw/wsj/23/wsj_2340_0,22,224,225,20,178,194,5
nw/wsj/23/wsj_2340_0,23,266,267,21,196,197,1
