doc_key,anaphor_idx,anaphor_start,anaphor_end,antecedent_idx,antecedent_start,antecedent_end,cluster_id
wb/a2e/00/a2e_0009_2,0,1,2,-1,-1,-1,1
wb/a2e/00/a2e_0009_2,1,4,4,0,1,2,1
wb/a2e/00/a2e_0009_2,2,11,11,1,4,4,1
wb/a2e/00/a2e_0009_2,3,20,20,2,11,11,1
wb/a2e/00/a2e_0009_2,4,32,35,-1,-1,-1,2
wb/a2e/00/a2e_0009_2,5,38,38,3,20,20,1
wb/a2e/00/a2e_0009_2,6,41,41,5,38,38,1
wb/a2e/00/a2e_0009_2,7,50,50,6,41,41,1
wb/a2e/00/a2e_0009_2,8,54,54,7,50,50,1
wb/a2e/00/a2e_0009_2,9,60,60,8,54,54,1
wb/a2e/00/a2e_0009_2,10,68,68,9,60,60,1
wb/a2e/00/a2e_0009_2,11,68,69,-1,-1,-1,3
wb/a2e/00/a2e_0009_2,12,71,71,10,68,68,1
wb/a2e/00/a2e_0009_2,13,81,81,12,71,71,1
wb/a2e/00/a2e_0009_2,14,92,94,4,32,35,2
wb/a2e/00/a2e_0009_2,15,97,97,13,81,81,1
wb/a2e/00/a2e_0009_2,16,101,101,15,97,97,1
wb/a2e/00/a2e_0009_2,17,103,103,16,101,101,1
wb/a2e/00/a2e_0009_2,18,103,104,11,68,69,3
wb/a2e/00/a2e_0009_2,19,106,106,-1,-1,-1,4
wb/a2e/00/a2e_0009_2,20,110,110,17,103,103,1
wb/a2e/00/a2e_0009_2,21,116,116,19,106,106,4
wb/a2e/00/a2e_0009_2,22,119,119,20,110,110,1
wb/a2e/00/a2e_0009_2,23,133,133,21,116,116,4
wb/a2e/00/a2e_0009_2,24,139,139,22,119,119,1
wb/a2e/00/a2e_0009_2,25,142,142,24,139,139,1
wb/a2e/00/a2e_0009_2,26,145,145,25,142,142,1
wb/a2e/00/a2e_0009_2,27,152,154,23,133,133,4
wb/a2e/00/a2e_0009_2,28,156,156,27,152,154,4
wb/a2e/00/a2e_0009_2,29,163,163,26,145,145,1
wb/a2e/00/a2e_0009_2,30,165,165,28,156,156,4
wb/a2e/00/a2e_0009_2,31,167,167,29,163,163,1
wb/a2e/00/a2e_0009_2,32,173,173,-1,-1,-1,5
wb/a2e/00/a2e_0009_2,33,179,179,32,173,173,5
wb/a2e/00/a2e_0009_2,34,182,182,33,179,179,5
wb/a2e/00/a2e_0009_2,35,194,194,34,182,182,5
wb/a2e/00/a2e_0009_2,36,211,211,35,194,194,5
wb/a2e/00/a2e_0009_2,37,213,219,-1,-1,-1,6
wb/a2e/00/a2e_0009_2,38,226,226,37,213,219,6
wb/a2e/00/a2e_0009_2,39,232,232,31,167,167,1
wb/a2e/00/a2e_0009_2,40,240,240,36,211,211,5
wb/a2e/00/a2e_0009_2,41,242,242,40,240,240,5
wb/a2e/00/a2e_0009_2,42,247,247,41,242,242,5
wb/a2e/00/a2e_0009_2,43,256,256,14,92,94,2
wb/a2e/00/a2e_0009_2,44,258,258,42,247,247,5
wb/a2e/00/a2e_0009_2,45,264,264,39,232,232,1
wb/a2e/00/a2e_0009_2,46,267,267,45,264,264,1
wb/a2e/00/a2e_0009_2,47,273,274,46,267,267,1
wb/a2e/00/a2e_0009_2,48,277,277,44,258,258,5
wb/a2e/00/a2e_0009_2,49,284,286,30,165,165,4
wb/a2e/00/a2e_0009_2,50,288,288,48,277,277,5
