doc_key, span_idx, span_start, span_end, antecedent_rank, antecedent_score, antecedent_idx, antecedent_start, antecedent_end
bn/cnn/03/cnn_0319_0, 34, 83, 83, 1, 12.852701187133789, 16, 42, 42
bn/cnn/03/cnn_0319_0, 36, 88, 91, 1, 46.16020202636719, 24, 55, 60
bn/cnn/03/cnn_0319_0, 36, 88, 91, 2, 6.432013511657715, 23, 55, 57
bn/cnn/03/cnn_0319_0, 36, 88, 91, 3, 4.37202262878418, 25, 55, 81
bn/cnn/03/cnn_0319_0, 37, 89, 90, 1, 12.748600006103516, 26, 56, 57
bn/cnn/03/cnn_0319_0, 52, 125, 125, 1, 36.72102355957031, 39, 96, 112
bn/cnn/03/cnn_0319_0, 55, 130, 130, 1, 35.53303146362305, 54, 125, 128
bn/cnn/03/cnn_0319_0, 62, 147, 147, 1, 6.363147735595703, 2, 4, 4
bn/cnn/03/cnn_0319_0, 72, 165, 167, 1, 42.86997604370117, 36, 88, 91
bn/cnn/03/cnn_0319_0, 72, 165, 167, 2, 35.91858673095703, 24, 55, 60
bn/cnn/03/cnn_0319_0, 73, 169, 169, 1, 53.261634826660156, 36, 88, 91
bn/cnn/03/cnn_0319_0, 73, 169, 169, 2, 51.69466781616211, 72, 165, 167
bn/cnn/03/cnn_0319_0, 73, 169, 169, 3, 37.58735656738281, 24, 55, 60
bn/cnn/03/cnn_0319_0, 75, 171, 172, 1, 7.4109392166137695, 22, 52, 81
bn/cnn/03/cnn_0319_0, 78, 175, 177, 1, 42.844757080078125, 29, 67, 70
bn/cnn/03/cnn_0319_0, 80, 183, 183, 1, 28.187358856201172, 2, 4, 4
bn/cnn/03/cnn_0319_0, 80, 183, 183, 2, 20.62513542175293, 62, 147, 147
bn/cnn/03/cnn_0319_0, 80, 183, 183, 3, 3.4776477813720703, 16, 42, 42
bn/cnn/03/cnn_0319_0, 82, 192, 192, 1, 36.59450912475586, 80, 183, 183
bn/cnn/03/cnn_0319_0, 82, 192, 192, 2, 28.136516571044922, 2, 4, 4
bn/cnn/03/cnn_0319_0, 82, 192, 192, 3, 23.96858787536621, 62, 147, 147
bn/cnn/03/cnn_0319_0, 82, 192, 192, 4, 4.714069366455078, 16, 42, 42
bn/cnn/03/cnn_0319_0, 82, 192, 192, 5, 2.5465621948242188, 34, 83, 83
bn/cnn/03/cnn_0319_0, 86, 210, 210, 1, 59.39216995239258, 84, 202, 202
bn/cnn/03/cnn_0319_0, 86, 210, 210, 2, 2.497396469116211, 85, 202, 210
bn/cnn/03/cnn_0319_0, 98, 241, 241, 1, 32.66713333129883, 82, 192, 192
bn/cnn/03/cnn_0319_0, 98, 241, 241, 2, 28.435745239257812, 80, 183, 183
bn/cnn/03/cnn_0319_0, 98, 241, 241, 3, 24.49761199951172, 62, 147, 147
bn/cnn/03/cnn_0319_0, 98, 241, 241, 4, 22.246417999267578, 2, 4, 4
bn/cnn/03/cnn_0319_0, 98, 241, 241, 5, 5.67205810546875, 16, 42, 42
bn/cnn/03/cnn_0319_0, 103, 253, 253, 1, 43.75823974609375, 95, 235, 238
bn/cnn/03/cnn_0319_0, 105, 262, 263, 1, 17.089378356933594, 91, 218, 233
