doc_key,anaphor_idx,anaphor_start,anaphor_end,antecedent_idx,antecedent_start,antecedent_end,cluster_id
bn/pri/01/pri_0109_0,0,1,4,-1,-1,-1,1
bn/pri/01/pri_0109_0,1,7,10,-1,-1,-1,2
bn/pri/01/pri_0109_0,2,17,19,-1,-1,-1,3
bn/pri/01/pri_0109_0,3,21,21,0,1,4,1
bn/pri/01/pri_0109_0,4,23,23,-1,-1,-1,4
bn/pri/01/pri_0109_0,5,34,36,-1,-1,-1,5
bn/pri/01/pri_0109_0,6,39,39,-1,-1,-1,6
bn/pri/01/pri_0109_0,7,41,42,3,21,21,1
bn/pri/01/pri_0109_0,8,44,45,4,23,23,4
bn/pri/01/pri_0109_0,9,47,56,1,7,10,2
bn/pri/01/pri_0109_0,10,60,60,8,44,45,4
bn/pri/01/pri_0109_0,11,65,65,10,60,60,4
bn/pri/01/pri_0109_0,12,70,70,7,41,42,1
bn/pri/01/pri_0109_0,13,76,76,11,65,65,4
bn/pri/01/pri_0109_0,14,89,91,12,70,70,1
bn/pri/01/pri_0109_0,15,93,95,2,17,19,3
bn/pri/01/pri_0109_0,16,109,109,14,89,91,1
bn/pri/01/pri_0109_0,17,113,113,16,109,109,1
bn/pri/01/pri_0109_0,18,130,130,17,113,113,1
bn/pri/01/pri_0109_0,19,137,138,9,47,56,2
bn/pri/01/pri_0109_0,20,139,141,-1,-1,-1,7
bn/pri/01/pri_0109_0,21,150,150,20,139,141,7
bn/pri/01/pri_0109_0,22,150,151,18,130,130,1
bn/pri/01/pri_0109_0,23,162,163,-1,-1,-1,8
bn/pri/01/pri_0109_0,24,167,167,23,162,163,8
bn/pri/01/pri_0109_0,25,173,173,24,167,167,8
bn/pri/01/pri_0109_0,26,173,174,13,76,76,4
bn/pri/01/pri_0109_0,27,176,178,5,34,36,5
bn/pri/01/pri_0109_0,28,183,183,6,39,39,6
