doc_key,anaphor_idx,anaphor_start,anaphor_end,antecedent_idx,antecedent_start,antecedent_end,cluster_id
wb/eng/00/eng_0009_0,0,2,2,-1,-1,-1,1
wb/eng/00/eng_0009_0,1,10,10,0,2,2,1
wb/eng/00/eng_0009_0,2,30,30,1,10,10,1
wb/eng/00/eng_0009_0,3,32,32,2,30,30,1
wb/eng/00/eng_0009_0,4,40,41,-1,-1,-1,2
wb/eng/00/eng_0009_0,5,65,67,-1,-1,-1,3
wb/eng/00/eng_0009_0,6,75,75,5,65,67,3
wb/eng/00/eng_0009_0,7,83,83,4,40,41,2
wb/eng/00/eng_0009_0,8,88,89,-1,-1,-1,4
wb/eng/00/eng_0009_0,9,95,98,8,88,89,4
wb/eng/00/eng_0009_0,10,95,100,-1,-1,-1,5
wb/eng/00/eng_0009_0,11,101,101,10,95,100,5
wb/eng/00/eng_0009_0,12,115,117,11,101,101,5
wb/eng/00/eng_0009_0,13,128,128,7,83,83,2
wb/eng/00/eng_0009_0,14,134,134,13,128,128,2
wb/eng/00/eng_0009_0,15,141,144,-1,-1,-1,6
wb/eng/00/eng_0009_0,16,147,147,15,141,144,6
wb/eng/00/eng_0009_0,17,157,157,-1,-1,-1,7
wb/eng/00/eng_0009_0,18,165,165,14,134,134,2
wb/eng/00/eng_0009_0,19,183,185,17,157,157,7
wb/eng/00/eng_0009_0,20,189,202,18,165,165,2
wb/eng/00/eng_0009_0,21,238,238,20,189,202,2
wb/eng/00/eng_0009_0,22,258,258,21,238,238,2
wb/eng/00/eng_0009_0,23,275,278,-1,-1,-1,8
wb/eng/00/eng_0009_0,24,289,289,-1,-1,-1,9
wb/eng/00/eng_0009_0,25,295,296,24,289,289,9
wb/eng/00/eng_0009_0,26,298,301,-1,-1,-1,10
wb/eng/00/eng_0009_0,27,312,312,26,298,301,10
wb/eng/00/eng_0009_0,28,326,326,23,275,278,8
wb/eng/00/eng_0009_0,29,337,337,28,326,326,8
wb/eng/00/eng_0009_0,30,359,361,27,312,312,10
wb/eng/00/eng_0009_0,31,364,364,30,359,361,10
wb/eng/00/eng_0009_0,32,364,365,29,337,337,8
wb/eng/00/eng_0009_0,33,370,370,22,258,258,2
wb/eng/00/eng_0009_0,34,380,380,31,364,364,10
wb/eng/00/eng_0009_0,35,383,383,34,380,380,10
wb/eng/00/eng_0009_0,36,383,384,32,364,365,8
wb/eng/00/eng_0009_0,37,387,387,33,370,370,2
wb/eng/00/eng_0009_0,38,391,402,-1,-1,-1,11
wb/eng/00/eng_0009_0,39,416,416,37,387,387,2
wb/eng/00/eng_0009_0,40,418,419,38,391,402,11
wb/eng/00/eng_0009_0,41,421,421,35,383,383,10
wb/eng/00/eng_0009_0,42,423,423,41,421,421,10
wb/eng/00/eng_0009_0,43,429,429,39,416,416,2
wb/eng/00/eng_0009_0,44,441,441,36,383,384,8
wb/eng/00/eng_0009_0,45,446,448,42,423,423,10
wb/eng/00/eng_0009_0,46,454,455,-1,-1,-1,12
wb/eng/00/eng_0009_0,47,471,471,-1,-1,-1,13
wb/eng/00/eng_0009_0,48,477,477,47,471,471,13
wb/eng/00/eng_0009_0,49,504,508,-1,-1,-1,14
wb/eng/00/eng_0009_0,50,511,511,49,504,508,14
wb/eng/00/eng_0009_0,51,561,566,44,441,441,8
wb/eng/00/eng_0009_0,52,582,584,46,454,455,12
wb/eng/00/eng_0009_0,53,621,621,-1,-1,-1,15
wb/eng/00/eng_0009_0,54,657,657,43,429,429,2
wb/eng/00/eng_0009_0,55,666,666,54,657,657,2
wb/eng/00/eng_0009_0,56,670,686,-1,-1,-1,16
wb/eng/00/eng_0009_0,57,696,696,55,666,666,2
wb/eng/00/eng_0009_0,58,698,701,56,670,686,16
wb/eng/00/eng_0009_0,59,707,707,58,698,701,16
wb/eng/00/eng_0009_0,60,709,709,59,707,707,16
wb/eng/00/eng_0009_0,61,712,712,60,709,709,16
wb/eng/00/eng_0009_0,62,718,719,61,712,712,16
wb/eng/00/eng_0009_0,63,736,736,57,696,696,2
wb/eng/00/eng_0009_0,64,765,767,45,446,448,10
wb/eng/00/eng_0009_0,65,784,784,51,561,566,8
wb/eng/00/eng_0009_0,66,786,786,64,765,767,10
wb/eng/00/eng_0009_0,67,806,806,63,736,736,2
wb/eng/00/eng_0009_0,68,815,815,67,806,806,2
