doc_key,anaphor_idx,anaphor_start,anaphor_end,antecedent_idx,antecedent_start,antecedent_end,cluster_id
bc/msnbc/00/msnbc_0007_4,0,4,14,-1,-1,-1,1
bc/msnbc/00/msnbc_0007_4,1,8,14,-1,-1,-1,2
bc/msnbc/00/msnbc_0007_4,2,16,16,1,8,14,2
bc/msnbc/00/msnbc_0007_4,3,21,22,-1,-1,-1,3
bc/msnbc/00/msnbc_0007_4,4,55,56,-1,-1,-1,4
bc/msnbc/00/msnbc_0007_4,5,60,61,2,16,16,2
bc/msnbc/00/msnbc_0007_4,6,68,69,3,21,22,3
bc/msnbc/00/msnbc_0007_4,7,83,86,5,60,61,2
bc/msnbc/00/msnbc_0007_4,8,83,87,0,4,14,1
bc/msnbc/00/msnbc_0007_4,9,104,119,-1,-1,-1,5
bc/msnbc/00/msnbc_0007_4,10,122,122,9,104,119,5
bc/msnbc/00/msnbc_0007_4,11,128,128,4,55,56,4
bc/msnbc/00/msnbc_0007_4,12,134,137,-1,-1,-1,6
bc/msnbc/00/msnbc_0007_4,13,139,139,12,134,137,6
bc/msnbc/00/msnbc_0007_4,14,147,150,6,68,69,3
bc/msnbc/00/msnbc_0007_4,15,158,158,11,128,128,4
bc/msnbc/00/msnbc_0007_4,16,159,160,14,147,150,3
bc/msnbc/00/msnbc_0007_4,17,190,190,15,158,158,4
bc/msnbc/00/msnbc_0007_4,18,203,203,-1,-1,-1,7
bc/msnbc/00/msnbc_0007_4,19,213,214,16,159,160,3
bc/msnbc/00/msnbc_0007_4,20,219,220,17,190,190,4
bc/msnbc/00/msnbc_0007_4,21,222,222,-1,-1,-1,8
bc/msnbc/00/msnbc_0007_4,22,233,240,-1,-1,-1,9
bc/msnbc/00/msnbc_0007_4,23,246,246,-1,-1,-1,10
bc/msnbc/00/msnbc_0007_4,24,250,259,-1,-1,-1,11
bc/msnbc/00/msnbc_0007_4,25,272,273,24,250,259,11
bc/msnbc/00/msnbc_0007_4,26,276,282,-1,-1,-1,12
bc/msnbc/00/msnbc_0007_4,27,284,284,23,246,246,10
bc/msnbc/00/msnbc_0007_4,28,292,292,18,203,203,7
bc/msnbc/00/msnbc_0007_4,29,303,306,26,276,282,12
bc/msnbc/00/msnbc_0007_4,30,335,336,22,233,240,9
bc/msnbc/00/msnbc_0007_4,31,340,342,27,284,284,10
bc/msnbc/00/msnbc_0007_4,32,353,354,19,213,214,3
bc/msnbc/00/msnbc_0007_4,33,356,358,31,340,342,10
bc/msnbc/00/msnbc_0007_4,34,361,361,33,356,358,10
bc/msnbc/00/msnbc_0007_4,35,366,366,34,361,361,10
bc/msnbc/00/msnbc_0007_4,36,369,369,-1,-1,-1,13
bc/msnbc/00/msnbc_0007_4,37,374,386,-1,-1,-1,14
bc/msnbc/00/msnbc_0007_4,38,380,381,32,353,354,3
bc/msnbc/00/msnbc_0007_4,39,385,385,35,366,366,10
bc/msnbc/00/msnbc_0007_4,40,388,388,-1,-1,-1,15
bc/msnbc/00/msnbc_0007_4,41,389,390,37,374,386,14
bc/msnbc/00/msnbc_0007_4,42,392,392,39,385,385,10
bc/msnbc/00/msnbc_0007_4,43,395,395,40,388,388,15
bc/msnbc/00/msnbc_0007_4,44,399,400,36,369,369,13
bc/msnbc/00/msnbc_0007_4,45,443,445,-1,-1,-1,16
bc/msnbc/00/msnbc_0007_4,46,470,471,45,443,445,16
bc/msnbc/00/msnbc_0007_4,47,472,472,-1,-1,-1,17
bc/msnbc/00/msnbc_0007_4,48,480,480,47,472,472,17
bc/msnbc/00/msnbc_0007_4,49,487,487,48,480,480,17
bc/msnbc/00/msnbc_0007_4,50,496,498,38,380,381,3
bc/msnbc/00/msnbc_0007_4,51,505,505,50,496,498,3
bc/msnbc/00/msnbc_0007_4,52,511,511,51,505,505,3
bc/msnbc/00/msnbc_0007_4,53,522,522,52,511,511,3
bc/msnbc/00/msnbc_0007_4,54,525,525,42,392,392,10
bc/msnbc/00/msnbc_0007_4,55,534,534,-1,-1,-1,18
bc/msnbc/00/msnbc_0007_4,56,536,536,54,525,525,10
bc/msnbc/00/msnbc_0007_4,57,542,547,55,534,534,18
bc/msnbc/00/msnbc_0007_4,58,546,547,53,522,522,3
bc/msnbc/00/msnbc_0007_4,59,551,551,28,292,292,7
bc/msnbc/00/msnbc_0007_4,60,557,558,-1,-1,-1,19
bc/msnbc/00/msnbc_0007_4,61,573,573,56,536,536,10
bc/msnbc/00/msnbc_0007_4,62,589,589,60,557,558,19
bc/msnbc/00/msnbc_0007_4,63,594,594,61,573,573,10
bc/msnbc/00/msnbc_0007_4,64,596,596,63,594,594,10
bc/msnbc/00/msnbc_0007_4,65,600,602,-1,-1,-1,20
bc/msnbc/00/msnbc_0007_4,66,607,607,59,551,551,7
bc/msnbc/00/msnbc_0007_4,67,610,610,21,222,222,8
bc/msnbc/00/msnbc_0007_4,68,611,611,64,596,596,10
bc/msnbc/00/msnbc_0007_4,69,627,627,66,607,607,7
bc/msnbc/00/msnbc_0007_4,70,632,635,58,546,547,3
bc/msnbc/00/msnbc_0007_4,71,644,645,20,219,220,4
bc/msnbc/00/msnbc_0007_4,72,648,649,70,632,635,3
bc/msnbc/00/msnbc_0007_4,73,652,652,72,648,649,3
bc/msnbc/00/msnbc_0007_4,74,654,657,-1,-1,-1,21
bc/msnbc/00/msnbc_0007_4,75,660,660,68,611,611,10
bc/msnbc/00/msnbc_0007_4,76,663,663,73,652,652,3
bc/msnbc/00/msnbc_0007_4,77,665,665,-1,-1,-1,22
bc/msnbc/00/msnbc_0007_4,78,666,666,74,654,657,21
bc/msnbc/00/msnbc_0007_4,79,674,674,77,665,665,22
bc/msnbc/00/msnbc_0007_4,80,678,678,75,660,660,10
bc/msnbc/00/msnbc_0007_4,81,684,692,65,600,602,20
bc/msnbc/00/msnbc_0007_4,82,688,688,-1,-1,-1,23
bc/msnbc/00/msnbc_0007_4,83,689,689,78,666,666,21
bc/msnbc/00/msnbc_0007_4,84,692,692,76,663,663,3
bc/msnbc/00/msnbc_0007_4,85,699,705,-1,-1,-1,24
bc/msnbc/00/msnbc_0007_4,86,706,706,-1,-1,-1,25
bc/msnbc/00/msnbc_0007_4,87,707,707,85,699,705,24
bc/msnbc/00/msnbc_0007_4,88,710,711,82,688,688,23
bc/msnbc/00/msnbc_0007_4,89,713,713,87,707,707,24
bc/msnbc/00/msnbc_0007_4,90,716,719,-1,-1,-1,26
bc/msnbc/00/msnbc_0007_4,91,720,721,84,692,692,3
bc/msnbc/00/msnbc_0007_4,92,725,725,86,706,706,25
bc/msnbc/00/msnbc_0007_4,93,731,733,80,678,678,10
bc/msnbc/00/msnbc_0007_4,94,735,735,90,716,719,26
bc/msnbc/00/msnbc_0007_4,95,742,742,69,627,627,7
bc/msnbc/00/msnbc_0007_4,96,744,750,62,589,589,19
bc/msnbc/00/msnbc_0007_4,97,748,748,67,610,610,8
bc/msnbc/00/msnbc_0007_4,98,755,755,93,731,733,10
bc/msnbc/00/msnbc_0007_4,99,757,757,98,755,755,10
bc/msnbc/00/msnbc_0007_4,100,776,777,57,542,547,18
