doc_key, span_idx, span_start, span_end, antecedent_rank, antecedent_score, antecedent_idx, antecedent_start, antecedent_end
nw/wsj/23/wsj_2367_0, 11, 16, 16, 1, 13.428715705871582, 10, 12, 14
nw/wsj/23/wsj_2367_0, 13, 22, 22, 1, 16.082366943359375, 10, 12, 14
nw/wsj/23/wsj_2367_0, 13, 22, 22, 2, 4.9260430335998535, 11, 16, 16
nw/wsj/23/wsj_2367_0, 34, 65, 66, 1, 15.383530616760254, 16, 25, 25
nw/wsj/23/wsj_2367_0, 38, 73, 75, 1, 21.90399742126465, 0, 1, 4
nw/wsj/23/wsj_2367_0, 41, 80, 83, 1, 17.97677993774414, 0, 1, 4
nw/wsj/23/wsj_2367_0, 41, 80, 83, 2, 10.37354850769043, 38, 73, 75
nw/wsj/23/wsj_2367_0, 46, 102, 102, 1, 29.51740264892578, 42, 80, 94
nw/wsj/23/wsj_2367_0, 51, 116, 117, 1, 12.095064163208008, 39, 73, 77
nw/wsj/23/wsj_2367_0, 54, 119, 119, 1, 18.51392936706543, 49, 106, 117
nw/wsj/23/wsj_2367_0, 54, 119, 119, 2, 1.910416603088379, 36, 69, 77
nw/wsj/23/wsj_2367_0, 63, 132, 134, 1, 17.108383178710938, 0, 1, 4
nw/wsj/23/wsj_2367_0, 63, 132, 134, 2, 15.71834945678711, 38, 73, 75
nw/wsj/23/wsj_2367_0, 63, 132, 134, 3, 10.037847518920898, 41, 80, 83
nw/wsj/23/wsj_2367_0, 65, 139, 140, 1, 21.728933334350586, 48, 106, 111
nw/wsj/23/wsj_2367_0, 70, 153, 157, 1, 13.55164623260498, 23, 33, 54
nw/wsj/23/wsj_2367_0, 76, 175, 178, 1, 16.67560577392578, 51, 116, 117
nw/wsj/23/wsj_2367_0, 77, 175, 179, 1, 3.730600357055664, 40, 79, 79
nw/wsj/23/wsj_2367_0, 78, 185, 201, 1, 4.334377288818359, 34, 65, 66
nw/wsj/23/wsj_2367_0, 79, 188, 188, 1, 4.937716960906982, 78, 185, 201
nw/wsj/23/wsj_2367_0, 84, 206, 206, 1, 16.866960525512695, 54, 119, 119
nw/wsj/23/wsj_2367_0, 84, 206, 206, 2, 14.64047622680664, 76, 175, 178
nw/wsj/23/wsj_2367_0, 84, 206, 206, 3, 13.758755683898926, 49, 106, 117
nw/wsj/23/wsj_2367_0, 84, 206, 206, 4, 13.592267990112305, 36, 69, 77
nw/wsj/23/wsj_2367_0, 95, 246, 246, 1, 15.096501350402832, 87, 222, 235
nw/wsj/23/wsj_2367_0, 102, 277, 277, 1, 31.835952758789062, 95, 246, 246
nw/wsj/23/wsj_2367_0, 102, 277, 277, 2, 12.53456974029541, 87, 222, 235
nw/wsj/23/wsj_2367_0, 113, 305, 330, 1, 12.38669204711914, 42, 80, 94
nw/wsj/23/wsj_2367_0, 113, 305, 330, 2, 7.586621284484863, 46, 102, 102
nw/wsj/23/wsj_2367_0, 122, 333, 334, 1, 28.929662704467773, 47, 102, 104
nw/wsj/23/wsj_2367_0, 134, 360, 362, 1, 21.83046531677246, 51, 116, 117
nw/wsj/23/wsj_2367_0, 134, 360, 362, 2, 10.73973560333252, 39, 73, 77
nw/wsj/23/wsj_2367_0, 134, 360, 362, 3, 9.881901741027832, 76, 175, 178
nw/wsj/23/wsj_2367_0, 135, 361, 361, 1, 22.00438117980957, 38, 73, 75
nw/wsj/23/wsj_2367_0, 135, 361, 361, 2, 20.463909149169922, 0, 1, 4
nw/wsj/23/wsj_2367_0, 135, 361, 361, 3, 19.931629180908203, 63, 132, 134
nw/wsj/23/wsj_2367_0, 135, 361, 361, 4, 14.547001838684082, 41, 80, 83
nw/wsj/23/wsj_2367_0, 146, 390, 390, 1, 33.69999694824219, 139, 371, 373
nw/wsj/23/wsj_2367_0, 146, 390, 390, 2, 24.902694702148438, 140, 371, 374
nw/wsj/23/wsj_2367_0, 146, 390, 390, 3, 7.201744079589844, 141, 374, 374
nw/wsj/23/wsj_2367_0, 149, 400, 400, 1, 23.192811965942383, 0, 1, 4
nw/wsj/23/wsj_2367_0, 149, 400, 400, 2, 21.926923751831055, 38, 73, 75
nw/wsj/23/wsj_2367_0, 149, 400, 400, 3, 21.23384666442871, 135, 361, 361
nw/wsj/23/wsj_2367_0, 149, 400, 400, 4, 16.9765682220459, 63, 132, 134
nw/wsj/23/wsj_2367_0, 149, 400, 400, 5, 14.539141654968262, 41, 80, 83
nw/wsj/23/wsj_2367_0, 152, 412, 412, 1, 34.689666748046875, 149, 400, 400
nw/wsj/23/wsj_2367_0, 152, 412, 412, 2, 27.76026725769043, 0, 1, 4
nw/wsj/23/wsj_2367_0, 152, 412, 412, 3, 20.42717742919922, 38, 73, 75
nw/wsj/23/wsj_2367_0, 152, 412, 412, 4, 17.326953887939453, 41, 80, 83
nw/wsj/23/wsj_2367_0, 152, 412, 412, 5, 16.339801788330078, 63, 132, 134
nw/wsj/23/wsj_2367_0, 167, 429, 429, 1, 38.55107116699219, 160, 424, 425
nw/wsj/23/wsj_2367_0, 173, 442, 445, 1, 16.365245819091797, 149, 400, 400
nw/wsj/23/wsj_2367_0, 173, 442, 445, 2, 15.063716888427734, 0, 1, 4
nw/wsj/23/wsj_2367_0, 173, 442, 445, 3, 13.164525985717773, 41, 80, 83
nw/wsj/23/wsj_2367_0, 173, 442, 445, 4, 12.974241256713867, 38, 73, 75
nw/wsj/23/wsj_2367_0, 173, 442, 445, 5, 10.269279479980469, 135, 361, 361
nw/wsj/23/wsj_2367_0, 181, 463, 463, 1, 31.21108627319336, 180, 459, 460
nw/wsj/23/wsj_2367_0, 181, 463, 463, 2, 12.652749061584473, 160, 424, 425
nw/wsj/23/wsj_2367_0, 181, 463, 463, 3, 2.1756114959716797, 167, 429, 429
nw/wsj/23/wsj_2367_0, 203, 502, 505, 1, 16.776376724243164, 193, 487, 487
nw/wsj/23/wsj_2367_0, 206, 512, 512, 1, 20.80255699157715, 203, 502, 505
nw/wsj/23/wsj_2367_0, 206, 512, 512, 2, 15.43832778930664, 193, 487, 487
nw/wsj/23/wsj_2367_0, 206, 512, 512, 3, 3.1184911727905273, 143, 377, 382
