doc_key,anaphor_idx,anaphor_start,anaphor_end,antecedent_idx,antecedent_start,antecedent_end,cluster_id
bn/cnn/02/cnn_0289_0,0,41,43,-1,-1,-1,1
bn/cnn/02/cnn_0289_0,1,48,48,0,41,43,1
bn/cnn/02/cnn_0289_0,2,55,55,1,48,48,1
bn/cnn/02/cnn_0289_0,3,73,73,2,55,55,1
bn/cnn/02/cnn_0289_0,4,75,75,3,73,73,1
bn/cnn/02/cnn_0289_0,5,79,79,-1,-1,-1,2
bn/cnn/02/cnn_0289_0,6,82,82,4,75,75,1
bn/cnn/02/cnn_0289_0,7,82,84,-1,-1,-1,3
bn/cnn/02/cnn_0289_0,8,86,86,7,82,84,3
bn/cnn/02/cnn_0289_0,9,97,97,6,82,82,1
bn/cnn/02/cnn_0289_0,10,99,99,9,97,97,1
bn/cnn/02/cnn_0289_0,11,106,106,10,99,99,1
bn/cnn/02/cnn_0289_0,12,110,111,5,79,79,2
bn/cnn/02/cnn_0289_0,13,113,115,-1,-1,-1,4
bn/cnn/02/cnn_0289_0,14,120,120,13,113,115,4
bn/cnn/02/cnn_0289_0,15,124,125,-1,-1,-1,5
bn/cnn/02/cnn_0289_0,16,127,127,15,124,125,5
bn/cnn/02/cnn_0289_0,17,139,139,16,127,127,5
bn/cnn/02/cnn_0289_0,18,152,153,-1,-1,-1,6
bn/cnn/02/cnn_0289_0,19,155,156,-1,-1,-1,7
bn/cnn/02/cnn_0289_0,20,161,164,18,152,153,6
bn/cnn/02/cnn_0289_0,21,184,185,19,155,156,7
