doc_key,anaphor_idx,anaphor_start,anaphor_end,antecedent_idx,antecedent_start,antecedent_end,cluster_id
bc/cctv/00/cctv_0005_11,0,5,6,-1,-1,-1,1
bc/cctv/00/cctv_0005_11,1,9,10,-1,-1,-1,2
bc/cctv/00/cctv_0005_11,2,12,13,-1,-1,-1,3
bc/cctv/00/cctv_0005_11,3,15,15,1,9,10,2
bc/cctv/00/cctv_0005_11,4,21,21,0,5,6,1
bc/cctv/00/cctv_0005_11,5,23,25,2,12,13,3
bc/cctv/00/cctv_0005_11,6,29,29,5,23,25,3
bc/cctv/00/cctv_0005_11,7,58,58,4,21,21,1
bc/cctv/00/cctv_0005_11,8,212,224,-1,-1,-1,4
bc/cctv/00/cctv_0005_11,9,233,233,8,212,224,4
bc/cctv/00/cctv_0005_11,10,254,255,-1,-1,-1,5
bc/cctv/00/cctv_0005_11,11,274,275,10,254,255,5
bc/cctv/00/cctv_0005_11,12,292,292,7,58,58,1
bc/cctv/00/cctv_0005_11,13,294,294,3,15,15,2
bc/cctv/00/cctv_0005_11,14,317,317,-1,-1,-1,6
bc/cctv/00/cctv_0005_11,15,327,327,12,292,292,1
bc/cctv/00/cctv_0005_11,16,338,338,14,317,317,6
bc/cctv/00/cctv_0005_11,17,342,343,-1,-1,-1,7
bc/cctv/00/cctv_0005_11,18,347,347,17,342,343,7
bc/cctv/00/cctv_0005_11,19,366,367,13,294,294,2
bc/cctv/00/cctv_0005_11,20,371,371,18,347,347,7
bc/cctv/00/cctv_0005_11,21,396,396,11,274,275,5
bc/cctv/00/cctv_0005_11,22,442,442,21,396,396,5
bc/cctv/00/cctv_0005_11,23,451,455,-1,-1,-1,8
bc/cctv/00/cctv_0005_11,24,463,463,23,451,455,8
bc/cctv/00/cctv_0005_11,25,471,473,22,442,442,5
bc/cctv/00/cctv_0005_11,26,475,475,24,463,463,8
bc/cctv/00/cctv_0005_11,27,542,542,20,371,371,7
bc/cctv/00/cctv_0005_11,28,544,554,25,471,473,5
bc/cctv/00/cctv_0005_11,29,556,556,-1,-1,-1,9
bc/cctv/00/cctv_0005_11,30,569,569,27,542,542,7
bc/cctv/00/cctv_0005_11,31,571,571,29,556,556,9
