doc_key, span_idx, span_start, span_end, antecedent_rank, antecedent_score, antecedent_idx, antecedent_start, antecedent_end
bc/cnn/00/cnn_0008_3, 5, 14, 14, 1, 27.889888763427734, 3, 5, 6
bc/cnn/00/cnn_0008_3, 28, 65, 68, 1, 10.31490707397461, 7, 18, 25
bc/cnn/00/cnn_0008_3, 32, 85, 85, 1, 1.2692461013793945, 0, 1, 4
bc/cnn/00/cnn_0008_3, 36, 93, 93, 1, 24.580135345458984, 32, 85, 85
bc/cnn/00/cnn_0008_3, 40, 107, 107, 1, 36.299049377441406, 38, 102, 103
bc/cnn/00/cnn_0008_3, 52, 127, 127, 1, 29.159252166748047, 42, 111, 112
bc/cnn/00/cnn_0008_3, 52, 127, 127, 2, 9.615302085876465, 38, 102, 103
bc/cnn/00/cnn_0008_3, 52, 127, 127, 3, 5.2587738037109375, 40, 107, 107
bc/cnn/00/cnn_0008_3, 55, 131, 131, 1, 36.791046142578125, 52, 127, 127
bc/cnn/00/cnn_0008_3, 55, 131, 131, 2, 30.370744705200195, 42, 111, 112
bc/cnn/00/cnn_0008_3, 55, 131, 131, 3, 3.248554229736328, 38, 102, 103
bc/cnn/00/cnn_0008_3, 55, 131, 131, 4, 0.7989635467529297, 40, 107, 107
bc/cnn/00/cnn_0008_3, 57, 135, 135, 1, 32.56508255004883, 55, 131, 131
bc/cnn/00/cnn_0008_3, 57, 135, 135, 2, 30.598426818847656, 52, 127, 127
bc/cnn/00/cnn_0008_3, 57, 135, 135, 3, 25.722824096679688, 42, 111, 112
bc/cnn/00/cnn_0008_3, 64, 147, 147, 1, 8.350723266601562, 52, 127, 127
bc/cnn/00/cnn_0008_3, 64, 147, 147, 2, 8.025468826293945, 42, 111, 112
bc/cnn/00/cnn_0008_3, 64, 147, 147, 3, 3.6085376739501953, 40, 107, 107
bc/cnn/00/cnn_0008_3, 64, 147, 147, 4, 2.0188817977905273, 57, 135, 135
bc/cnn/00/cnn_0008_3, 64, 147, 147, 5, 1.3684320449829102, 38, 102, 103
bc/cnn/00/cnn_0008_3, 65, 150, 150, 1, 18.257080078125, 39, 105, 105
bc/cnn/00/cnn_0008_3, 67, 151, 151, 1, 29.52574920654297, 64, 147, 147
