doc_key,anaphor_idx,anaphor_start,anaphor_end,antecedent_idx,antecedent_start,antecedent_end,cluster_id
mz/sinorama/10/ectb_1029_2,0,3,9,-1,-1,-1,1
mz/sinorama/10/ectb_1029_2,1,17,23,-1,-1,-1,2
mz/sinorama/10/ectb_1029_2,2,26,27,0,3,9,1
mz/sinorama/10/ectb_1029_2,3,40,40,2,26,27,1
mz/sinorama/10/ectb_1029_2,4,71,73,3,40,40,1
mz/sinorama/10/ectb_1029_2,5,162,167,-1,-1,-1,3
mz/sinorama/10/ectb_1029_2,6,182,184,5,162,167,3
mz/sinorama/10/ectb_1029_2,7,189,190,-1,-1,-1,4
mz/sinorama/10/ectb_1029_2,8,192,192,7,189,190,4
mz/sinorama/10/ectb_1029_2,9,205,209,1,17,23,2
mz/sinorama/10/ectb_1029_2,10,244,246,4,71,73,1
mz/sinorama/10/ectb_1029_2,11,273,273,10,244,246,1
mz/sinorama/10/ectb_1029_2,12,289,291,11,273,273,1
mz/sinorama/10/ectb_1029_2,13,327,327,12,289,291,1
mz/sinorama/10/ectb_1029_2,14,353,357,9,205,209,2
mz/sinorama/10/ectb_1029_2,15,376,386,-1,-1,-1,5
mz/sinorama/10/ectb_1029_2,16,401,408,-1,-1,-1,6
mz/sinorama/10/ectb_1029_2,17,413,413,15,376,386,5
mz/sinorama/10/ectb_1029_2,18,429,429,16,401,408,6
mz/sinorama/10/ectb_1029_2,19,491,491,18,429,429,6
mz/sinorama/10/ectb_1029_2,20,513,516,-1,-1,-1,7
mz/sinorama/10/ectb_1029_2,21,523,523,20,513,516,7
