doc_key,anaphor_idx,anaphor_start,anaphor_end,antecedent_idx,antecedent_start,antecedent_end,cluster_id
nw/wsj/23/wsj_2352_0,0,29,33,-1,-1,-1,1
nw/wsj/23/wsj_2352_0,1,36,36,0,29,33,1
nw/wsj/23/wsj_2352_0,2,39,40,-1,-1,-1,2
nw/wsj/23/wsj_2352_0,3,54,55,2,39,40,2
nw/wsj/23/wsj_2352_0,4,60,62,1,36,36,1
nw/wsj/23/wsj_2352_0,5,79,80,-1,-1,-1,3
nw/wsj/23/wsj_2352_0,6,87,97,-1,-1,-1,4
nw/wsj/23/wsj_2352_0,7,89,89,6,87,97,4
nw/wsj/23/wsj_2352_0,8,109,110,-1,-1,-1,5
nw/wsj/23/wsj_2352_0,9,112,114,4,60,62,1
nw/wsj/23/wsj_2352_0,10,132,132,8,109,110,5
nw/wsj/23/wsj_2352_0,11,150,151,5,79,80,3
nw/wsj/23/wsj_2352_0,12,181,183,11,150,151,3
