doc_key, span_idx, span_start, span_end, antecedent_rank, antecedent_score, antecedent_idx, antecedent_start, antecedent_end
nw/xinhua/01/chtb_0169_0, 29, 51, 51, 1, 46.438228607177734, 3, 7, 7
nw/xinhua/01/chtb_0169_0, 29, 51, 51, 2, 13.662626266479492, 22, 34, 34
nw/xinhua/01/chtb_0169_0, 40, 78, 78, 1, 59.4785041809082, 29, 51, 51
nw/xinhua/01/chtb_0169_0, 40, 78, 78, 2, 53.729427337646484, 3, 7, 7
nw/xinhua/01/chtb_0169_0, 40, 78, 78, 3, 22.304805755615234, 22, 34, 34
nw/xinhua/01/chtb_0169_0, 41, 80, 82, 1, 57.91627883911133, 18, 23, 34
nw/xinhua/01/chtb_0169_0, 48, 97, 102, 1, 38.10123062133789, 21, 29, 34
nw/xinhua/01/chtb_0169_0, 49, 102, 102, 1, 9.926843643188477, 40, 78, 78
nw/xinhua/01/chtb_0169_0, 49, 102, 102, 2, 5.614429473876953, 29, 51, 51
nw/xinhua/01/chtb_0169_0, 49, 102, 102, 3, 5.123422145843506, 3, 7, 7
nw/xinhua/01/chtb_0169_0, 50, 105, 107, 1, 50.11763000488281, 40, 78, 78
nw/xinhua/01/chtb_0169_0, 50, 105, 107, 2, 47.10828399658203, 29, 51, 51
nw/xinhua/01/chtb_0169_0, 50, 105, 107, 3, 35.182090759277344, 3, 7, 7
nw/xinhua/01/chtb_0169_0, 50, 105, 107, 4, 0.29141998291015625, 22, 34, 34
nw/xinhua/01/chtb_0169_0, 58, 129, 131, 1, 51.783843994140625, 40, 78, 78
nw/xinhua/01/chtb_0169_0, 58, 129, 131, 2, 48.307456970214844, 29, 51, 51
nw/xinhua/01/chtb_0169_0, 58, 129, 131, 3, 43.74374008178711, 50, 105, 107
nw/xinhua/01/chtb_0169_0, 58, 129, 131, 4, 36.84935760498047, 3, 7, 7
nw/xinhua/01/chtb_0169_0, 60, 135, 135, 1, 40.32227325439453, 51, 105, 120
nw/xinhua/01/chtb_0169_0, 63, 146, 146, 1, 60.82728576660156, 40, 78, 78
nw/xinhua/01/chtb_0169_0, 63, 146, 146, 2, 59.34906005859375, 58, 129, 131
nw/xinhua/01/chtb_0169_0, 63, 146, 146, 3, 57.4523811340332, 50, 105, 107
nw/xinhua/01/chtb_0169_0, 63, 146, 146, 4, 55.87772750854492, 29, 51, 51
nw/xinhua/01/chtb_0169_0, 63, 146, 146, 5, 49.16952133178711, 3, 7, 7
nw/xinhua/01/chtb_0169_0, 64, 152, 153, 1, 51.58009719848633, 60, 135, 135
nw/xinhua/01/chtb_0169_0, 64, 152, 153, 2, 28.4449462890625, 51, 105, 120
nw/xinhua/01/chtb_0169_0, 74, 190, 190, 1, 60.5997428894043, 40, 78, 78
nw/xinhua/01/chtb_0169_0, 74, 190, 190, 2, 58.917198181152344, 63, 146, 146
nw/xinhua/01/chtb_0169_0, 74, 190, 190, 3, 57.42416763305664, 29, 51, 51
nw/xinhua/01/chtb_0169_0, 74, 190, 190, 4, 55.2674446105957, 58, 129, 131
nw/xinhua/01/chtb_0169_0, 74, 190, 190, 5, 53.618255615234375, 50, 105, 107
nw/xinhua/01/chtb_0169_0, 75, 193, 193, 1, 42.94850158691406, 67, 159, 188
nw/xinhua/01/chtb_0169_0, 86, 210, 210, 1, 61.71727752685547, 76, 195, 204
nw/xinhua/01/chtb_0169_0, 96, 242, 244, 1, 62.748172760009766, 41, 80, 82
nw/xinhua/01/chtb_0169_0, 96, 242, 244, 2, 51.314208984375, 18, 23, 34
nw/xinhua/01/chtb_0169_0, 96, 242, 244, 3, 1.5870904922485352, 42, 80, 102
nw/xinhua/01/chtb_0169_0, 101, 253, 253, 1, 46.64334487915039, 40, 78, 78
nw/xinhua/01/chtb_0169_0, 101, 253, 253, 2, 42.93044662475586, 74, 190, 190
nw/xinhua/01/chtb_0169_0, 101, 253, 253, 3, 41.48009490966797, 29, 51, 51
nw/xinhua/01/chtb_0169_0, 101, 253, 253, 4, 40.73264694213867, 63, 146, 146
nw/xinhua/01/chtb_0169_0, 101, 253, 253, 5, 36.86878967285156, 3, 7, 7
nw/xinhua/01/chtb_0169_0, 119, 287, 287, 1, 30.246171951293945, 40, 78, 78
nw/xinhua/01/chtb_0169_0, 119, 287, 287, 2, 27.916011810302734, 74, 190, 190
nw/xinhua/01/chtb_0169_0, 119, 287, 287, 3, 27.471168518066406, 63, 146, 146
nw/xinhua/01/chtb_0169_0, 119, 287, 287, 4, 27.266725540161133, 29, 51, 51
nw/xinhua/01/chtb_0169_0, 119, 287, 287, 5, 25.993690490722656, 3, 7, 7
nw/xinhua/01/chtb_0169_0, 131, 327, 329, 1, 45.21846389770508, 29, 51, 51
nw/xinhua/01/chtb_0169_0, 131, 327, 329, 2, 45.062042236328125, 40, 78, 78
nw/xinhua/01/chtb_0169_0, 131, 327, 329, 3, 43.33417892456055, 58, 129, 131
nw/xinhua/01/chtb_0169_0, 131, 327, 329, 4, 41.14038848876953, 74, 190, 190
nw/xinhua/01/chtb_0169_0, 131, 327, 329, 5, 40.9460334777832, 63, 146, 146
