doc_key,anaphor_idx,anaphor_start,anaphor_end,antecedent_idx,antecedent_start,antecedent_end,cluster_id
nw/wsj/23/wsj_2375_0,0,1,7,-1,-1,-1,1
nw/wsj/23/wsj_2375_0,1,9,9,0,1,7,1
nw/wsj/23/wsj_2375_0,2,10,10,-1,-1,-1,2
nw/wsj/23/wsj_2375_0,3,11,11,1,9,9,1
nw/wsj/23/wsj_2375_0,4,11,12,-1,-1,-1,3
nw/wsj/23/wsj_2375_0,5,14,31,-1,-1,-1,4
nw/wsj/23/wsj_2375_0,6,22,31,3,11,11,1
nw/wsj/23/wsj_2375_0,7,48,49,6,22,31,1
nw/wsj/23/wsj_2375_0,8,51,51,7,48,49,1
nw/wsj/23/wsj_2375_0,9,52,52,2,10,10,2
nw/wsj/23/wsj_2375_0,10,53,53,8,51,51,1
nw/wsj/23/wsj_2375_0,11,53,54,4,11,12,3
nw/wsj/23/wsj_2375_0,12,56,63,-1,-1,-1,5
nw/wsj/23/wsj_2375_0,13,57,58,5,14,31,4
nw/wsj/23/wsj_2375_0,14,75,76,12,56,63,5
nw/wsj/23/wsj_2375_0,15,85,86,13,57,58,4
nw/wsj/23/wsj_2375_0,16,103,106,-1,-1,-1,6
nw/wsj/23/wsj_2375_0,17,109,109,16,103,106,6
nw/wsj/23/wsj_2375_0,18,121,122,15,85,86,4
nw/wsj/23/wsj_2375_0,19,132,134,9,52,52,2
nw/wsj/23/wsj_2375_0,20,136,150,-1,-1,-1,7
nw/wsj/23/wsj_2375_0,21,166,174,10,53,53,1
nw/wsj/23/wsj_2375_0,22,176,176,21,166,174,1
nw/wsj/23/wsj_2375_0,23,179,179,22,176,176,1
nw/wsj/23/wsj_2375_0,24,197,198,20,136,150,7
nw/wsj/23/wsj_2375_0,25,206,208,23,179,179,1
nw/wsj/23/wsj_2375_0,26,210,210,24,197,198,7
nw/wsj/23/wsj_2375_0,27,229,231,-1,-1,-1,8
nw/wsj/23/wsj_2375_0,28,237,237,26,210,210,7
nw/wsj/23/wsj_2375_0,29,254,254,25,206,208,1
nw/wsj/23/wsj_2375_0,30,259,259,28,237,237,7
nw/wsj/23/wsj_2375_0,31,270,276,-1,-1,-1,9
nw/wsj/23/wsj_2375_0,32,280,280,31,270,276,9
nw/wsj/23/wsj_2375_0,33,282,282,27,229,231,8
