doc_key,anaphor_idx,anaphor_start,anaphor_end,antecedent_idx,antecedent_start,antecedent_end,cluster_id
bn/cnn/04/cnn_0409_0,0,1,1,-1,-1,-1,1
bn/cnn/04/cnn_0409_0,1,16,18,0,1,1,1
bn/cnn/04/cnn_0409_0,2,42,43,1,16,18,1
bn/cnn/04/cnn_0409_0,3,64,76,-1,-1,-1,2
bn/cnn/04/cnn_0409_0,4,101,102,3,64,76,2
bn/cnn/04/cnn_0409_0,5,110,110,-1,-1,-1,3
bn/cnn/04/cnn_0409_0,6,128,140,-1,-1,-1,4
bn/cnn/04/cnn_0409_0,7,142,149,-1,-1,-1,5
bn/cnn/04/cnn_0409_0,8,156,156,7,142,149,5
bn/cnn/04/cnn_0409_0,9,167,168,6,128,140,4
bn/cnn/04/cnn_0409_0,10,170,170,5,110,110,3
bn/cnn/04/cnn_0409_0,11,178,185,-1,-1,-1,6
bn/cnn/04/cnn_0409_0,12,181,185,9,167,168,4
bn/cnn/04/cnn_0409_0,13,189,190,11,178,185,6
bn/cnn/04/cnn_0409_0,14,192,192,10,170,170,3
bn/cnn/04/cnn_0409_0,15,194,194,13,189,190,6
