doc_key,anaphor_idx,anaphor_start,anaphor_end,antecedent_idx,antecedent_start,antecedent_end,cluster_id
pt/nt/42/nt_4209_0,0,1,1,-1,-1,-1,1
pt/nt/42/nt_4209_0,1,3,3,0,1,1,1
pt/nt/42/nt_4209_0,2,3,7,-1,-1,-1,2
pt/nt/42/nt_4209_0,3,10,10,1,3,3,1
pt/nt/42/nt_4209_0,4,12,12,2,3,7,2
pt/nt/42/nt_4209_0,5,27,27,3,10,10,1
pt/nt/42/nt_4209_0,6,29,29,4,12,12,2
pt/nt/42/nt_4209_0,7,33,35,-1,-1,-1,3
pt/nt/42/nt_4209_0,8,33,36,-1,-1,-1,4
pt/nt/42/nt_4209_0,9,43,43,5,27,27,1
pt/nt/42/nt_4209_0,10,46,46,6,29,29,2
pt/nt/42/nt_4209_0,11,51,51,10,46,46,2
pt/nt/42/nt_4209_0,12,80,80,11,51,51,2
pt/nt/42/nt_4209_0,13,85,85,12,80,80,2
pt/nt/42/nt_4209_0,14,90,90,13,85,85,2
pt/nt/42/nt_4209_0,15,106,110,-1,-1,-1,6
pt/nt/42/nt_4209_0,16,109,110,-1,-1,-1,5
pt/nt/42/nt_4209_0,17,114,114,14,90,90,2
pt/nt/42/nt_4209_0,18,118,119,16,109,110,5
pt/nt/42/nt_4209_0,19,125,125,17,114,114,2
pt/nt/42/nt_4209_0,20,131,131,15,106,110,6
pt/nt/42/nt_4209_0,21,136,139,19,125,125,2
pt/nt/42/nt_4209_0,22,143,143,21,136,139,2
pt/nt/42/nt_4209_0,23,150,150,22,143,143,2
pt/nt/42/nt_4209_0,24,160,163,-1,-1,-1,7
pt/nt/42/nt_4209_0,25,173,173,24,160,163,7
pt/nt/42/nt_4209_0,26,183,187,-1,-1,-1,8
pt/nt/42/nt_4209_0,27,195,195,-1,-1,-1,9
pt/nt/42/nt_4209_0,28,200,200,-1,-1,-1,10
pt/nt/42/nt_4209_0,29,204,204,27,195,195,9
pt/nt/42/nt_4209_0,30,230,231,25,173,173,7
pt/nt/42/nt_4209_0,31,236,236,30,230,231,7
pt/nt/42/nt_4209_0,32,239,241,26,183,187,8
pt/nt/42/nt_4209_0,33,247,253,9,43,43,1
pt/nt/42/nt_4209_0,34,249,249,31,236,236,7
pt/nt/42/nt_4209_0,35,257,258,34,249,249,7
pt/nt/42/nt_4209_0,36,263,263,33,247,253,1
pt/nt/42/nt_4209_0,37,266,269,23,150,150,2
pt/nt/42/nt_4209_0,38,273,273,37,266,269,2
pt/nt/42/nt_4209_0,39,275,275,36,263,263,1
pt/nt/42/nt_4209_0,40,277,277,38,273,273,2
pt/nt/42/nt_4209_0,41,281,281,40,277,277,2
pt/nt/42/nt_4209_0,42,285,285,39,275,275,1
pt/nt/42/nt_4209_0,43,287,287,41,281,281,2
pt/nt/42/nt_4209_0,44,299,299,42,285,285,1
pt/nt/42/nt_4209_0,45,301,301,44,299,299,1
pt/nt/42/nt_4209_0,46,301,304,43,287,287,2
pt/nt/42/nt_4209_0,47,311,312,-1,-1,-1,11
pt/nt/42/nt_4209_0,48,315,315,45,301,301,1
pt/nt/42/nt_4209_0,49,319,319,48,315,315,1
pt/nt/42/nt_4209_0,50,321,321,49,319,319,1
pt/nt/42/nt_4209_0,51,323,323,47,311,312,11
pt/nt/42/nt_4209_0,52,327,327,51,323,323,11
pt/nt/42/nt_4209_0,53,329,331,7,33,35,3
pt/nt/42/nt_4209_0,54,329,332,8,33,36,4
pt/nt/42/nt_4209_0,55,334,334,50,321,321,1
pt/nt/42/nt_4209_0,56,347,351,46,301,304,2
pt/nt/42/nt_4209_0,57,354,354,55,334,334,1
pt/nt/42/nt_4209_0,58,368,369,52,327,327,11
pt/nt/42/nt_4209_0,59,372,372,58,368,369,11
pt/nt/42/nt_4209_0,60,392,392,57,354,354,1
pt/nt/42/nt_4209_0,61,395,398,56,347,351,2
pt/nt/42/nt_4209_0,62,402,402,61,395,398,2
pt/nt/42/nt_4209_0,63,404,404,59,372,372,11
pt/nt/42/nt_4209_0,64,411,411,62,402,402,2
pt/nt/42/nt_4209_0,65,416,416,64,411,411,2
pt/nt/42/nt_4209_0,66,418,423,-1,-1,-1,12
pt/nt/42/nt_4209_0,67,418,426,-1,-1,-1,13
pt/nt/42/nt_4209_0,68,425,426,-1,-1,-1,14
pt/nt/42/nt_4209_0,69,429,429,60,392,392,1
pt/nt/42/nt_4209_0,70,431,431,65,416,416,2
pt/nt/42/nt_4209_0,71,437,439,63,404,404,11
pt/nt/42/nt_4209_0,72,454,456,71,437,439,11
pt/nt/42/nt_4209_0,73,463,463,69,429,429,1
pt/nt/42/nt_4209_0,74,466,466,73,463,463,1
pt/nt/42/nt_4209_0,75,466,467,-1,-1,-1,15
pt/nt/42/nt_4209_0,76,471,471,-1,-1,-1,16
pt/nt/42/nt_4209_0,77,472,473,72,454,456,11
pt/nt/42/nt_4209_0,78,486,487,75,466,467,15
pt/nt/42/nt_4209_0,79,489,489,76,471,471,16
pt/nt/42/nt_4209_0,80,491,491,77,472,473,11
pt/nt/42/nt_4209_0,81,496,496,74,466,466,1
pt/nt/42/nt_4209_0,82,498,503,66,418,423,12
pt/nt/42/nt_4209_0,83,498,506,67,418,426,13
pt/nt/42/nt_4209_0,84,505,506,68,425,426,14
pt/nt/42/nt_4209_0,85,510,510,81,496,496,1
pt/nt/42/nt_4209_0,86,518,518,53,329,331,3
pt/nt/42/nt_4209_0,87,520,521,83,498,506,13
pt/nt/42/nt_4209_0,88,524,524,85,510,510,1
pt/nt/42/nt_4209_0,89,526,526,87,520,521,13
pt/nt/42/nt_4209_0,90,531,531,88,524,524,1
pt/nt/42/nt_4209_0,91,534,535,78,486,487,15
pt/nt/42/nt_4209_0,92,539,540,80,491,491,11
pt/nt/42/nt_4209_0,93,542,543,92,539,540,11
pt/nt/42/nt_4209_0,94,543,543,93,542,543,11
pt/nt/42/nt_4209_0,95,546,546,94,543,543,11
pt/nt/42/nt_4209_0,96,553,557,-1,-1,-1,17
pt/nt/42/nt_4209_0,97,565,572,96,553,557,17
pt/nt/42/nt_4209_0,98,576,576,90,531,531,1
pt/nt/42/nt_4209_0,99,581,581,98,576,576,1
pt/nt/42/nt_4209_0,100,581,582,-1,-1,-1,18
pt/nt/42/nt_4209_0,101,588,588,99,581,581,1
pt/nt/42/nt_4209_0,102,590,590,100,581,582,18
pt/nt/42/nt_4209_0,103,596,597,95,546,546,11
pt/nt/42/nt_4209_0,104,599,599,101,588,588,1
pt/nt/42/nt_4209_0,105,604,604,102,590,590,18
pt/nt/42/nt_4209_0,106,612,612,104,599,599,1
pt/nt/42/nt_4209_0,107,614,618,32,239,241,8
pt/nt/42/nt_4209_0,108,622,622,106,612,612,1
pt/nt/42/nt_4209_0,109,624,624,28,200,200,10
pt/nt/42/nt_4209_0,110,630,630,108,622,622,1
pt/nt/42/nt_4209_0,111,650,650,110,630,630,1
pt/nt/42/nt_4209_0,112,653,653,111,650,650,1
pt/nt/42/nt_4209_0,113,653,654,105,604,604,18
pt/nt/42/nt_4209_0,114,661,661,113,653,654,18
pt/nt/42/nt_4209_0,115,663,663,112,653,653,1
pt/nt/42/nt_4209_0,116,673,673,115,663,663,1
pt/nt/42/nt_4209_0,117,678,678,86,518,518,3
pt/nt/42/nt_4209_0,118,682,682,116,673,673,1
pt/nt/42/nt_4209_0,119,684,684,114,661,661,18
pt/nt/42/nt_4209_0,120,691,691,118,682,682,1
pt/nt/42/nt_4209_0,121,696,699,120,691,691,1
pt/nt/42/nt_4209_0,122,705,705,121,696,699,1
pt/nt/42/nt_4209_0,123,726,726,122,705,705,1
pt/nt/42/nt_4209_0,124,735,735,123,726,726,1
pt/nt/42/nt_4209_0,125,744,744,124,735,735,1
pt/nt/42/nt_4209_0,126,749,751,119,684,684,18
pt/nt/42/nt_4209_0,127,751,751,126,749,751,18
pt/nt/42/nt_4209_0,128,755,763,-1,-1,-1,19
pt/nt/42/nt_4209_0,129,757,757,127,751,751,18
pt/nt/42/nt_4209_0,130,762,762,125,744,744,1
pt/nt/42/nt_4209_0,131,768,768,128,755,763,19
pt/nt/42/nt_4209_0,132,771,771,131,768,768,19
pt/nt/42/nt_4209_0,133,774,774,132,771,771,19
pt/nt/42/nt_4209_0,134,786,786,133,774,774,19
pt/nt/42/nt_4209_0,135,791,791,130,762,762,1
pt/nt/42/nt_4209_0,136,793,803,-1,-1,-1,20
pt/nt/42/nt_4209_0,137,795,795,129,757,757,18
pt/nt/42/nt_4209_0,138,800,803,-1,-1,-1,21
pt/nt/42/nt_4209_0,139,802,802,136,793,803,20
pt/nt/42/nt_4209_0,140,806,806,138,800,803,21
pt/nt/42/nt_4209_0,141,809,816,-1,-1,-1,22
pt/nt/42/nt_4209_0,142,813,813,141,809,816,22
pt/nt/42/nt_4209_0,143,813,814,-1,-1,-1,23
pt/nt/42/nt_4209_0,144,819,819,143,813,814,23
pt/nt/42/nt_4209_0,145,826,826,137,795,795,18
pt/nt/42/nt_4209_0,146,833,834,145,826,826,18
pt/nt/42/nt_4209_0,147,834,834,146,833,834,18
pt/nt/42/nt_4209_0,148,844,844,-1,-1,-1,24
pt/nt/42/nt_4209_0,149,847,847,135,791,791,1
pt/nt/42/nt_4209_0,150,849,849,149,847,847,1
pt/nt/42/nt_4209_0,151,853,853,148,844,844,24
pt/nt/42/nt_4209_0,152,856,856,150,849,849,1
pt/nt/42/nt_4209_0,153,861,861,147,834,834,18
pt/nt/42/nt_4209_0,154,863,863,152,856,856,1
pt/nt/42/nt_4209_0,155,866,866,154,863,863,1
pt/nt/42/nt_4209_0,156,873,874,117,678,678,3
pt/nt/42/nt_4209_0,157,881,881,155,866,866,1
pt/nt/42/nt_4209_0,158,883,883,157,881,881,1
pt/nt/42/nt_4209_0,159,886,891,-1,-1,-1,25
pt/nt/42/nt_4209_0,160,888,891,153,861,861,18
pt/nt/42/nt_4209_0,161,894,896,156,873,874,3
pt/nt/42/nt_4209_0,162,894,897,54,329,332,4
pt/nt/42/nt_4209_0,163,899,899,159,886,891,25
pt/nt/42/nt_4209_0,164,908,908,158,883,883,1
pt/nt/42/nt_4209_0,165,913,913,164,908,908,1
pt/nt/42/nt_4209_0,166,915,915,-1,-1,-1,26
pt/nt/42/nt_4209_0,167,915,920,-1,-1,-1,29
pt/nt/42/nt_4209_0,168,917,917,-1,-1,-1,27
pt/nt/42/nt_4209_0,169,920,920,-1,-1,-1,28
pt/nt/42/nt_4209_0,170,931,931,165,913,913,1
pt/nt/42/nt_4209_0,171,935,935,170,931,931,1
pt/nt/42/nt_4209_0,172,941,941,171,935,935,1
pt/nt/42/nt_4209_0,173,948,949,-1,-1,-1,30
pt/nt/42/nt_4209_0,174,955,955,172,941,941,1
pt/nt/42/nt_4209_0,175,957,957,173,948,949,30
pt/nt/42/nt_4209_0,176,959,959,-1,-1,-1,31
pt/nt/42/nt_4209_0,177,961,961,109,624,624,10
pt/nt/42/nt_4209_0,178,963,963,175,957,957,30
pt/nt/42/nt_4209_0,179,970,970,178,963,963,30
pt/nt/42/nt_4209_0,180,974,974,174,955,955,1
pt/nt/42/nt_4209_0,181,976,976,180,974,974,1
pt/nt/42/nt_4209_0,182,984,984,166,915,915,26
pt/nt/42/nt_4209_0,183,984,987,167,915,920,29
pt/nt/42/nt_4209_0,184,992,992,183,984,987,29
pt/nt/42/nt_4209_0,185,1000,1000,181,976,976,1
pt/nt/42/nt_4209_0,186,1002,1002,184,992,992,29
pt/nt/42/nt_4209_0,187,1005,1012,179,970,970,30
pt/nt/42/nt_4209_0,188,1012,1012,185,1000,1000,1
pt/nt/42/nt_4209_0,189,1017,1017,176,959,959,31
pt/nt/42/nt_4209_0,190,1017,1019,187,1005,1012,30
pt/nt/42/nt_4209_0,191,1019,1019,177,961,961,10
pt/nt/42/nt_4209_0,192,1023,1023,182,984,984,26
pt/nt/42/nt_4209_0,193,1028,1028,188,1012,1012,1
pt/nt/42/nt_4209_0,194,1034,1034,186,1002,1002,29
pt/nt/42/nt_4209_0,195,1038,1038,194,1034,1034,29
pt/nt/42/nt_4209_0,196,1048,1048,193,1028,1028,1
pt/nt/42/nt_4209_0,197,1052,1052,189,1017,1017,31
pt/nt/42/nt_4209_0,198,1057,1057,191,1019,1019,10
pt/nt/42/nt_4209_0,199,1065,1065,192,1023,1023,26
pt/nt/42/nt_4209_0,200,1070,1070,199,1065,1065,26
pt/nt/42/nt_4209_0,201,1079,1079,200,1070,1070,26
pt/nt/42/nt_4209_0,202,1085,1086,-1,-1,-1,32
pt/nt/42/nt_4209_0,203,1092,1092,201,1079,1079,26
pt/nt/42/nt_4209_0,204,1092,1097,195,1038,1038,29
pt/nt/42/nt_4209_0,205,1094,1094,168,917,917,27
pt/nt/42/nt_4209_0,206,1097,1097,169,920,920,28
pt/nt/42/nt_4209_0,207,1101,1102,202,1085,1086,32
pt/nt/42/nt_4209_0,208,1104,1104,204,1092,1097,29
pt/nt/42/nt_4209_0,209,1106,1107,-1,-1,-1,33
pt/nt/42/nt_4209_0,210,1110,1111,207,1101,1102,32
pt/nt/42/nt_4209_0,211,1117,1117,196,1048,1048,1
pt/nt/42/nt_4209_0,212,1119,1119,161,894,896,3
pt/nt/42/nt_4209_0,213,1122,1122,211,1117,1117,1
pt/nt/42/nt_4209_0,214,1126,1126,212,1119,1119,3
pt/nt/42/nt_4209_0,215,1132,1132,213,1122,1122,1
pt/nt/42/nt_4209_0,216,1137,1138,209,1106,1107,33
pt/nt/42/nt_4209_0,217,1141,1142,215,1132,1132,1
pt/nt/42/nt_4209_0,218,1146,1146,203,1092,1092,26
pt/nt/42/nt_4209_0,219,1146,1151,208,1104,1104,29
pt/nt/42/nt_4209_0,220,1148,1148,205,1094,1094,27
pt/nt/42/nt_4209_0,221,1151,1151,206,1097,1097,28
pt/nt/42/nt_4209_0,222,1163,1163,219,1146,1151,29
pt/nt/42/nt_4209_0,223,1169,1169,222,1163,1163,29
