doc_key,anaphor_idx,anaphor_start,anaphor_end,antecedent_idx,antecedent_start,antecedent_end,cluster_id
bc/cctv/00/cctv_0005_3,0,23,25,-1,-1,-1,1
bc/cctv/00/cctv_0005_3,1,30,30,0,23,25,1
bc/cctv/00/cctv_0005_3,2,37,38,-1,-1,-1,2
bc/cctv/00/cctv_0005_3,3,50,51,2,37,38,2
bc/cctv/00/cctv_0005_3,4,158,158,-1,-1,-1,3
bc/cctv/00/cctv_0005_3,5,172,172,4,158,158,3
bc/cctv/00/cctv_0005_3,6,176,177,-1,-1,-1,4
bc/cctv/00/cctv_0005_3,7,179,179,-1,-1,-1,5
bc/cctv/00/cctv_0005_3,8,183,184,7,179,179,5
bc/cctv/00/cctv_0005_3,9,193,194,6,176,177,4
bc/cctv/00/cctv_0005_3,10,222,222,5,172,172,3
bc/cctv/00/cctv_0005_3,11,229,229,-1,-1,-1,6
bc/cctv/00/cctv_0005_3,12,261,262,-1,-1,-1,7
bc/cctv/00/cctv_0005_3,13,265,265,-1,-1,-1,8
bc/cctv/00/cctv_0005_3,14,280,280,13,265,265,8
bc/cctv/00/cctv_0005_3,15,288,288,12,261,262,7
bc/cctv/00/cctv_0005_3,16,314,314,15,288,288,7
bc/cctv/00/cctv_0005_3,17,335,335,16,314,314,7
bc/cctv/00/cctv_0005_3,18,357,358,-1,-1,-1,9
bc/cctv/00/cctv_0005_3,19,376,376,18,357,358,9
bc/cctv/00/cctv_0005_3,20,395,395,-1,-1,-1,10
bc/cctv/00/cctv_0005_3,21,405,405,19,376,376,9
bc/cctv/00/cctv_0005_3,22,425,428,20,395,395,10
bc/cctv/00/cctv_0005_3,23,453,453,-1,-1,-1,11
bc/cctv/00/cctv_0005_3,24,460,460,23,453,453,11
bc/cctv/00/cctv_0005_3,25,462,462,11,229,229,6
bc/cctv/00/cctv_0005_3,26,470,471,25,462,462,6
