doc_key,anaphor_idx,anaphor_start,anaphor_end,antecedent_idx,antecedent_start,antecedent_end,cluster_id
bc/phoenix/00/phoenix_0003_1,0,3,3,-1,-1,-1,1
bc/phoenix/00/phoenix_0003_1,1,8,12,-1,-1,-1,2
bc/phoenix/00/phoenix_0003_1,2,16,16,1,8,12,2
bc/phoenix/00/phoenix_0003_1,3,20,20,2,16,16,2
bc/phoenix/00/phoenix_0003_1,4,37,37,3,20,20,2
bc/phoenix/00/phoenix_0003_1,5,212,212,-1,-1,-1,3
bc/phoenix/00/phoenix_0003_1,6,229,229,5,212,212,3
bc/phoenix/00/phoenix_0003_1,7,256,260,-1,-1,-1,4
bc/phoenix/00/phoenix_0003_1,8,266,267,-1,-1,-1,5
bc/phoenix/00/phoenix_0003_1,9,269,270,8,266,267,5
bc/phoenix/00/phoenix_0003_1,10,272,274,-1,-1,-1,6
bc/phoenix/00/phoenix_0003_1,11,272,278,-1,-1,-1,8
bc/phoenix/00/phoenix_0003_1,12,276,278,-1,-1,-1,7
bc/phoenix/00/phoenix_0003_1,13,298,299,-1,-1,-1,9
bc/phoenix/00/phoenix_0003_1,14,309,311,11,272,278,8
bc/phoenix/00/phoenix_0003_1,15,313,314,-1,-1,-1,10
bc/phoenix/00/phoenix_0003_1,16,321,321,14,309,311,8
bc/phoenix/00/phoenix_0003_1,17,341,342,13,298,299,9
bc/phoenix/00/phoenix_0003_1,18,345,348,16,321,321,8
bc/phoenix/00/phoenix_0003_1,19,351,353,-1,-1,-1,11
bc/phoenix/00/phoenix_0003_1,20,358,358,18,345,348,8
bc/phoenix/00/phoenix_0003_1,21,361,364,19,351,353,11
bc/phoenix/00/phoenix_0003_1,22,371,372,17,341,342,9
bc/phoenix/00/phoenix_0003_1,23,382,382,22,371,372,9
bc/phoenix/00/phoenix_0003_1,24,386,386,20,358,358,8
bc/phoenix/00/phoenix_0003_1,25,388,388,23,382,382,9
