doc_key,anaphor_idx,anaphor_start,anaphor_end,antecedent_idx,antecedent_start,antecedent_end,cluster_id
nw/xinhua/01/chtb_0159_0,0,10,11,-1,-1,-1,1
nw/xinhua/01/chtb_0159_0,1,18,44,-1,-1,-1,7
nw/xinhua/01/chtb_0159_0,2,23,44,-1,-1,-1,5
nw/xinhua/01/chtb_0159_0,3,28,30,-1,-1,-1,2
nw/xinhua/01/chtb_0159_0,4,28,35,-1,-1,-1,3
nw/xinhua/01/chtb_0159_0,5,37,44,-1,-1,-1,4
nw/xinhua/01/chtb_0159_0,6,41,44,-1,-1,-1,6
nw/xinhua/01/chtb_0159_0,7,48,48,0,10,11,1
nw/xinhua/01/chtb_0159_0,8,55,56,4,28,35,3
nw/xinhua/01/chtb_0159_0,9,58,58,-1,-1,-1,8
nw/xinhua/01/chtb_0159_0,10,64,66,-1,-1,-1,9
nw/xinhua/01/chtb_0159_0,11,71,71,3,28,30,2
nw/xinhua/01/chtb_0159_0,12,76,103,-1,-1,-1,10
nw/xinhua/01/chtb_0159_0,13,78,80,10,64,66,9
nw/xinhua/01/chtb_0159_0,14,95,103,1,18,44,7
nw/xinhua/01/chtb_0159_0,15,106,120,2,23,44,5
nw/xinhua/01/chtb_0159_0,16,123,133,-1,-1,-1,11
nw/xinhua/01/chtb_0159_0,17,129,133,8,55,56,3
nw/xinhua/01/chtb_0159_0,18,135,136,15,106,120,5
nw/xinhua/01/chtb_0159_0,19,151,155,12,76,103,10
nw/xinhua/01/chtb_0159_0,20,151,159,-1,-1,-1,12
nw/xinhua/01/chtb_0159_0,21,157,159,16,123,133,11
nw/xinhua/01/chtb_0159_0,22,166,167,14,95,103,7
nw/xinhua/01/chtb_0159_0,23,169,169,20,151,159,12
nw/xinhua/01/chtb_0159_0,24,173,173,9,58,58,8
nw/xinhua/01/chtb_0159_0,25,181,183,-1,-1,-1,13
nw/xinhua/01/chtb_0159_0,26,192,194,25,181,183,13
nw/xinhua/01/chtb_0159_0,27,198,201,6,41,44,6
nw/xinhua/01/chtb_0159_0,28,203,203,11,71,71,2
nw/xinhua/01/chtb_0159_0,29,212,216,17,129,133,3
nw/xinhua/01/chtb_0159_0,30,222,223,5,37,44,4
nw/xinhua/01/chtb_0159_0,31,226,228,13,78,80,9
