doc_key,anaphor_idx,anaphor_start,anaphor_end,antecedent_idx,antecedent_start,antecedent_end,cluster_id
pt/nt/43/nt_4319_1,0,1,2,-1,-1,-1,1
pt/nt/43/nt_4319_1,1,1,3,-1,-1,-1,2
pt/nt/43/nt_4319_1,2,6,6,0,1,2,1
pt/nt/43/nt_4319_1,3,6,7,-1,-1,-1,3
pt/nt/43/nt_4319_1,4,9,9,1,1,3,2
pt/nt/43/nt_4319_1,5,31,31,2,6,6,1
pt/nt/43/nt_4319_1,6,33,33,5,31,31,1
pt/nt/43/nt_4319_1,7,33,34,4,9,9,2
pt/nt/43/nt_4319_1,8,36,36,6,33,33,1
pt/nt/43/nt_4319_1,9,39,46,-1,-1,-1,4
pt/nt/43/nt_4319_1,10,41,41,8,36,36,1
pt/nt/43/nt_4319_1,11,48,48,10,41,41,1
pt/nt/43/nt_4319_1,12,51,51,11,48,48,1
pt/nt/43/nt_4319_1,13,51,52,7,33,34,2
pt/nt/43/nt_4319_1,14,56,57,13,51,52,2
pt/nt/43/nt_4319_1,15,61,61,14,56,57,2
pt/nt/43/nt_4319_1,16,61,62,12,51,51,1
pt/nt/43/nt_4319_1,17,67,67,16,61,62,1
pt/nt/43/nt_4319_1,18,70,71,9,39,46,4
pt/nt/43/nt_4319_1,19,77,77,18,70,71,4
pt/nt/43/nt_4319_1,20,77,78,15,61,61,2
pt/nt/43/nt_4319_1,21,86,87,19,77,77,4
pt/nt/43/nt_4319_1,22,89,90,17,67,67,1
pt/nt/43/nt_4319_1,23,89,91,20,77,78,2
pt/nt/43/nt_4319_1,24,95,95,21,86,87,4
pt/nt/43/nt_4319_1,25,100,100,22,89,90,1
pt/nt/43/nt_4319_1,26,116,116,25,100,100,1
pt/nt/43/nt_4319_1,27,121,121,26,116,116,1
pt/nt/43/nt_4319_1,28,134,135,-1,-1,-1,5
pt/nt/43/nt_4319_1,29,139,140,-1,-1,-1,6
pt/nt/43/nt_4319_1,30,142,145,-1,-1,-1,7
pt/nt/43/nt_4319_1,31,147,147,28,134,135,5
pt/nt/43/nt_4319_1,32,149,149,29,139,140,6
pt/nt/43/nt_4319_1,33,151,154,30,142,145,7
pt/nt/43/nt_4319_1,34,167,167,33,151,154,7
pt/nt/43/nt_4319_1,35,169,170,27,121,121,1
pt/nt/43/nt_4319_1,36,174,174,35,169,170,1
pt/nt/43/nt_4319_1,37,176,177,31,147,147,5
pt/nt/43/nt_4319_1,38,179,179,36,174,174,1
pt/nt/43/nt_4319_1,39,191,191,38,179,179,1
pt/nt/43/nt_4319_1,40,193,193,39,191,191,1
pt/nt/43/nt_4319_1,41,210,213,-1,-1,-1,8
pt/nt/43/nt_4319_1,42,215,217,-1,-1,-1,9
pt/nt/43/nt_4319_1,43,221,222,-1,-1,-1,10
pt/nt/43/nt_4319_1,44,229,231,41,210,213,8
pt/nt/43/nt_4319_1,45,234,234,42,215,217,9
pt/nt/43/nt_4319_1,46,236,237,-1,-1,-1,11
pt/nt/43/nt_4319_1,47,250,250,45,234,234,9
pt/nt/43/nt_4319_1,48,253,254,43,221,222,10
pt/nt/43/nt_4319_1,49,263,264,-1,-1,-1,12
pt/nt/43/nt_4319_1,50,278,278,40,193,193,1
pt/nt/43/nt_4319_1,51,282,283,49,263,264,12
pt/nt/43/nt_4319_1,52,287,287,50,278,278,1
pt/nt/43/nt_4319_1,53,289,289,51,282,283,12
pt/nt/43/nt_4319_1,54,292,292,52,287,287,1
pt/nt/43/nt_4319_1,55,298,298,53,289,289,12
pt/nt/43/nt_4319_1,56,302,302,54,292,292,1
