doc_key, span_idx, span_start, span_end, antecedent_rank, antecedent_score, antecedent_idx, antecedent_start, antecedent_end
bn/voa/02/voa_0239_0, 6, 17, 19, 1, 44.693603515625, 0, 1, 6
bn/voa/02/voa_0239_0, 16, 37, 39, 1, 72.65596008300781, 6, 17, 19
bn/voa/02/voa_0239_0, 16, 37, 39, 2, 56.815521240234375, 0, 1, 6
bn/voa/02/voa_0239_0, 17, 41, 41, 1, 88.37236785888672, 14, 34, 34
bn/voa/02/voa_0239_0, 19, 43, 43, 1, 103.42073822021484, 17, 41, 41
bn/voa/02/voa_0239_0, 19, 43, 43, 2, 77.18694305419922, 14, 34, 34
bn/voa/02/voa_0239_0, 19, 43, 43, 3, 3.6964645385742188, 13, 31, 34
bn/voa/02/voa_0239_0, 21, 50, 52, 1, 84.8734130859375, 6, 17, 19
bn/voa/02/voa_0239_0, 21, 50, 52, 2, 82.68431091308594, 16, 37, 39
bn/voa/02/voa_0239_0, 21, 50, 52, 3, 64.64994049072266, 0, 1, 6
bn/voa/02/voa_0239_0, 23, 57, 58, 1, 9.354666709899902, 1, 4, 6
